Parameter S1 S1_conf ST ST_conf
alpha 2.768270 0.000000 1.496265 0.000000
N 0.070414 0.000000 0.000968 0.000000
M -5.060975 0.000000 5.001037 0.000000
k1 637.418270 0.000000 79330.598742 0.000000
k2 1.070769 0.000000 0.223863 0.000000
tau1 2.413507 0.000000 1.137337 0.000000
tau2 2.506130 0.000000 1.226306 0.000000
tauAch -2.229573 0.000000 0.970588 0.000000
tauNor 1.483566 0.000000 0.429740 0.000000
beta -2.299977 0.000000 1.032854 0.000000
h0 -0.429545 0.000000 0.036025 0.000000
mNor 2.490402 0.000000 1.210962 0.000000
mAch 3.856733 0.000000 2.904229 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -6.732513 0.000000
alpha M -42.465466 0.000000
alpha k1 4431.505106 0.000000
alpha k2 0.233562 0.000000
alpha tau1 9.583862 0.000000
alpha tau2 10.228850 0.000000
alpha tauAch -22.748705 0.000000
alpha tauNor 3.108120 0.000000
alpha beta -23.238975 0.000000
alpha h0 -10.214030 0.000000
alpha mNor 10.119324 0.000000
alpha mAch 19.633913 0.000000
N M 0.371790 0.000000
N k1 -49.465658 0.000000
N k2 -0.103852 0.000000
N tau1 -0.208009 0.000000
N tau2 -0.215194 0.000000
N tauAch 0.152157 0.000000
N tauNor -0.135873 0.000000
N beta 0.157618 0.000000
N h0 0.012528 0.000000
N mNor -0.213974 0.000000
N mAch -0.319961 0.000000
M k1 -745.428061 0.000000
M k2 4.552923 0.000000
M tau1 2.970409 0.000000
M tau2 2.861247 0.000000
M tauAch 8.442611 0.000000
M tauNor 4.066411 0.000000
M beta 8.525587 0.000000
M h0 6.321150 0.000000
M mNor 2.879784 0.000000
M mAch 1.269464 0.000000
k1 k2 -633.330711 0.000000
k1 tau1 -620.598517 0.000000
k1 tau2 -619.720245 0.000000
k1 tauAch -664.625394 0.000000
k1 tauNor -629.416459 0.000000
k1 beta -665.292988 0.000000
k1 h0 -647.557073 0.000000
k1 mNor -619.869385 0.000000
k1 mAch -606.913481 0.000000
k2 tau1 -7.333185 0.000000
k2 tau2 -7.660188 0.000000
k2 tauAch 9.059127 0.000000
k2 tauNor -4.050044 0.000000
k2 beta 9.307689 0.000000
k2 h0 2.704162 0.000000
k2 mNor -7.604659 0.000000
k2 mAch -12.428468 0.000000
tau1 tau2 -11.100332 0.000000
tau1 tauAch 10.940723 0.000000
tau1 tauNor -6.341083 0.000000
tau1 beta 11.268402 0.000000
tau1 h0 2.562980 0.000000
tau1 mNor -11.027129 0.000000
tau1 mAch -17.386351 0.000000
tau2 tauAch -0.527757 0.000000
tau2 tauNor -3.087984 0.000000
tau2 beta -0.479213 0.000000
tau2 h0 -1.768885 0.000000
tau2 mNor -3.782202 0.000000
tau2 mAch -4.724294 0.000000
tauAch tauNor 1.565475 0.000000
tauAch beta 4.542992 0.000000
tauAch h0 3.071027 0.000000
tauAch mNor 0.773130 0.000000
tauAch mAch -0.302126 0.000000
tauNor beta 34.902557 0.000000
tauNor h0 11.751070 0.000000
tauNor mNor -24.390915 0.000000
tauNor mAch -41.302840 0.000000
beta h0 13.477859 0.000000
beta mNor -17.047411 0.000000
beta mAch -31.331107 0.000000
h0 mNor -2.401246 0.000000
h0 mAch -4.491149 0.000000
mNor mAch -10.670214 0.000000
