Parameter S1 S1_conf ST ST_conf
alpha 0.220890 0.000000 0.018034 0.000000
N 0.766597 0.000000 0.217212 0.000000
M 0.738804 0.000000 0.201747 0.000000
k1 0.172177 0.000000 0.010957 0.000000
k2 0.989990 0.000000 0.362252 0.000000
tau1 5.210851 0.000000 10.036127 0.000000
tau2 0.552095 0.000000 0.112662 0.000000
tauAch 0.918564 0.000000 0.311866 0.000000
tauNor -0.777879 0.000000 0.223652 0.000000
beta 0.506819 0.000000 0.094941 0.000000
h0 0.369719 0.000000 0.050523 0.000000
mNor 0.044865 0.000000 0.000744 0.000000
mAch 9.733405 0.000000 35.016954 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N 0.016133 0.000000
alpha M 0.047988 0.000000
alpha k1 0.697405 0.000000
alpha k2 -0.239900 0.000000
alpha tau1 -5.077479 0.000000
alpha tau2 0.261977 0.000000
alpha tauAch -0.158038 0.000000
alpha tauNor 1.786276 0.000000
alpha beta 0.313869 0.000000
alpha h0 0.471000 0.000000
alpha mNor 0.843319 0.000000
alpha mAch -10.260831 0.000000
N M -0.330865 0.000000
N k1 0.721554 0.000000
N k2 -0.797404 0.000000
N tau1 -8.636978 0.000000
N tau2 0.015917 0.000000
N tauAch -0.664741 0.000000
N tauNor 2.486131 0.000000
N beta 0.100011 0.000000
N h0 0.354650 0.000000
N mNor 0.958015 0.000000
N mAch -17.036899 0.000000
M k1 -1.942547 0.000000
M k2 -0.713885 0.000000
M tau1 5.627431 0.000000
M tau2 -1.371768 0.000000
M tauAch -0.821194 0.000000
M tauNor -3.369887 0.000000
M beta -1.439790 0.000000
M h0 -1.645764 0.000000
M mNor -2.133817 0.000000
M mAch 12.422002 0.000000
k1 k2 -0.192472 0.000000
k1 tau1 -5.357000 0.000000
k1 tau2 0.343325 0.000000
k1 tauAch -0.105077 0.000000
k1 tauNor 1.970644 0.000000
k1 beta 0.398724 0.000000
k1 h0 0.566475 0.000000
k1 mNor 0.963957 0.000000
k1 mAch -10.890672 0.000000
k2 tau1 -9.207914 0.000000
k2 tau2 -0.172922 0.000000
k2 tauAch -0.883637 0.000000
k2 tauNor 2.406373 0.000000
k2 beta -0.085115 0.000000
k2 h0 0.180770 0.000000
k2 mNor 0.810778 0.000000
k2 mAch -17.978761 0.000000
tau1 tau2 -4.447930 0.000000
tau1 tauAch -5.111546 0.000000
tau1 tauNor -2.039565 0.000000
tau1 beta -4.365942 0.000000
tau1 h0 -4.117677 0.000000
tau1 mNor -3.529420 0.000000
tau1 mAch -21.073778 0.000000
tau2 tauAch -0.485746 0.000000
tau2 tauNor 1.566739 0.000000
tau2 beta 0.012415 0.000000
tau2 h0 0.178288 0.000000
tau2 mNor 0.571321 0.000000
tau2 mAch -11.150603 0.000000
tauAch tauNor 4.458704 0.000000
tauAch beta 0.514074 0.000000
tauAch h0 0.935033 0.000000
tauAch mNor 1.932489 0.000000
tauAch mAch -27.815919 0.000000
tauNor beta 0.283359 0.000000
tauNor h0 0.138052 0.000000
tauNor mNor -0.206251 0.000000
tauNor mAch 10.062338 0.000000
beta h0 -0.087247 0.000000
beta mNor 0.138533 0.000000
beta mAch -6.595179 0.000000
h0 mNor 0.399635 0.000000
h0 mAch -7.627951 0.000000
mNor mAch -23.056197 0.000000
