Parameter S1 S1_conf ST ST_conf
alpha 8.721023 0.000000 3.467462 0.000000
N -2.236479 0.000000 0.228038 0.000000
M 11.939219 0.000000 6.498734 0.000000
k1 -20.171649 0.000000 18.550676 0.000000
k2 2.929856 0.000000 0.391354 0.000000
tau1 2.376967 0.000000 0.257587 0.000000
tau2 -6.166746 0.000000 1.733760 0.000000
tauAch -0.364816 0.000000 0.006068 0.000000
tauNor -0.495107 0.000000 0.011176 0.000000
beta -4.461629 0.000000 0.907536 0.000000
h0 8.177765 0.000000 3.048921 0.000000
mNor -6.040987 0.000000 1.663768 0.000000
mAch -115.719108 0.000000 610.501974 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -22.803499 0.000000
alpha M -117.534654 0.000000
alpha k1 97.050869 0.000000
alpha k2 -57.328281 0.000000
alpha tau1 -53.633523 0.000000
alpha tau2 3.461077 0.000000
alpha tauAch -35.311161 0.000000
alpha tauNor -34.440471 0.000000
alpha beta -7.933616 0.000000
alpha h0 -92.398190 0.000000
alpha mNor 2.620671 0.000000
alpha mAch 735.560578 0.000000
N M 34.957274 0.000000
N k1 -29.569649 0.000000
N k2 16.852921 0.000000
N tau1 15.741889 0.000000
N tau2 -1.426738 0.000000
N tauAch 10.232265 0.000000
N tauNor 9.970444 0.000000
N beta 1.999702 0.000000
N h0 27.398615 0.000000
N mNor -1.174024 0.000000
N mAch -221.572661 0.000000
M k1 45.198009 0.000000
M k2 -38.196516 0.000000
M tau1 -36.200634 0.000000
M tau2 -5.358535 0.000000
M tauAch -26.303024 0.000000
M tauNor -25.832683 0.000000
M beta -11.513867 0.000000
M h0 -57.141033 0.000000
M mNor -5.812516 0.000000
M mAch 390.116437 0.000000
k1 k2 19.720427 0.000000
k1 tau1 19.754726 0.000000
k1 tau2 20.284736 0.000000
k1 tauAch 19.924813 0.000000
k1 tauNor 19.932895 0.000000
k1 beta 20.178959 0.000000
k1 h0 19.394873 0.000000
k1 mNor 20.276935 0.000000
k1 mAch 27.080830 0.000000
k2 tau1 26.519325 0.000000
k2 tau2 -10.917673 0.000000
k2 tauAch 14.505330 0.000000
k2 tauNor 13.934417 0.000000
k2 beta -3.446160 0.000000
k2 h0 51.937364 0.000000
k2 mNor -10.366618 0.000000
k2 mAch -490.956203 0.000000
tau1 tau2 -4.104623 0.000000
tau1 tauAch 1.394025 0.000000
tau1 tauNor 1.270544 0.000000
tau1 beta -2.488637 0.000000
tau1 h0 9.490061 0.000000
tau1 mNor -3.985437 0.000000
tau1 mAch -107.930384 0.000000
tau2 tauAch 7.294673 0.000000
tau2 tauNor 7.257739 0.000000
tau2 beta 6.133345 0.000000
tau2 h0 9.716247 0.000000
tau2 mNor 5.685643 0.000000
tau2 mAch -25.404932 0.000000
tauAch tauNor 131.913780 0.000000
tauAch beta -3.662588 0.000000
tauAch h0 428.353968 0.000000
tauAch mNor -57.645296 0.000000
tauAch mAch -3806.461605 0.000000
tauNor beta 0.955905 0.000000
tauNor h0 -48.473525 0.000000
tauNor mNor 7.132368 0.000000
tauNor mAch 436.055401 0.000000
beta h0 2876.908577 0.000000
beta mNor -384.872929 0.000000
beta mAch -25545.033922 0.000000
h0 mNor -8.886094 0.000000
h0 mAch -54.660847 0.000000
mNor mAch 122.294717 0.000000
