Parameter S1 S1_conf ST ST_conf
alpha 0.890453 0.000000 0.340624 0.000000
N 1.259396 0.000000 0.681362 0.000000
M 0.432771 0.000000 0.080458 0.000000
k1 0.890174 0.000000 0.340411 0.000000
k2 1.247099 0.000000 0.668120 0.000000
tau1 -0.589807 0.000000 0.149442 0.000000
tau2 1.290852 0.000000 0.715823 0.000000
tauAch 1.014329 0.000000 0.441988 0.000000
tauNor 0.912707 0.000000 0.357862 0.000000
beta 0.994501 0.000000 0.424877 0.000000
h0 2.941572 0.000000 3.717165 0.000000
mNor -7.817754 0.000000 26.255290 0.000000
mAch 1.083465 0.000000 0.504292 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -0.805894 0.000000
alpha M -1.069054 0.000000
alpha k1 -0.923438 0.000000
alpha k2 -0.809809 0.000000
alpha tau1 -1.394596 0.000000
alpha tau2 -0.795880 0.000000
alpha tauAch -0.883912 0.000000
alpha tauNor -0.916264 0.000000
alpha beta -0.890225 0.000000
alpha h0 -0.270366 0.000000
alpha mNor -3.695646 0.000000
alpha mAch -0.861903 0.000000
N M -0.903586 0.000000
N k1 -1.193684 0.000000
N k2 -1.420056 0.000000
N tau1 -0.255038 0.000000
N tau2 -1.447806 0.000000
N tauAch -1.272427 0.000000
N tauNor -1.207975 0.000000
N beta -1.259851 0.000000
N h0 -2.494740 0.000000
N mNor 4.329135 0.000000
N mAch -1.316275 0.000000
M k1 -0.338191 0.000000
M k2 -0.664010 0.000000
M tau1 1.012809 0.000000
M tau2 -0.703950 0.000000
M tauAch -0.451526 0.000000
M tauNor -0.358760 0.000000
M beta -0.433426 0.000000
M h0 -2.210809 0.000000
M mNor 7.610836 0.000000
M mAch -0.514636 0.000000
k1 k2 -1.226394 0.000000
k1 tau1 1.211689 0.000000
k1 tau2 -1.284467 0.000000
k1 tauAch -0.917444 0.000000
k1 tauNor -0.782563 0.000000
k1 beta -0.891126 0.000000
k1 h0 -3.475430 0.000000
k1 mNor 10.805180 0.000000
k1 mAch -1.009206 0.000000
k2 tau1 -0.463976 0.000000
k2 tau2 -1.394006 0.000000
k2 tauAch -1.257259 0.000000
k2 tauNor -1.207005 0.000000
k2 beta -1.247453 0.000000
k2 h0 -2.210327 0.000000
k2 mNor 3.110417 0.000000
k2 mAch -1.291448 0.000000
tau1 tau2 0.351029 0.000000
tau1 tauAch 0.573292 0.000000
tau1 tauNor 0.654974 0.000000
tau1 beta 0.589230 0.000000
tau1 h0 -0.975784 0.000000
tau1 mNor 7.672331 0.000000
tau1 mAch 0.517723 0.000000
tau2 tauAch -1.441274 0.000000
tau2 tauNor -0.697262 0.000000
tau2 beta -1.296102 0.000000
tau2 h0 -15.551292 0.000000
tau2 mNor 63.221499 0.000000
tau2 mAch -1.947438 0.000000
tauAch tauNor -0.613052 0.000000
tauAch beta -1.017878 0.000000
tauAch h0 -10.654639 0.000000
tauAch mNor 42.597160 0.000000
tauAch mAch -1.458193 0.000000
tauNor beta -0.913219 0.000000
tauNor h0 -2.302335 0.000000
tauNor mNor 5.373787 0.000000
tauNor mAch -0.976689 0.000000
beta h0 -3.775765 0.000000
beta mNor 11.587571 0.000000
beta mAch -1.122557 0.000000
h0 mNor 2.059232 0.000000
h0 mAch -2.992468 0.000000
mNor mAch 7.560012 0.000000
