Parameter S1 S1_conf ST ST_conf
alpha 1.520590 0.000000 1.353950 0.000000
N 0.878725 0.000000 0.452152 0.000000
M 1.326130 0.000000 1.029794 0.000000
k1 0.645885 0.000000 0.244281 0.000000
k2 0.716432 0.000000 0.300558 0.000000
tau1 0.636016 0.000000 0.236872 0.000000
tau2 0.627974 0.000000 0.230920 0.000000
tauAch 22.867329 0.000000 306.202932 0.000000
tauNor -3.134754 0.000000 5.754206 0.000000
beta 0.618471 0.000000 0.223984 0.000000
h0 2.292581 0.000000 3.077712 0.000000
mNor 0.854601 0.000000 0.427666 0.000000
mAch 1.079034 0.000000 0.681787 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -1.362955 0.000000
alpha M -1.973539 0.000000
alpha k1 -1.045192 0.000000
alpha k2 -1.141469 0.000000
alpha tau1 -1.031723 0.000000
alpha tau2 -1.020749 0.000000
alpha tauAch -31.371375 0.000000
alpha tauNor 4.114345 0.000000
alpha beta -1.007779 0.000000
alpha h0 -3.292481 0.000000
alpha mNor -1.330031 0.000000
alpha mAch -1.636321 0.000000
N M -1.349435 0.000000
N k1 -0.384688 0.000000
N k2 -0.484739 0.000000
N tau1 -0.370691 0.000000
N tau2 -0.359286 0.000000
N tauAch -31.899946 0.000000
N tauNor 4.977152 0.000000
N beta -0.345807 0.000000
N h0 -2.720092 0.000000
N mNor -0.680696 0.000000
N mAch -0.998995 0.000000
M k1 -1.577846 0.000000
M k2 -1.526869 0.000000
M tau1 -1.584977 0.000000
M tau2 -1.590788 0.000000
M tauAch 14.479430 0.000000
M tauNor -4.309746 0.000000
M beta -1.597656 0.000000
M h0 -0.387939 0.000000
M mNor -1.427027 0.000000
M mAch -1.264851 0.000000
k1 k2 1.443323 0.000000
k1 tau1 2.048094 0.000000
k1 tau2 2.108571 0.000000
k1 tauAch -165.143562 0.000000
k1 tauNor 30.406350 0.000000
k1 beta 2.180044 0.000000
k1 h0 -10.410186 0.000000
k1 mNor 0.404217 0.000000
k1 mAch -1.283643 0.000000
k2 tau1 -0.537324 0.000000
k2 tau2 -0.533303 0.000000
k2 tauAch -11.652980 0.000000
k2 tauNor 1.348061 0.000000
k2 beta -0.528551 0.000000
k2 h0 -1.365606 0.000000
k2 mNor -0.646616 0.000000
k2 mAch -0.758833 0.000000
tau1 tau2 -0.710020 0.000000
tau1 tauAch 3.783548 0.000000
tau1 tauNor -1.470297 0.000000
tau1 beta -0.711940 0.000000
tau1 h0 -0.373678 0.000000
tau1 mNor -0.664229 0.000000
tau1 mAch -0.618881 0.000000
tau2 tauAch -4.148644 0.000000
tau2 tauNor 0.036623 0.000000
tau2 beta -0.567492 0.000000
tau2 h0 -0.836955 0.000000
tau2 mNor -0.605499 0.000000
tau2 mAch -0.641624 0.000000
tauAch tauNor -15.288095 0.000000
tauAch beta -22.177576 0.000000
tauAch h0 -25.250601 0.000000
tauAch mNor -22.611020 0.000000
tauAch mAch -23.022993 0.000000
tauNor beta 3.551775 0.000000
tauNor h0 1.693842 0.000000
tauNor mNor 3.289717 0.000000
tauNor mAch 3.040640 0.000000
beta h0 -4.255628 0.000000
beta mNor -0.227312 0.000000
beta mAch -0.856033 0.000000
h0 mNor -2.091264 0.000000
h0 mAch -2.414847 0.000000
mNor mAch -0.910506 0.000000
