Parameter S1 S1_conf ST ST_conf
alpha -0.012788 0.000000 0.000014 0.000000
N -0.258239 0.000000 0.005637 0.000000
M -3.169781 0.000000 0.849293 0.000000
k1 1.008540 0.000000 0.085978 0.000000
k2 -0.609484 0.000000 0.031400 0.000000
tau1 -0.088066 0.000000 0.000656 0.000000
tau2 -0.519093 0.000000 0.022777 0.000000
tauAch -0.512699 0.000000 0.022219 0.000000
tauNor -0.522726 0.000000 0.023097 0.000000
beta 0.204615 0.000000 0.003539 0.000000
h0 0.624307 0.000000 0.032945 0.000000
mNor -0.251345 0.000000 0.005340 0.000000
mAch 1.592738 0.000000 0.214431 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -0.696436 0.000000
alpha M 1.908387 0.000000
alpha k1 -1.829765 0.000000
alpha k2 -0.382193 0.000000
alpha tau1 -0.848682 0.000000
alpha tau2 -0.463062 0.000000
alpha tauAch -0.468782 0.000000
alpha tauNor -0.459811 0.000000
alpha beta -1.110529 0.000000
alpha h0 -1.486009 0.000000
alpha mNor -0.702604 0.000000
alpha mAch -2.352420 0.000000
N M 1.191046 0.000000
N k1 -0.648466 0.000000
N k2 0.063872 0.000000
N tau1 -0.165684 0.000000
N tau2 0.024077 0.000000
N tauAch 0.021262 0.000000
N tauNor 0.025676 0.000000
N beta -0.294536 0.000000
N h0 -0.479307 0.000000
N mNor -0.093800 0.000000
N mAch -0.905660 0.000000
M k1 1.053142 0.000000
M k2 2.716045 0.000000
M tau1 2.180164 0.000000
M tau2 2.623147 0.000000
M tauAch 2.616575 0.000000
M tauNor 2.626881 0.000000
M beta 1.879366 0.000000
M h0 1.448033 0.000000
M mNor 2.347972 0.000000
M mAch 0.452740 0.000000
k1 k2 -1.399736 0.000000
k1 tau1 -1.861755 0.000000
k1 tau2 -1.479830 0.000000
k1 tauAch -1.485496 0.000000
k1 tauNor -1.476611 0.000000
k1 beta -2.121093 0.000000
k1 h0 -2.492973 0.000000
k1 mNor -1.717076 0.000000
k1 mAch -3.351081 0.000000
k2 tau1 -0.140896 0.000000
k2 tau2 0.194997 0.000000
k2 tauAch 0.190014 0.000000
k2 tauNor 0.197828 0.000000
k2 beta -0.368977 0.000000
k2 h0 -0.696037 0.000000
k2 mNor -0.013655 0.000000
k2 mAch -1.450720 0.000000
tau1 tau2 -0.357573 0.000000
tau1 tauAch -0.362931 0.000000
tau1 tauNor -0.354529 0.000000
tau1 beta -0.963934 0.000000
tau1 h0 -1.315575 0.000000
tau1 mNor -0.581907 0.000000
tau1 mAch -2.126979 0.000000
tau2 tauAch 0.076216 0.000000
tau2 tauNor 0.084467 0.000000
tau2 beta -0.513967 0.000000
tau2 h0 -0.859277 0.000000
tau2 mNor -0.138818 0.000000
tau2 mAch -1.656072 0.000000
tauAch tauNor 1.250253 0.000000
tauAch beta 2.265785 0.000000
tauAch h0 2.851771 0.000000
tauAch mNor 1.629163 0.000000
tauAch mAch 4.203920 0.000000
tauNor beta -0.730889 0.000000
tauNor h0 -1.149921 0.000000
tauNor mNor -0.275646 0.000000
tauNor mAch -2.116829 0.000000
beta h0 -1.031719 0.000000
beta mNor -0.599400 0.000000
beta mAch -1.509844 0.000000
h0 mNor -1.362448 0.000000
h0 mAch -3.064727 0.000000
mNor mAch 0.168209 0.000000
