Parameter S1 S1_conf ST ST_conf
alpha -1.514917 0.000000 0.087542 0.000000
N -5.772994 0.000000 1.271278 0.000000
M 26.640786 0.000000 27.072744 0.000000
k1 33.318281 0.000000 42.345123 0.000000
k2 -4.932747 0.000000 0.928145 0.000000
tau1 -3.894794 0.000000 0.578638 0.000000
tau2 -2.085791 0.000000 0.165951 0.000000
tauAch -0.192763 0.000000 0.001417 0.000000
tauNor -4.228422 0.000000 0.682016 0.000000
beta 3.613064 0.000000 0.497954 0.000000
h0 -30.738227 0.000000 36.040919 0.000000
mNor 0.163107 0.000000 0.001015 0.000000
mAch -3.217653 0.000000 0.394927 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N 1.488527 0.000000
alpha M -7.620210 0.000000
alpha k1 -9.496682 0.000000
alpha k2 1.252405 0.000000
alpha tau1 0.960725 0.000000
alpha tau2 0.452370 0.000000
alpha tauAch -0.079598 0.000000
alpha tauNor 1.054480 0.000000
alpha beta -1.149090 0.000000
alpha h0 8.504115 0.000000
alpha mNor -0.179603 0.000000
alpha mAch 0.770439 0.000000
N M 49.655923 0.000000
N k1 58.670039 0.000000
N k2 7.034036 0.000000
N tau1 8.435194 0.000000
N tau2 10.877212 0.000000
N tauAch 13.432657 0.000000
N tauNor 7.984822 0.000000
N beta 18.570236 0.000000
N h0 -27.801417 0.000000
N mNor 13.913054 0.000000
N mAch 9.349283 0.000000
M k1 13.430942 0.000000
M k2 -25.685493 0.000000
M tau1 -24.624058 0.000000
M tau2 -22.774127 0.000000
M tauAch -20.838270 0.000000
M tauNor -24.965233 0.000000
M beta -16.946339 0.000000
M h0 -52.074809 0.000000
M mNor -20.474349 0.000000
M mAch -23.931597 0.000000
k1 k2 -35.069650 0.000000
k1 tau1 -37.015616 0.000000
k1 tau2 -40.407156 0.000000
k1 tauAch -43.956226 0.000000
k1 tauNor -36.390127 0.000000
k1 beta -51.091434 0.000000
k1 h0 13.310761 0.000000
k1 mNor -44.623415 0.000000
k1 mAch -38.285127 0.000000
k2 tau1 6.244512 0.000000
k2 tau2 7.447786 0.000000
k2 tauAch 8.706949 0.000000
k2 tauNor 6.022597 0.000000
k2 beta 11.238427 0.000000
k2 h0 -11.610622 0.000000
k2 mNor 8.943659 0.000000
k2 mAch 6.694918 0.000000
tau1 tau2 0.649766 0.000000
tau1 tauAch -0.974869 0.000000
tau1 tauNor 2.488615 0.000000
tau1 beta -4.241106 0.000000
tau1 h0 25.239866 0.000000
tau1 mNor -1.280283 0.000000
tau1 mAch 1.621153 0.000000
tau2 tauAch -2.219828 0.000000
tau2 tauNor 0.842487 0.000000
tau2 beta -5.107743 0.000000
tau2 h0 20.958502 0.000000
tau2 mNor -2.489867 0.000000
tau2 mAch 0.075502 0.000000
tauAch tauNor 1.689144 0.000000
tauAch beta 8.850561 0.000000
tauAch h0 -22.521546 0.000000
tauAch mNor 5.699809 0.000000
tauAch mAch 2.612252 0.000000
tauNor beta 7.073842 0.000000
tauNor h0 -3.236727 0.000000
tauNor mNor 6.038334 0.000000
tauNor mAch 5.023596 0.000000
beta h0 -63.971977 0.000000
beta mNor 11.020854 0.000000
beta mAch 2.816264 0.000000
h0 mNor 26.017902 0.000000
h0 mAch 28.664380 0.000000
mNor mAch -2.876291 0.000000
