Parameter S1 S1_conf ST ST_conf
alpha -2.063112 0.000000 0.215094 0.000000
N -0.914658 0.000000 0.042277 0.000000
M 12.573204 0.000000 7.988657 0.000000
k1 -5.769932 0.000000 1.682376 0.000000
k2 -1.518779 0.000000 0.116566 0.000000
tau1 1.244828 0.000000 0.078307 0.000000
tau2 0.269490 0.000000 0.003670 0.000000
tauAch 1.431329 0.000000 0.103529 0.000000
tauNor -397.893279 0.000000 8000.461113 0.000000
beta 0.833901 0.000000 0.035141 0.000000
h0 192.113919 0.000000 1865.088641 0.000000
mNor -24.445022 0.000000 30.196921 0.000000
mAch -2.511071 0.000000 0.318640 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N 3.475332 0.000000
alpha M 10.559865 0.000000
alpha k1 0.925087 0.000000
alpha k2 3.158016 0.000000
alpha tau1 4.609607 0.000000
alpha tau2 4.097308 0.000000
alpha tauAch 4.707567 0.000000
alpha tauNor -205.038691 0.000000
alpha beta 4.393767 0.000000
alpha h0 104.864080 0.000000
alpha mNor -8.884051 0.000000
alpha mAch 2.636812 0.000000
N M 16.087432 0.000000
N k1 -1.117529 0.000000
N k2 2.869844 0.000000
N tau1 5.461971 0.000000
N tau2 4.547152 0.000000
N tauAch 5.636900 0.000000
N tauNor -368.909990 0.000000
N beta 5.076541 0.000000
N h0 184.487814 0.000000
N mNor -18.633847 0.000000
N mAch 1.939122 0.000000
M k1 -11.013109 0.000000
M k2 -14.074185 0.000000
M tau1 -16.064141 0.000000
M tau2 -15.361841 0.000000
M tauAch -16.198433 0.000000
M tauNor 271.338334 0.000000
M beta -15.768250 0.000000
M h0 -153.500904 0.000000
M mNor 2.434033 0.000000
M mAch -13.359677 0.000000
k1 k2 4.231351 0.000000
k1 tau1 2.191547 0.000000
k1 tau2 2.911439 0.000000
k1 tauAch 2.053891 0.000000
k1 tauNor 296.793482 0.000000
k1 beta 2.494850 0.000000
k1 h0 -138.688021 0.000000
k1 mNor 21.153102 0.000000
k1 mAch 4.963758 0.000000
k2 tau1 -0.964753 0.000000
k2 tau2 -0.465121 0.000000
k2 tauAch -1.060291 0.000000
k2 tauNor 203.499933 0.000000
k2 beta -0.754250 0.000000
k2 h0 -98.740407 0.000000
k2 mNor 12.195270 0.000000
k2 mAch 0.959264 0.000000
tau1 tau2 -4.519660 0.000000
tau1 tauAch -5.502110 0.000000
tau1 tauNor 332.166317 0.000000
tau1 beta -4.996925 0.000000
tau1 h0 -166.743088 0.000000
tau1 mNor 16.378902 0.000000
tau1 mAch -2.168421 0.000000
tau2 tauAch -1.113136 0.000000
tau2 tauNor 65.801106 0.000000
tau2 beta -1.013026 0.000000
tau2 h0 -33.065540 0.000000
tau2 mNor 3.222926 0.000000
tau2 mAch -0.452514 0.000000
tauAch tauNor -278.515335 0.000000
tauAch beta 1.686882 0.000000
tauAch h0 136.107329 0.000000
tauAch mNor -16.077670 0.000000
tauAch mAch -0.663769 0.000000
tauNor beta 394.526956 0.000000
tauNor h0 249.410837 0.000000
tauNor mNor 413.705012 0.000000
tauNor mAch 397.064645 0.000000
beta h0 -108.153592 0.000000
beta mNor 10.594457 0.000000
beta mAch -1.432818 0.000000
h0 mNor -176.272111 0.000000
h0 mAch -192.944129 0.000000
mNor mAch 23.532264 0.000000
