Parameter S1 S1_conf ST ST_conf
alpha 0.267901 0.000000 0.007041 0.000000
N 0.552917 0.000000 0.029991 0.000000
M -0.631856 0.000000 0.039166 0.000000
k1 -1.929797 0.000000 0.365342 0.000000
k2 0.579463 0.000000 0.032940 0.000000
tau1 -1.384913 0.000000 0.188157 0.000000
tau2 -0.068809 0.000000 0.000464 0.000000
tauAch -36.035333 0.000000 127.389297 0.000000
tauNor 1.558857 0.000000 0.238390 0.000000
beta 1.740485 0.000000 0.297178 0.000000
h0 3.632210 0.000000 1.294248 0.000000
mNor 2.207129 0.000000 0.477894 0.000000
mAch -0.012924 0.000000 0.000016 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -1.427101 0.000000
alpha M -0.216508 0.000000
alpha k1 1.109719 0.000000
alpha k2 -1.454225 0.000000
alpha tau1 0.552960 0.000000
alpha tau2 -0.791825 0.000000
alpha tauAch 35.958508 0.000000
alpha tauNor -2.454962 0.000000
alpha beta -2.640548 0.000000
alpha h0 -4.573499 0.000000
alpha mNor -3.117362 0.000000
alpha mAch -0.848929 0.000000
N M -0.517897 0.000000
N k1 0.385823 0.000000
N k2 -1.361304 0.000000
N tau1 0.006436 0.000000
N tau2 -0.909931 0.000000
N tauAch 24.132550 0.000000
N tauNor -2.043229 0.000000
N beta -2.169691 0.000000
N h0 -3.486846 0.000000
N mNor -2.494602 0.000000
N mAch -0.948842 0.000000
M k1 2.078957 0.000000
M k2 -0.614301 0.000000
M tau1 1.494118 0.000000
M tau2 0.081507 0.000000
M tauAch 38.685379 0.000000
M tauNor -1.665512 0.000000
M beta -1.860458 0.000000
M h0 -3.890899 0.000000
M mNor -2.361320 0.000000
M mAch 0.021524 0.000000
k1 k2 0.391952 0.000000
k1 tau1 2.993889 0.000000
k1 tau2 1.250628 0.000000
k1 tauAch 48.890497 0.000000
k1 tauNor -0.905315 0.000000
k1 beta -1.145892 0.000000
k1 h0 -3.651598 0.000000
k1 mNor -1.763991 0.000000
k1 mAch 1.176605 0.000000
k2 tau1 -1.661833 0.000000
k2 tau2 0.111372 0.000000
k2 tauAch -48.346815 0.000000
k2 tauNor 2.304348 0.000000
k2 beta 2.549058 0.000000
k2 h0 5.097804 0.000000
k2 mNor 3.177774 0.000000
k2 mAch 0.186667 0.000000
tau1 tau2 1.059384 0.000000
tau1 tauAch 23.893395 0.000000
tau1 tauNor 0.026031 0.000000
tau1 beta -0.089279 0.000000
tau1 h0 -1.290275 0.000000
tau1 mNor -0.385537 0.000000
tau1 mAch 1.023905 0.000000
tau2 tauAch 38.073739 0.000000
tau2 tauNor -2.225625 0.000000
tau2 beta -2.420322 0.000000
tau2 h0 -4.448170 0.000000
tau2 mNor -2.920545 0.000000
tau2 mAch -0.540744 0.000000
tauAch tauNor 33.923081 0.000000
tauAch beta 33.743843 0.000000
tauAch h0 31.877009 0.000000
tauAch mNor 33.283338 0.000000
tauAch mAch 35.474180 0.000000
tauNor beta -3.675621 0.000000
tauNor h0 -5.400108 0.000000
tauNor mNor -4.101011 0.000000
tauNor mAch -2.077222 0.000000
beta h0 -5.172257 0.000000
beta mNor -4.011644 0.000000
beta mAch -2.203592 0.000000
h0 mNor -3.907409 0.000000
h0 mAch -3.688325 0.000000
mNor mAch -2.204323 0.000000
