Parameter S1 S1_conf ST ST_conf
alpha -10.708247 0.000000 42.224391 0.000000
N 48.491706 0.000000 865.887757 0.000000
M 16.257821 0.000000 97.331040 0.000000
k1 -23.052709 0.000000 195.690887 0.000000
k2 -4527.711188 0.000000 7548907.445441 0.000000
tau1 -72.349782 0.000000 1927.529864 0.000000
tau2 -16.829511 0.000000 104.296486 0.000000
tauAch -3.613330 0.000000 4.807751 0.000000
tauNor -15.597181 0.000000 89.581612 0.000000
beta 6.292495 0.000000 14.580501 0.000000
h0 0.225503 0.000000 0.018725 0.000000
mNor 39.834139 0.000000 584.302211 0.000000
mAch -33.261388 0.000000 407.387223 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N 462.273514 0.000000
alpha M 155.960294 0.000000
alpha k1 -217.601106 0.000000
alpha k2 -43024.617733 0.000000
alpha tau1 -686.062947 0.000000
alpha tau2 -158.463098 0.000000
alpha tauAch -32.871937 0.000000
alpha tauNor -146.752466 0.000000
alpha beta 61.261465 0.000000
alpha h0 3.607848 0.000000
alpha mNor 380.002096 0.000000
alpha mAch -314.612476 0.000000
N M -372.034201 0.000000
N k1 460.057252 0.000000
N k2 95810.788580 0.000000
N tau1 1503.535230 0.000000
N tau2 328.329963 0.000000
N tauAch 48.581220 0.000000
N tauNor 302.245049 0.000000
N beta -161.096758 0.000000
N h0 -32.675882 0.000000
N mNor -871.077381 0.000000
N mAch 676.145778 0.000000
M k1 -624.515589 0.000000
M k2 -114670.217660 0.000000
M tau1 -1872.583400 0.000000
M tau2 -466.961148 0.000000
M tauAch -132.363381 0.000000
M tauNor -435.761888 0.000000
M beta 118.425175 0.000000
M h0 -35.174580 0.000000
M mNor 967.608369 0.000000
M mAch -882.971579 0.000000
k1 k2 -33451.362051 0.000000
k1 tau1 -518.920830 0.000000
k1 tau2 -108.534810 0.000000
k1 tauAch -10.845515 0.000000
k1 tauNor -99.425862 0.000000
k1 beta 62.374809 0.000000
k1 h0 17.529765 0.000000
k1 mNor 310.302665 0.000000
k1 mAch -229.993377 0.000000
k2 tau1 4921.559833 0.000000
k2 tau2 4623.334982 0.000000
k2 tauAch 4552.344808 0.000000
k2 tauNor 4616.715569 0.000000
k2 beta 4499.136074 0.000000
k2 h0 4531.724676 0.000000
k2 mNor 4318.968514 0.000000
k2 mAch 4711.598133 0.000000
tau1 tau2 55.379694 0.000000
tau1 tauAch 67.978122 0.000000
tau1 tauNor 56.554423 0.000000
tau1 beta 77.420927 0.000000
tau1 h0 71.637519 0.000000
tau1 mNor 109.394760 0.000000
tau1 mAch 39.715880 0.000000
tau2 tauAch -9.898997 0.000000
tau2 tauNor -79.743967 0.000000
tau2 beta 47.834707 0.000000
tau2 h0 12.474709 0.000000
tau2 mNor 243.324051 0.000000
tau2 mAch -182.695521 0.000000
tauAch tauNor 202.522190 0.000000
tauAch beta -60.246936 0.000000
tauAch h0 12.582756 0.000000
tauAch mNor -462.889186 0.000000
tauAch mAch 414.567739 0.000000
tauNor beta -5.522389 0.000000
tauNor h0 18.563507 0.000000
tauNor mNor -138.682357 0.000000
tauNor mAch 151.506107 0.000000
beta h0 -13.148418 0.000000
beta mNor 350.286065 0.000000
beta mAch -320.411983 0.000000
h0 mNor -321.437943 0.000000
h0 mAch 282.739034 0.000000
mNor mAch 398.456618 0.000000
