Parameter S1 S1_conf ST ST_conf
alpha 0.963421 0.000000 0.366708 0.000000
N 1.092358 0.000000 0.471432 0.000000
M 1.172284 0.000000 0.542943 0.000000
k1 1.022155 0.000000 0.412783 0.000000
k2 1.108559 0.000000 0.485519 0.000000
tau1 0.925769 0.000000 0.338605 0.000000
tau2 0.591971 0.000000 0.138449 0.000000
tauAch 1.060725 0.000000 0.444523 0.000000
tauNor 1.211253 0.000000 0.579641 0.000000
beta 1.097658 0.000000 0.476018 0.000000
h0 1.349314 0.000000 0.719308 0.000000
mNor 1.015207 0.000000 0.407191 0.000000
mAch 1.336228 0.000000 0.705423 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -1.025025 0.000000
alpha M -1.070626 0.000000
alpha k1 -0.984971 0.000000
alpha k2 -1.034269 0.000000
alpha tau1 -0.929979 0.000000
alpha tau2 -0.739532 0.000000
alpha tauAch -1.006977 0.000000
alpha tauNor -1.092860 0.000000
alpha beta -1.028049 0.000000
alpha h0 -1.171630 0.000000
alpha mNor -0.981007 0.000000
alpha mAch -1.164164 0.000000
N M -1.215167 0.000000
N k1 -1.117045 0.000000
N k2 -1.173517 0.000000
N tau1 -1.054049 0.000000
N tau2 -0.835884 0.000000
N tauAch -1.142254 0.000000
N tauNor -1.240637 0.000000
N beta -1.166393 0.000000
N h0 -1.330871 0.000000
N mNor -1.112504 0.000000
N mAch -1.322318 0.000000
M k1 -1.195564 0.000000
M k2 -1.248820 0.000000
M tau1 -1.136156 0.000000
M tau2 -0.930419 0.000000
M tauAch -1.219337 0.000000
M tauNor -1.312116 0.000000
M beta -1.242101 0.000000
M h0 -1.397211 0.000000
M mNor -1.191282 0.000000
M mAch -1.389145 0.000000
k1 k2 -1.112889 0.000000
k1 tau1 -0.979326 0.000000
k1 tau2 -0.735423 0.000000
k1 tauAch -1.077937 0.000000
k1 tauNor -1.187927 0.000000
k1 beta -1.104924 0.000000
k1 h0 -1.288807 0.000000
k1 mNor -1.044678 0.000000
k1 mAch -1.279245 0.000000
k2 tau1 -1.022960 0.000000
k2 tau2 -0.535491 0.000000
k2 tauAch -1.220047 0.000000
k2 tauNor -1.439874 0.000000
k2 beta -1.273983 0.000000
k2 h0 -1.641494 0.000000
k2 mNor -1.153574 0.000000
k2 mAch -1.622383 0.000000
tau1 tau2 -0.646032 0.000000
tau1 tauAch -0.980190 0.000000
tau1 tauNor -1.087497 0.000000
tau1 beta -1.006519 0.000000
tau1 h0 -1.185916 0.000000
tau1 mNor -0.947742 0.000000
tau1 mAch -1.176587 0.000000
tau2 tauAch -0.664479 0.000000
tau2 tauNor -0.807447 0.000000
tau2 beta -0.699557 0.000000
tau2 h0 -0.938573 0.000000
tau2 mNor -0.621247 0.000000
tau2 mAch -0.926144 0.000000
tauAch tauNor -1.250368 0.000000
tauAch beta -1.155413 0.000000
tauAch h0 -1.365774 0.000000
tauAch mNor -1.086491 0.000000
tauAch mAch -1.354835 0.000000
tauNor beta -1.297396 0.000000
tauNor h0 -1.488774 0.000000
tauNor mNor -1.234694 0.000000
tauNor mAch -1.478822 0.000000
beta h0 -1.345705 0.000000
beta mNor -1.118610 0.000000
beta mAch -1.336810 0.000000
h0 mNor -1.334765 0.000000
h0 mAch -1.183249 0.000000
mNor mAch -1.567573 0.000000
