Parameter S1 S1_conf ST ST_conf
alpha 4.698891 0.000000 2.745208 0.000000
N 2.903205 0.000000 1.047948 0.000000
M -21.688016 0.000000 58.482257 0.000000
k1 -12.075182 0.000000 18.128916 0.000000
k2 1.026874 0.000000 0.131105 0.000000
tau1 6.145117 0.000000 4.695100 0.000000
tau2 10.569817 0.000000 13.890548 0.000000
tauAch -309.685946 0.000000 11924.150982 0.000000
tauNor 4.462334 0.000000 2.475760 0.000000
beta 0.333331 0.000000 0.013815 0.000000
h0 12.634318 0.000000 19.846689 0.000000
mNor 4.532225 0.000000 2.553921 0.000000
mAch -0.637092 0.000000 0.050465 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -0.659086 0.000000
alpha M -34.751461 0.000000
alpha k1 -21.424577 0.000000
alpha k2 -3.260363 0.000000
alpha tau1 3.835383 0.000000
alpha tau2 9.969625 0.000000
alpha tauAch -434.021318 0.000000
alpha tauNor 1.502433 0.000000
alpha beta -4.221866 0.000000
alpha h0 12.831775 0.000000
alpha mNor 1.599329 0.000000
alpha mAch -5.567225 0.000000
N M -14.089600 0.000000
N k1 -9.128967 0.000000
N k2 -2.367745 0.000000
N tau1 0.273487 0.000000
N tau2 2.556821 0.000000
N tauAch -162.708853 0.000000
N tauNor -0.594901 0.000000
N beta -2.725643 0.000000
N h0 3.622192 0.000000
N mNor -0.558834 0.000000
N mAch -3.226423 0.000000
M k1 2.010738 0.000000
M k2 23.380402 0.000000
M tau1 31.728338 0.000000
M tau2 38.945094 0.000000
M tauAch -483.397193 0.000000
M tauNor 28.983691 0.000000
M beta 22.249222 0.000000
M h0 42.312329 0.000000
M mNor 29.097686 0.000000
M mAch 20.666446 0.000000
k1 k2 12.876985 0.000000
k1 tau1 16.831990 0.000000
k1 tau2 20.251076 0.000000
k1 tauAch -227.219286 0.000000
k1 tauNor 15.531658 0.000000
k1 beta 12.341065 0.000000
k1 h0 21.846373 0.000000
k1 mNor 15.585665 0.000000
k1 mAch 11.591192 0.000000
k2 tau1 -42.175736 0.000000
k2 tau2 -71.752604 0.000000
k2 tauAch 2068.994473 0.000000
k2 tauNor -30.927183 0.000000
k2 beta -3.326898 0.000000
k2 h0 -85.552746 0.000000
k2 mNor -31.394375 0.000000
k2 mAch 3.159888 0.000000
tau1 tau2 -83.490775 0.000000
tau1 tauAch 2257.630228 0.000000
tau1 tauNor -38.844094 0.000000
tau1 beta -8.660423 0.000000
tau1 h0 -98.582610 0.000000
tau1 mNor -39.355016 0.000000
tau1 mAch -1.566474 0.000000
tau2 tauAch 406.953489 0.000000
tau2 tauNor -16.600709 0.000000
tau2 beta -11.033731 0.000000
tau2 h0 -27.618685 0.000000
tau2 mNor -16.694941 0.000000
tau2 mAch -9.725347 0.000000
tauAch tauNor 315.737769 0.000000
tauAch beta 310.151471 0.000000
tauAch h0 326.793983 0.000000
tauAch mNor 315.832328 0.000000
tauAch mAch 308.838546 0.000000
tauNor beta -4.517074 0.000000
tauNor h0 -6.474049 0.000000
tauNor mNor -5.185080 0.000000
tauNor mAch -4.362689 0.000000
beta h0 6.361118 0.000000
beta mNor 2.071775 0.000000
beta mAch -0.664922 0.000000
h0 mNor 6.922353 0.000000
h0 mAch -15.330592 0.000000
mNor mAch -24.953575 0.000000
