Parameter S1 S1_conf ST ST_conf
alpha 0.182463 0.000000 1.144045 0.000000
N 0.229490 0.000000 1.809769 0.000000
M 0.299244 0.000000 3.077129 0.000000
k1 0.794552 0.000000 21.693975 0.000000
k2 0.790837 0.000000 21.491585 0.000000
tau1 0.271292 0.000000 2.529125 0.000000
tau2 0.218642 0.000000 1.642716 0.000000
tauAch 0.185960 0.000000 1.188320 0.000000
tauNor 0.764238 0.000000 20.070217 0.000000
beta 0.227469 0.000000 1.778034 0.000000
h0 0.205546 0.000000 1.451825 0.000000
mNor 0.233417 0.000000 1.872237 0.000000
mAch 0.234439 0.000000 1.888668 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -0.188879 0.000000
alpha M -0.349255 0.000000
alpha k1 -1.488059 0.000000
alpha k2 -1.479518 0.000000
alpha tau1 -0.284990 0.000000
alpha tau2 -0.163937 0.000000
alpha tauAch -0.088794 0.000000
alpha tauNor -1.418362 0.000000
alpha beta -0.184232 0.000000
alpha h0 -0.133827 0.000000
alpha mNor -0.197908 0.000000
alpha mAch -0.200257 0.000000
N M -0.382127 0.000000
N k1 -1.424280 0.000000
N k2 -1.416464 0.000000
N tau1 -0.323316 0.000000
N tau2 -0.212537 0.000000
N tauAch -0.143771 0.000000
N tauNor -1.360499 0.000000
N beta -0.231109 0.000000
N h0 -0.184982 0.000000
N mNor -0.243624 0.000000
N mAch -0.245775 0.000000
M k1 -1.284337 0.000000
M k2 -1.277893 0.000000
M tau1 -0.376602 0.000000
M tau2 -0.285266 0.000000
M tauAch -0.228570 0.000000
M tauNor -1.231750 0.000000
M beta -0.300579 0.000000
M h0 -0.262548 0.000000
M mNor -0.310897 0.000000
M mAch -0.312670 0.000000
k1 k2 -0.579157 0.000000
k1 tau1 -0.777526 0.000000
k1 tau2 -0.797628 0.000000
k1 tauAch -0.810107 0.000000
k1 tauNor -0.589313 0.000000
k1 beta -0.794258 0.000000
k1 h0 -0.802629 0.000000
k1 mNor -0.791987 0.000000
k1 mAch -0.791597 0.000000
k2 tau1 -0.872523 0.000000
k2 tau2 -0.776077 0.000000
k2 tauAch -0.716208 0.000000
k2 tauNor -1.775514 0.000000
k2 beta -0.792246 0.000000
k2 h0 -0.752087 0.000000
k2 mNor -0.803142 0.000000
k2 mAch -0.805014 0.000000
tau1 tau2 -0.288871 0.000000
tau1 tauAch -0.360170 0.000000
tau1 tauNor 0.901390 0.000000
tau1 beta -0.269614 0.000000
tau1 h0 -0.317440 0.000000
tau1 mNor -0.256638 0.000000
tau1 mAch -0.254408 0.000000
tau2 tauAch -0.143070 0.000000
tau2 tauNor -1.215775 0.000000
tau2 beta -0.220069 0.000000
tau2 h0 -0.179403 0.000000
tau2 mNor -0.231103 0.000000
tau2 mAch -0.232999 0.000000
tauAch tauNor -1.400317 0.000000
tauAch beta -0.187698 0.000000
tauAch h0 -0.138172 0.000000
tauAch mNor -0.201136 0.000000
tauAch mAch -0.203444 0.000000
tauNor beta -0.765879 0.000000
tauNor h0 -0.719126 0.000000
tauNor mNor -0.778564 0.000000
tauNor mAch -0.780744 0.000000
beta h0 -0.108261 0.000000
beta mNor -0.265325 0.000000
beta mAch -0.271085 0.000000
h0 mNor -0.204816 0.000000
h0 mAch -0.204705 0.000000
mNor mAch -0.254046 0.000000
