Parameter S1 S1_conf ST ST_conf
alpha -0.253066 0.000000 0.008296 0.000000
N -0.156872 0.000000 0.003188 0.000000
M 1.445883 0.000000 0.270826 0.000000
k1 -1.472521 0.000000 0.280897 0.000000
k2 -0.096380 0.000000 0.001203 0.000000
tau1 -0.313928 0.000000 0.012767 0.000000
tau2 -0.359251 0.000000 0.016719 0.000000
tauAch 4.521159 0.000000 2.648033 0.000000
tauNor -0.149472 0.000000 0.002894 0.000000
beta -0.309303 0.000000 0.012393 0.000000
h0 -3.532571 0.000000 1.616612 0.000000
mNor -0.352221 0.000000 0.016071 0.000000
mAch -0.235307 0.000000 0.007173 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N 0.546780 0.000000
alpha M -1.532253 0.000000
alpha k1 2.253392 0.000000
alpha k2 0.468313 0.000000
alpha tau1 0.750508 0.000000
alpha tau2 0.809299 0.000000
alpha tauAch -5.521385 0.000000
alpha tauNor 0.537182 0.000000
alpha beta 0.744509 0.000000
alpha h0 4.925612 0.000000
alpha mNor 0.800180 0.000000
alpha mAch 0.648524 0.000000
N M -1.198346 0.000000
N k1 1.675298 0.000000
N k2 0.320263 0.000000
N tau1 0.534474 0.000000
N tau2 0.579102 0.000000
N tauAch -4.226455 0.000000
N tauNor 0.372541 0.000000
N beta 0.529921 0.000000
N h0 3.703752 0.000000
N mNor 0.572180 0.000000
N mAch 0.457060 0.000000
M k1 0.444611 0.000000
M k2 -1.242455 0.000000
M tau1 -0.975754 0.000000
M tau2 -0.920191 0.000000
M tauAch -6.903278 0.000000
M tauNor -1.177367 0.000000
M beta -0.981424 0.000000
M h0 2.970107 0.000000
M mNor -0.928809 0.000000
M mAch -1.072138 0.000000
k1 k2 1.698234 0.000000
k1 tau1 1.994151 0.000000
k1 tau2 2.055801 0.000000
k1 tauAch -4.582716 0.000000
k1 tauNor 1.770452 0.000000
k1 beta 1.987861 0.000000
k1 h0 6.372271 0.000000
k1 mNor 2.046239 0.000000
k1 mAch 1.887209 0.000000
k2 tau1 0.492216 0.000000
k2 tau2 0.538998 0.000000
k2 tauAch -4.498602 0.000000
k2 tauNor 0.322463 0.000000
k2 beta 0.487442 0.000000
k2 h0 3.814527 0.000000
k2 mNor 0.531742 0.000000
k2 mAch 0.411063 0.000000
tau1 tau2 0.762548 0.000000
tau1 tauAch -4.343356 0.000000
tau1 tauNor 0.543077 0.000000
tau1 beta 0.710293 0.000000
tau1 h0 4.082489 0.000000
tau1 mNor 0.755194 0.000000
tau1 mAch 0.632878 0.000000
tau2 tauAch -4.411542 0.000000
tau2 tauNor 0.593984 0.000000
tau2 beta 0.765276 0.000000
tau2 h0 4.219660 0.000000
tau2 mNor 0.811271 0.000000
tau2 mAch 0.685974 0.000000
tauAch tauNor -4.226881 0.000000
tauAch beta -4.012138 0.000000
tauAch h0 0.318510 0.000000
tauAch mNor -3.954476 0.000000
tauAch mAch -4.111556 0.000000
tauNor beta 0.559492 0.000000
tauNor h0 4.047864 0.000000
tauNor mNor 0.605939 0.000000
tauNor mAch 0.479410 0.000000
beta h0 5.897574 0.000000
beta mNor 0.963641 0.000000
beta mAch 0.782263 0.000000
h0 mNor 5.400813 0.000000
h0 mAch 4.882949 0.000000
mNor mAch 0.683620 0.000000
