Parameter S1 S1_conf ST ST_conf
alpha -3.620144 0.000000 0.480478 0.000000
N 3.821101 0.000000 0.535302 0.000000
M -6.857790 0.000000 1.724211 0.000000
k1 -0.170862 0.000000 0.001070 0.000000
k2 -4.677354 0.000000 0.802089 0.000000
tau1 -5.685053 0.000000 1.184926 0.000000
tau2 -4.046329 0.000000 0.600267 0.000000
tauAch -5.176350 0.000000 0.982357 0.000000
tauNor -21.971334 0.000000 17.698435 0.000000
beta -1.951325 0.000000 0.139599 0.000000
h0 0.978575 0.000000 0.035108 0.000000
mNor 27.547656 0.000000 27.822192 0.000000
mAch -1.502811 0.000000 0.082800 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -8.770466 0.000000
alpha M 4.365300 0.000000
alpha k1 -3.860078 0.000000
alpha k2 1.683216 0.000000
alpha tau1 2.922754 0.000000
alpha tau2 0.907011 0.000000
alpha tauAch 2.297014 0.000000
alpha tauNor 22.955992 0.000000
alpha beta -1.669987 0.000000
alpha h0 -5.273964 0.000000
alpha mNor -37.955750 0.000000
alpha mAch -2.221689 0.000000
N M -3.029546 0.000000
N k1 -11.767106 0.000000
N k2 -5.878640 0.000000
N tau1 -4.561917 0.000000
N tau2 -6.703177 0.000000
N tauAch -5.226621 0.000000
N tauNor 16.718761 0.000000
N beta -9.440641 0.000000
N h0 -13.269032 0.000000
N mNor -47.985865 0.000000
N mAch -10.026697 0.000000
M k1 -4.847372 0.000000
M k2 3.826856 0.000000
M tau1 5.766504 0.000000
M tau2 2.612239 0.000000
M tauAch 4.787337 0.000000
M tauNor 37.114811 0.000000
M beta -1.420286 0.000000
M h0 -7.059842 0.000000
M mNor -58.200785 0.000000
M mAch -2.283598 0.000000
k1 k2 0.378791 0.000000
k1 tau1 0.245727 0.000000
k1 tau2 0.462116 0.000000
k1 tauAch 0.312900 0.000000
k1 tauNor -1.904832 0.000000
k1 beta 0.738755 0.000000
k1 h0 1.125641 0.000000
k1 mNor 4.634015 0.000000
k1 mAch 0.797980 0.000000
k2 tau1 4.427860 0.000000
k2 tau2 3.706719 0.000000
k2 tauAch 4.203999 0.000000
k2 tauNor 11.594843 0.000000
k2 beta 2.784785 0.000000
k2 h0 1.495446 0.000000
k2 mNor -10.196614 0.000000
k2 mAch 2.587411 0.000000
tau1 tau2 1.185775 0.000000
tau1 tauAch 3.490863 0.000000
tau1 tauNor 37.750334 0.000000
tau1 beta -3.087748 0.000000
tau1 h0 -9.064342 0.000000
tau1 mNor -63.261637 0.000000
tau1 mAch -4.002654 0.000000
tau2 tauAch -4.713281 0.000000
tau2 tauNor 132.056802 0.000000
tau2 beta -30.976299 0.000000
tau2 h0 -54.835959 0.000000
tau2 mNor -271.201487 0.000000
tau2 mAch -34.628772 0.000000
tauAch tauNor 26.768046 0.000000
tauAch beta -0.730963 0.000000
tauAch h0 -4.755404 0.000000
tauAch mNor -41.250065 0.000000
tauAch mAch -1.347031 0.000000
tauNor beta 14.789552 0.000000
tauNor h0 9.896862 0.000000
tauNor mNor -34.471311 0.000000
tauNor mAch 14.040571 0.000000
beta h0 -0.002497 0.000000
beta mNor -7.181898 0.000000
beta mAch 0.668015 0.000000
h0 mNor -58.645879 0.000000
h0 mAch -9.081414 0.000000
mNor mAch -33.286717 0.000000
