Parameter S1 S1_conf ST ST_conf
alpha -18.180610 0.000000 22.790260 0.000000
N -13.717175 0.000000 12.973637 0.000000
M 4.999765 0.000000 1.723580 0.000000
k1 -78.477464 0.000000 424.641363 0.000000
k2 45.639173 0.000000 143.617676 0.000000
tau1 -25.318777 0.000000 44.199547 0.000000
tau2 -6.734120 0.000000 3.126756 0.000000
tauAch -61.838892 0.000000 263.666996 0.000000
tauNor -19.029894 0.000000 24.969228 0.000000
beta -0.706704 0.000000 0.034436 0.000000
h0 -17.083478 0.000000 20.122640 0.000000
mNor -26.250961 0.000000 47.514129 0.000000
mAch 3.913356 0.000000 1.055920 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N 23.815390 0.000000
alpha M -73.862663 0.000000
alpha k1 361.779772 0.000000
alpha k2 -285.947452 0.000000
alpha tau1 84.360645 0.000000
alpha tau2 -12.627065 0.000000
alpha tauAch 274.948091 0.000000
alpha tauNor 51.540866 0.000000
alpha beta -44.082325 0.000000
alpha h0 41.383109 0.000000
alpha mNor 89.225431 0.000000
alpha mAch -68.193023 0.000000
N M 1.342235 0.000000
N k1 59.913044 0.000000
N k2 -27.171924 0.000000
N tau1 22.614881 0.000000
N tau2 9.575176 0.000000
N tauAch 48.238787 0.000000
N tauNor 18.202361 0.000000
N beta 5.346112 0.000000
N h0 16.836681 0.000000
N mNor 23.268936 0.000000
N mAch 2.104501 0.000000
M k1 95.134220 0.000000
M k2 -93.630815 0.000000
M tau1 14.286867 0.000000
M tau2 -13.977945 0.000000
M tauAch 69.829146 0.000000
M tauNor 4.722306 0.000000
M beta -23.144849 0.000000
M h0 1.762064 0.000000
M mNor 15.704596 0.000000
M mAch -30.171351 0.000000
k1 k2 -302.996026 0.000000
k1 tau1 161.488315 0.000000
k1 tau2 39.834824 0.000000
k1 tauAch 400.545696 0.000000
k1 tauNor 120.321855 0.000000
k1 beta 0.379905 0.000000
k1 h0 107.580791 0.000000
k1 mNor 167.590306 0.000000
k1 mAch -29.862592 0.000000
k2 tau1 -21.054539 0.000000
k2 tau2 -57.083642 0.000000
k2 tauAch 49.745100 0.000000
k2 tauNor -33.246467 0.000000
k2 beta -68.768678 0.000000
k2 h0 -37.019882 0.000000
k2 mNor -19.247363 0.000000
k2 mAch -77.725347 0.000000
tau1 tau2 119.914897 0.000000
tau1 tauAch -763.095383 0.000000
tau1 tauNor -77.115138 0.000000
tau1 beta 216.499450 0.000000
tau1 h0 -45.925365 0.000000
tau1 mNor -192.827004 0.000000
tau1 mAch 290.532251 0.000000
tau2 tauAch 138.834664 0.000000
tau2 tauNor 23.897150 0.000000
tau2 beta -25.298627 0.000000
tau2 h0 18.671234 0.000000
tau2 mNor 43.284930 0.000000
tau2 mAch -37.702987 0.000000
tauAch tauNor 70.315481 0.000000
tauAch beta 46.018351 0.000000
tauAch h0 67.734472 0.000000
tauAch mNor 79.890844 0.000000
tauAch mAch 39.892005 0.000000
tauNor beta 196.935377 0.000000
tauNor h0 -47.267202 0.000000
tauNor mNor -183.968295 0.000000
tauNor mAch 265.827492 0.000000
beta h0 17.608493 0.000000
beta mNor 52.459083 0.000000
beta mAch -62.211901 0.000000
h0 mNor 40.477801 0.000000
h0 mAch -11.358463 0.000000
mNor mAch 11.551417 0.000000
