Parameter S1 S1_conf ST ST_conf
alpha -1.832878 0.000000 0.370127 0.000000
N -0.338384 0.000000 0.012615 0.000000
M 0.800052 0.000000 0.070521 0.000000
k1 -2.938123 0.000000 0.951095 0.000000
k2 -0.927121 0.000000 0.094702 0.000000
tau1 0.401750 0.000000 0.017783 0.000000
tau2 -1.020110 0.000000 0.114651 0.000000
tauAch -1.074208 0.000000 0.127134 0.000000
tauNor -1.061923 0.000000 0.124242 0.000000
beta -2.084619 0.000000 0.478781 0.000000
h0 -2.543270 0.000000 0.712637 0.000000
mNor -0.087937 0.000000 0.000852 0.000000
mAch -3.532989 0.000000 1.375208 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N 1.895050 0.000000
alpha M 0.730553 0.000000
alpha k1 4.554300 0.000000
alpha k2 2.497264 0.000000
alpha tau1 1.137972 0.000000
alpha tau2 2.592381 0.000000
alpha tauAch 2.647717 0.000000
alpha tauNor 2.635151 0.000000
alpha beta 3.681258 0.000000
alpha h0 4.150408 0.000000
alpha mNor 1.638869 0.000000
alpha mAch 5.162784 0.000000
N M -1.686803 0.000000
N k1 5.338165 0.000000
N k2 1.558990 0.000000
N tau1 -0.938294 0.000000
N tau2 1.733738 0.000000
N tauAch 1.835402 0.000000
N tauNor 1.812315 0.000000
N beta 3.734217 0.000000
N h0 4.596137 0.000000
N mNor -0.018049 0.000000
N mAch 6.456069 0.000000
M k1 2.614550 0.000000
M k2 0.033560 0.000000
M tau1 -1.671960 0.000000
M tau2 0.152905 0.000000
M tauAch 0.222337 0.000000
M tauNor 0.206569 0.000000
M beta 1.519133 0.000000
M h0 2.107781 0.000000
M mNor -1.043478 0.000000
M mAch 3.378022 0.000000
k1 k2 3.765320 0.000000
k1 tau1 2.072927 0.000000
k1 tau2 3.883745 0.000000
k1 tauAch 3.952643 0.000000
k1 tauNor 3.936997 0.000000
k1 beta 5.239458 0.000000
k1 h0 5.823575 0.000000
k1 mNor 2.696571 0.000000
k1 mAch 7.084039 0.000000
k2 tau1 -0.116173 0.000000
k2 tau2 2.067398 0.000000
k2 tauAch 2.150477 0.000000
k2 tauNor 2.131611 0.000000
k2 beta 3.702180 0.000000
k2 h0 4.406536 0.000000
k2 mNor 0.635846 0.000000
k2 mAch 5.926463 0.000000
tau1 tau2 0.297522 0.000000
tau1 tauAch 0.348471 0.000000
tau1 tauNor 0.336901 0.000000
tau1 beta 1.300050 0.000000
tau1 h0 1.731995 0.000000
tau1 mNor -0.580374 0.000000
tau1 mAch 2.664088 0.000000
tau2 tauAch 1.798554 0.000000
tau2 tauNor 1.786549 0.000000
tau2 beta 2.785931 0.000000
tau2 h0 3.234126 0.000000
tau2 mNor 0.834766 0.000000
tau2 mAch 4.201284 0.000000
tauAch tauNor 1.610000 0.000000
tauAch beta 2.308635 0.000000
tauAch h0 2.621954 0.000000
tauAch mNor 0.944640 0.000000
tauAch mAch 3.298062 0.000000
tauNor beta 2.432288 0.000000
tauNor h0 2.780110 0.000000
tauNor mNor 0.918087 0.000000
tauNor mAch 3.530672 0.000000
beta h0 4.422593 0.000000
beta mNor 1.888898 0.000000
beta mAch 5.443899 0.000000
h0 mNor 2.333046 0.000000
h0 mAch 6.151466 0.000000
mNor mAch 4.273432 0.000000
