Parameter S1 S1_conf ST ST_conf
alpha -1.997331 0.000000 0.428583 0.000000
N -1.316245 0.000000 0.186127 0.000000
M -1.820338 0.000000 0.355991 0.000000
k1 -1.389432 0.000000 0.207400 0.000000
k2 -1.168377 0.000000 0.146656 0.000000
tau1 1.703090 0.000000 0.311609 0.000000
tau2 -2.904140 0.000000 0.906087 0.000000
tauAch 5.668627 0.000000 3.452160 0.000000
tauNor 4.372920 0.000000 2.054367 0.000000
beta 1.139252 0.000000 0.139436 0.000000
h0 1.142239 0.000000 0.140168 0.000000
mNor 0.685941 0.000000 0.050549 0.000000
mAch 7.343712 0.000000 5.793838 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N 2.862552 0.000000
alpha M 3.309054 0.000000
alpha k1 2.927378 0.000000
alpha k2 2.731578 0.000000
alpha tau1 0.188173 0.000000
alpha tau2 4.269032 0.000000
alpha tauAch -3.324305 0.000000
alpha tauNor -2.176631 0.000000
alpha beta 0.687594 0.000000
alpha h0 0.684948 0.000000
alpha mNor 1.089114 0.000000
alpha mAch -4.808013 0.000000
N M -0.773006 0.000000
N k1 -0.165090 0.000000
N k2 0.146770 0.000000
N tau1 4.197788 0.000000
N tau2 -2.302014 0.000000
N tauAch 9.792301 0.000000
N tauNor 7.964338 0.000000
N beta 3.402334 0.000000
N h0 3.406549 0.000000
N mNor 2.762811 0.000000
N mAch 12.155482 0.000000
M k1 2.212575 0.000000
M k2 2.129999 0.000000
M tau1 1.057346 0.000000
M tau2 2.778403 0.000000
M tauAch -0.424004 0.000000
M tauNor 0.060015 0.000000
M beta 1.267971 0.000000
M h0 1.266855 0.000000
M mNor 1.437308 0.000000
M mAch -1.049742 0.000000
k1 k2 0.941435 0.000000
k1 tau1 2.493280 0.000000
k1 tau2 0.003365 0.000000
k1 tauAch 4.636401 0.000000
k1 tauNor 3.936154 0.000000
k1 beta 2.188562 0.000000
k1 h0 2.190176 0.000000
k1 mNor 1.943576 0.000000
k1 mAch 5.541678 0.000000
k2 tau1 -0.260431 0.000000
k2 tau2 2.962486 0.000000
k2 tauAch -3.034462 0.000000
k2 tauNor -2.128070 0.000000
k2 beta 0.133993 0.000000
k2 h0 0.131903 0.000000
k2 mNor 0.451100 0.000000
k2 mAch -4.206242 0.000000
tau1 tau2 7.312927 0.000000
tau1 tauAch -22.823817 0.000000
tau1 tauNor -18.268881 0.000000
tau1 beta -6.901230 0.000000
tau1 h0 -6.911732 0.000000
tau1 mNor -5.307659 0.000000
tau1 mAch -28.712418 0.000000
tau2 tauAch -2.270959 0.000000
tau2 tauNor -1.154887 0.000000
tau2 beta 1.630467 0.000000
tau2 h0 1.627894 0.000000
tau2 mNor 2.020932 0.000000
tau2 mAch -3.713811 0.000000
tauAch tauNor -12.177589 0.000000
tauAch beta -7.711059 0.000000
tauAch h0 -7.715185 0.000000
tauAch mNor -7.084920 0.000000
tauAch mAch -16.281020 0.000000
tauNor beta -14.218731 0.000000
tauNor h0 -14.238622 0.000000
tauNor mNor -11.200344 0.000000
tauNor mAch -55.531358 0.000000
beta h0 -4.986058 0.000000
beta mNor -3.801381 0.000000
beta mAch -21.086802 0.000000
h0 mNor -2.584692 0.000000
h0 mAch -11.950655 0.000000
mNor mAch -6.439662 0.000000
