Parameter S1 S1_conf ST ST_conf
alpha 0.400196 0.000000 0.035499 0.000000
N -0.852709 0.000000 0.161167 0.000000
M 3.107122 0.000000 2.139890 0.000000
k1 0.060471 0.000000 0.000811 0.000000
k2 -0.959382 0.000000 0.204013 0.000000
tau1 -0.074060 0.000000 0.001216 0.000000
tau2 -0.032444 0.000000 0.000233 0.000000
tauAch -2.893774 0.000000 1.856112 0.000000
tauNor -8.307626 0.000000 15.297793 0.000000
beta 0.033293 0.000000 0.000246 0.000000
h0 0.335648 0.000000 0.024971 0.000000
mNor -0.920654 0.000000 0.187874 0.000000
mAch -0.449116 0.000000 0.044709 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N 3.196743 0.000000
alpha M -5.700948 0.000000
alpha k1 1.144839 0.000000
alpha k2 3.436438 0.000000
alpha tau1 1.447129 0.000000
alpha tau2 1.353617 0.000000
alpha tauAch 7.782993 0.000000
alpha tauNor 19.947853 0.000000
alpha beta 1.205908 0.000000
alpha h0 0.526520 0.000000
alpha mNor 3.349415 0.000000
alpha mAch 2.289875 0.000000
N M -3.029772 0.000000
N k1 1.984354 0.000000
N k2 3.662811 0.000000
N tau1 2.205763 0.000000
N tau2 2.137271 0.000000
N tauAch 6.846401 0.000000
N tauNor 15.756427 0.000000
N beta 2.029083 0.000000
N h0 1.531472 0.000000
N mNor 3.599072 0.000000
N mAch 2.823023 0.000000
M k1 -2.064611 0.000000
M k2 -0.518358 0.000000
M tau1 -1.860642 0.000000
M tau2 -1.923739 0.000000
M tauAch 2.414474 0.000000
M tauNor 10.622697 0.000000
M beta -2.023405 0.000000
M h0 -2.481821 0.000000
M mNor -0.577077 0.000000
M mAch -1.292000 0.000000
k1 k2 3.198096 0.000000
k1 tau1 1.508517 0.000000
k1 tau2 1.429095 0.000000
k1 tauAch 6.889755 0.000000
k1 tauNor 17.221732 0.000000
k1 beta 1.303641 0.000000
k1 h0 0.726616 0.000000
k1 mNor 3.124185 0.000000
k1 mAch 2.224286 0.000000
k2 tau1 4.888785 0.000000
k2 tau2 4.689879 0.000000
k2 tauAch 18.365661 0.000000
k2 tauNor 44.241264 0.000000
k2 beta 4.375689 0.000000
k2 h0 2.930579 0.000000
k2 mNor 8.935095 0.000000
k2 mAch 6.681372 0.000000
tau1 tau2 1.392006 0.000000
tau1 tauAch 6.223518 0.000000
tau1 tauNor 15.365100 0.000000
tau1 beta 1.281006 0.000000
tau1 h0 0.770463 0.000000
tau1 mNor 2.891797 0.000000
tau1 mAch 2.095580 0.000000
tau2 tauAch 5.264858 0.000000
tau2 tauNor 13.043193 0.000000
tau2 beta 1.059403 0.000000
tau2 h0 0.624995 0.000000
tau2 mNor 2.429983 0.000000
tau2 mAch 1.752502 0.000000
tauAch tauNor 12.560462 0.000000
tauAch beta 3.656781 0.000000
tauAch h0 3.334027 0.000000
tauAch mNor 4.675091 0.000000
tauAch mAch 4.171738 0.000000
tauNor beta 9.452137 0.000000
tauNor h0 8.968004 0.000000
tauNor mNor 10.979601 0.000000
tauNor mAch 10.224572 0.000000
beta h0 0.286213 0.000000
beta mNor 1.259468 0.000000
beta mAch 0.894168 0.000000
h0 mNor 5.136974 0.000000
h0 mAch 3.590557 0.000000
mNor mAch -1.470841 0.000000
