Parameter S1 S1_conf ST ST_conf
alpha 0.976910 0.000000 0.716130 0.000000
N 0.781940 0.000000 0.458807 0.000000
M 0.964416 0.000000 0.697930 0.000000
k1 0.897631 0.000000 0.604614 0.000000
k2 0.992824 0.000000 0.739652 0.000000
tau1 0.527789 0.000000 0.209027 0.000000
tau2 0.925904 0.000000 0.643301 0.000000
tauAch 0.817549 0.000000 0.501546 0.000000
tauNor 3.465281 0.000000 9.010723 0.000000
beta 0.916500 0.000000 0.630301 0.000000
h0 0.622389 0.000000 0.290674 0.000000
mNor 0.850560 0.000000 0.542866 0.000000
mAch 0.027127 0.000000 0.000552 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -0.572105 0.000000
alpha M -0.972882 0.000000
alpha k1 -0.826199 0.000000
alpha k2 -1.035275 0.000000
alpha tau1 -0.013904 0.000000
alpha tau2 -0.888296 0.000000
alpha tauAch -0.650313 0.000000
alpha tauNor -6.465606 0.000000
alpha beta -0.867642 0.000000
alpha h0 -0.221677 0.000000
alpha mNor -0.722816 0.000000
alpha mAch 1.085715 0.000000
N M -0.780516 0.000000
N k1 -0.728656 0.000000
N k2 -0.802576 0.000000
N tau1 -0.441467 0.000000
N tau2 -0.750611 0.000000
N tauAch -0.666471 0.000000
N tauNor -2.722486 0.000000
N beta -0.743309 0.000000
N h0 -0.514925 0.000000
N mNor -0.692105 0.000000
N mAch -0.052693 0.000000
M k1 -0.864824 0.000000
M k2 -1.002985 0.000000
M tau1 -0.328044 0.000000
M tau2 -0.905858 0.000000
M tauAch -0.748595 0.000000
M tauNor -4.591449 0.000000
M beta -0.892210 0.000000
M h0 -0.465344 0.000000
M mNor -0.796506 0.000000
M mAch 0.398605 0.000000
k1 k2 -0.935371 0.000000
k1 tau1 -0.274935 0.000000
k1 tau2 -0.840331 0.000000
k1 tauAch -0.686448 0.000000
k1 tauNor -4.446712 0.000000
k1 beta -0.826976 0.000000
k1 h0 -0.409285 0.000000
k1 mNor -0.733329 0.000000
k1 mAch 0.436097 0.000000
k2 tau1 -1.031441 0.000000
k2 tau2 -0.996377 0.000000
k2 tauAch -1.005921 0.000000
k2 tauNor -0.772726 0.000000
k2 beta -0.997206 0.000000
k2 h0 -1.023109 0.000000
k2 mNor -1.003013 0.000000
k2 mAch -1.075536 0.000000
tau1 tau2 -0.462126 0.000000
tau1 tauAch -0.285783 0.000000
tau1 tauNor -4.594875 0.000000
tau1 beta -0.446822 0.000000
tau1 h0 0.031834 0.000000
tau1 mNor -0.339507 0.000000
tau1 mAch 1.000602 0.000000
tau2 tauAch -0.680343 0.000000
tau2 tauNor -5.052743 0.000000
tau2 beta -0.843748 0.000000
tau2 h0 -0.358059 0.000000
tau2 mNor -0.734856 0.000000
tau2 mAch 0.624942 0.000000
tauAch tauNor -4.844083 0.000000
tauAch beta -0.737390 0.000000
tauAch h0 -0.263507 0.000000
tauAch mNor -0.631145 0.000000
tauAch mAch 0.695602 0.000000
tauNor beta -3.438899 0.000000
tauNor h0 -3.282939 0.000000
tauNor mNor -3.403933 0.000000
tauNor mAch -2.967287 0.000000
beta h0 -0.332251 0.000000
beta mNor -0.719933 0.000000
beta mAch 0.679148 0.000000
h0 mNor -0.504364 0.000000
h0 mAch 0.335689 0.000000
mNor mAch 0.595173 0.000000
