Parameter S1 S1_conf ST ST_conf
alpha 0.183503 0.000000 0.005776 0.000000
N 0.537243 0.000000 0.049507 0.000000
M -18.407750 0.000000 58.120184 0.000000
k1 -2.286045 0.000000 0.896386 0.000000
k2 0.077381 0.000000 0.001027 0.000000
tau1 -0.007185 0.000000 0.000009 0.000000
tau2 -0.308417 0.000000 0.016316 0.000000
tauAch 7.043850 0.000000 8.510317 0.000000
tauNor 8.918672 0.000000 13.643505 0.000000
beta -0.821340 0.000000 0.115710 0.000000
h0 8.847924 0.000000 13.427907 0.000000
mNor 0.493025 0.000000 0.041693 0.000000
mAch -0.842344 0.000000 0.121704 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -0.266127 0.000000
alpha M 41.381246 0.000000
alpha k1 5.940396 0.000000
alpha k2 0.744803 0.000000
alpha tau1 0.930707 0.000000
alpha tau2 1.592914 0.000000
alpha tauAch -14.569805 0.000000
alpha tauNor -18.691286 0.000000
alpha beta 2.720489 0.000000
alpha h0 -18.535759 0.000000
alpha mNor -0.168922 0.000000
alpha mAch 2.766661 0.000000
N M 17.939962 0.000000
N k1 2.185077 0.000000
N k2 -0.124574 0.000000
N tau1 -0.041932 0.000000
N tau2 0.252446 0.000000
N tauAch -6.932534 0.000000
N tauNor -8.764698 0.000000
N beta 0.753699 0.000000
N h0 -8.695560 0.000000
N mNor -0.530761 0.000000
N mAch 0.774224 0.000000
M k1 20.756107 0.000000
M k2 18.763731 0.000000
M tau1 18.835021 0.000000
M tau2 19.088960 0.000000
M tauAch 12.890974 0.000000
M tauNor 11.310492 0.000000
M beta 19.521356 0.000000
M h0 11.370133 0.000000
M mNor 18.413341 0.000000
M mAch 19.539062 0.000000
k1 k2 2.776220 0.000000
k1 tau1 2.874383 0.000000
k1 tau2 3.224050 0.000000
k1 tauAch -5.310379 0.000000
k1 tauNor -7.486652 0.000000
k1 beta 3.819445 0.000000
k1 h0 -7.404528 0.000000
k1 mNor 2.293744 0.000000
k1 mAch 3.843826 0.000000
k2 tau1 0.472901 0.000000
k2 tau2 0.799949 0.000000
k2 tauAch -7.182432 0.000000
k2 tauNor -9.217933 0.000000
k2 beta 1.356832 0.000000
k2 h0 -9.141122 0.000000
k2 mNor -0.070180 0.000000
k2 mAch 1.379635 0.000000
tau1 tau2 0.959286 0.000000
tau1 tauAch -7.703396 0.000000
tau1 tauNor -9.912374 0.000000
tau1 beta 1.563629 0.000000
tau1 h0 -9.829016 0.000000
tau1 mNor 0.015000 0.000000
tau1 mAch 1.588376 0.000000
tau2 tauAch -5.292736 0.000000
tau2 tauNor -6.897391 0.000000
tau2 beta 1.439055 0.000000
tau2 h0 -6.836838 0.000000
tau2 mNor 0.314094 0.000000
tau2 mAch 1.457032 0.000000
tauAch tauNor -20.315689 0.000000
tauAch beta -4.961411 0.000000
tauAch h0 -20.204161 0.000000
tauAch mNor -7.033394 0.000000
tauAch mAch -4.928302 0.000000
tauNor beta -7.651776 0.000000
tauNor h0 -16.925030 0.000000
tauNor mNor -8.912311 0.000000
tauNor mAch -7.631633 0.000000
beta h0 -18.607294 0.000000
beta mNor 0.836776 0.000000
beta mAch 3.944534 0.000000
h0 mNor -8.836754 0.000000
h0 mAch -6.587845 0.000000
mNor mAch -4.736844 0.000000
