Parameter S1 S1_conf ST ST_conf
alpha 0.137106 0.000000 0.103683 0.000000
N 0.247614 0.000000 0.338179 0.000000
M 0.396783 0.000000 0.868364 0.000000
k1 0.492287 0.000000 1.336693 0.000000
k2 0.570902 0.000000 1.797703 0.000000
tau1 0.434103 0.000000 1.039398 0.000000
tau2 0.247511 0.000000 0.337896 0.000000
tauAch 0.371126 0.000000 0.759691 0.000000
tauNor 0.139104 0.000000 0.106727 0.000000
beta 0.567066 0.000000 1.773626 0.000000
h0 -2.379907 0.000000 31.240308 0.000000
mNor 0.111968 0.000000 0.069149 0.000000
mAch 0.772878 0.000000 3.294711 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -1.283790 0.000000
alpha M -0.635633 0.000000
alpha k1 -0.220660 0.000000
alpha k2 0.120931 0.000000
alpha tau1 -0.473473 0.000000
alpha tau2 -1.284239 0.000000
alpha tauAch -0.747118 0.000000
alpha tauNor -1.755279 0.000000
alpha beta 0.104263 0.000000
alpha h0 -12.700667 0.000000
alpha mNor -1.873187 0.000000
alpha mAch 0.998541 0.000000
N M -0.252704 0.000000
N k1 -0.248467 0.000000
N k2 -0.244980 0.000000
N tau1 -0.251048 0.000000
N tau2 -0.259326 0.000000
N tauAch -0.253842 0.000000
N tauNor -0.264135 0.000000
N beta -0.245150 0.000000
N h0 -0.375880 0.000000
N mNor -0.265338 0.000000
N mAch -0.236020 0.000000
M k1 -0.165894 0.000000
M k2 -1.109835 0.000000
M tau1 0.532721 0.000000
M tau2 2.773166 0.000000
M tauAch 1.288905 0.000000
M tauNor 4.074823 0.000000
M beta -1.063775 0.000000
M h0 34.320950 0.000000
M mNor 4.400646 0.000000
M mAch -3.534994 0.000000
k1 k2 -1.141600 0.000000
k1 tau1 0.354130 0.000000
k1 tau2 2.394304 0.000000
k1 tauAch 1.042719 0.000000
k1 tauNor 3.579606 0.000000
k1 beta -1.099657 0.000000
k1 h0 31.122058 0.000000
k1 mNor 3.876305 0.000000
k1 mAch -3.349976 0.000000
k2 tau1 -0.156522 0.000000
k2 tau2 0.842283 0.000000
k2 tauAch 0.180590 0.000000
k2 tauNor 1.422571 0.000000
k2 beta -0.868251 0.000000
k2 h0 14.906502 0.000000
k2 mNor 1.567825 0.000000
k2 mAch -1.969938 0.000000
tau1 tau2 1.326643 0.000000
tau1 tauAch 0.502211 0.000000
tau1 tauNor 2.049648 0.000000
tau1 beta -0.804584 0.000000
tau1 h0 18.849842 0.000000
tau1 mNor 2.230626 0.000000
tau1 mAch -2.177221 0.000000
tau2 tauAch -2.097920 0.000000
tau2 tauNor -5.156071 0.000000
tau2 beta 0.484658 0.000000
tau2 h0 -38.357775 0.000000
tau2 mNor -5.513733 0.000000
tau2 mAch 3.197358 0.000000
tauAch tauNor 0.446571 0.000000
tauAch beta -0.493095 0.000000
tauAch h0 5.977505 0.000000
tauAch mNor 0.506152 0.000000
tauAch mAch -0.944992 0.000000
tauNor beta -0.299676 0.000000
tauNor h0 8.218849 0.000000
tauNor mNor 1.015830 0.000000
tauNor mAch -0.894597 0.000000
beta h0 26.757428 0.000000
beta mNor 3.208738 0.000000
beta mAch -3.036986 0.000000
h0 mNor 1.893540 0.000000
h0 mAch 2.698061 0.000000
mNor mAch 0.509798 0.000000
