Parameter S1 S1_conf ST ST_conf
alpha -0.931208 0.000000 2.586166 0.000000
N -1.186194 0.000000 4.196373 0.000000
M -1.069705 0.000000 3.412646 0.000000
k1 -0.939732 0.000000 2.633726 0.000000
k2 -1.267747 0.000000 4.793227 0.000000
tau1 -0.822752 0.000000 2.018834 0.000000
tau2 -1.251166 0.000000 4.668667 0.000000
tauAch -0.878474 0.000000 2.301553 0.000000
tauNor -1.154991 0.000000 3.978510 0.000000
beta -0.978688 0.000000 2.856614 0.000000
h0 -0.814310 0.000000 1.977619 0.000000
mNor -0.742039 0.000000 1.642165 0.000000
mAch -0.996074 0.000000 2.959007 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N 1.058927 0.000000
alpha M 0.984403 0.000000
alpha k1 0.901252 0.000000
alpha k2 1.111101 0.000000
alpha tau1 0.826413 0.000000
alpha tau2 1.100494 0.000000
alpha tauAch 0.862062 0.000000
alpha tauNor 1.038965 0.000000
alpha beta 0.926174 0.000000
alpha h0 0.821013 0.000000
alpha mNor 0.774777 0.000000
alpha mAch 0.937297 0.000000
N M 1.280846 0.000000
N k1 1.132891 0.000000
N k2 1.506288 0.000000
N tau1 0.999726 0.000000
N tau2 1.487413 0.000000
N tauAch 1.063158 0.000000
N tauNor 1.377932 0.000000
N beta 1.177237 0.000000
N h0 0.990117 0.000000
N mNor 0.907847 0.000000
N mAch 1.197028 0.000000
M k1 1.150593 0.000000
M k2 0.583961 0.000000
M tau1 1.352671 0.000000
M tau2 0.612603 0.000000
M tauAch 1.256413 0.000000
M tauNor 0.778741 0.000000
M beta 1.083297 0.000000
M h0 1.367253 0.000000
M mNor 1.492098 0.000000
M mAch 1.053264 0.000000
k1 k2 1.260471 0.000000
k1 tau1 0.752888 0.000000
k1 tau2 1.241558 0.000000
k1 tauAch 0.816448 0.000000
k1 tauNor 1.131857 0.000000
k1 beta 0.930757 0.000000
k1 h0 0.743259 0.000000
k1 mNor 0.660824 0.000000
k1 mAch 0.950588 0.000000
k2 tau1 1.090606 0.000000
k2 tau2 1.553900 0.000000
k2 tauAch 1.150865 0.000000
k2 tauNor 1.449895 0.000000
k2 beta 1.259238 0.000000
k2 h0 1.081477 0.000000
k2 mNor 1.003323 0.000000
k2 mAch 1.278039 0.000000
tau1 tau2 0.930399 0.000000
tau1 tauAch 0.778782 0.000000
tau1 tauNor 0.891274 0.000000
tau1 beta 0.819551 0.000000
tau1 h0 0.752679 0.000000
tau1 mNor 0.723278 0.000000
tau1 mAch 0.826624 0.000000
tau2 tauAch 0.987964 0.000000
tau2 tauNor 1.661339 0.000000
tau2 beta 1.232005 0.000000
tau2 h0 0.831712 0.000000
tau2 mNor 0.655718 0.000000
tau2 mAch 1.274343 0.000000
tauAch tauNor 1.230532 0.000000
tauAch beta 0.862028 0.000000
tauAch h0 0.518451 0.000000
tauAch mNor 0.367393 0.000000
tauAch mAch 0.898367 0.000000
tauNor beta 1.144563 0.000000
tauNor h0 0.926703 0.000000
tauNor mNor 0.830918 0.000000
tauNor mAch 1.167605 0.000000
beta h0 0.521556 0.000000
beta mNor 0.329753 0.000000
beta mAch 1.003947 0.000000
h0 mNor 0.774558 0.000000
h0 mAch 0.815857 0.000000
mNor mAch 0.740219 0.000000
