Parameter S1 S1_conf ST ST_conf
alpha -0.253040 0.000000 2.226804 0.000000
N -0.229997 0.000000 1.839695 0.000000
M -0.265955 0.000000 2.459906 0.000000
k1 -0.257113 0.000000 2.299057 0.000000
k2 -0.264241 0.000000 2.428296 0.000000
tau1 -0.233037 0.000000 1.888646 0.000000
tau2 -0.254091 0.000000 2.245335 0.000000
tauAch -0.250845 0.000000 2.188325 0.000000
tauNor -0.263106 0.000000 2.407479 0.000000
beta -0.287376 0.000000 2.872128 0.000000
h0 -0.244792 0.000000 2.083996 0.000000
mNor -0.254580 0.000000 2.253978 0.000000
mAch -0.256210 0.000000 2.282946 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N 0.231596 0.000000
alpha M 0.263475 0.000000
alpha k1 0.255636 0.000000
alpha k2 0.261955 0.000000
alpha tau1 0.234291 0.000000
alpha tau2 0.252957 0.000000
alpha tauAch 0.250079 0.000000
alpha tauNor 0.260949 0.000000
alpha beta 0.282466 0.000000
alpha h0 0.244713 0.000000
alpha mNor 0.253390 0.000000
alpha mAch 0.254836 0.000000
N M 0.240053 0.000000
N k1 0.232498 0.000000
N k2 0.238588 0.000000
N tau1 0.211928 0.000000
N tau2 0.229917 0.000000
N tauAch 0.227143 0.000000
N tauNor 0.237618 0.000000
N beta 0.258355 0.000000
N h0 0.221972 0.000000
N mNor 0.230334 0.000000
N mAch 0.231727 0.000000
M k1 0.269619 0.000000
M k2 0.278541 0.000000
M tau1 0.239485 0.000000
M tau2 0.265837 0.000000
M tauAch 0.261774 0.000000
M tauNor 0.277120 0.000000
M beta 0.307498 0.000000
M h0 0.254198 0.000000
M mNor 0.266449 0.000000
M mAch 0.268490 0.000000
k1 k2 0.270904 0.000000
k1 tau1 0.228108 0.000000
k1 tau2 0.256984 0.000000
k1 tauAch 0.252531 0.000000
k1 tauNor 0.269347 0.000000
k1 beta 0.302634 0.000000
k1 h0 0.244230 0.000000
k1 mNor 0.257654 0.000000
k1 mAch 0.259890 0.000000
k2 tau1 1.968539 0.000000
k2 tau2 0.271814 0.000000
k2 tauAch 0.533439 0.000000
k2 tauNor -0.454637 0.000000
k2 beta -2.410533 0.000000
k2 h0 1.021199 0.000000
k2 mNor 0.232443 0.000000
k2 mAch 0.101029 0.000000
tau1 tau2 0.232773 0.000000
tau1 tauAch 0.223654 0.000000
tau1 tauNor 0.258092 0.000000
tau1 beta 0.326261 0.000000
tau1 h0 0.206654 0.000000
tau1 mNor 0.234145 0.000000
tau1 mAch 0.238725 0.000000
tau2 tauAch 0.249742 0.000000
tau2 tauNor 0.265706 0.000000
tau2 beta 0.297307 0.000000
tau2 h0 0.241861 0.000000
tau2 mNor 0.254605 0.000000
tau2 mAch 0.256728 0.000000
tauAch tauNor 0.263622 0.000000
tauAch beta 0.298387 0.000000
tauAch h0 0.237390 0.000000
tauAch mNor 0.251410 0.000000
tauAch mAch 0.253746 0.000000
tauNor beta 0.320365 0.000000
tauNor h0 0.246901 0.000000
tauNor mNor 0.263786 0.000000
tauNor mAch 0.266599 0.000000
beta h0 0.354690 0.000000
beta mNor 0.284549 0.000000
beta mAch 0.272862 0.000000
h0 mNor 0.245172 0.000000
h0 mAch 0.246741 0.000000
mNor mAch 0.257629 0.000000
