Parameter S1 S1_conf ST ST_conf
alpha 37.697963 0.000000 449.740335 0.000000
N -2.151216 0.000000 1.464516 0.000000
M -30.580924 0.000000 295.956091 0.000000
k1 -8.969384 0.000000 25.459584 0.000000
k2 13.342181 0.000000 56.335184 0.000000
tau1 9.401005 0.000000 27.968855 0.000000
tau2 24.406924 0.000000 188.517713 0.000000
tauAch 75.220739 0.000000 1790.611035 0.000000
tauNor -0.278740 0.000000 0.024588 0.000000
beta -43.571642 0.000000 600.805530 0.000000
h0 19.075129 0.000000 115.149235 0.000000
mNor 4.077916 0.000000 5.262627 0.000000
mAch -0.992729 0.000000 0.311880 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N 1.763529 0.000000
alpha M 365.397513 0.000000
alpha k1 88.972220 0.000000
alpha k2 -196.406832 0.000000
alpha tau1 -145.996702 0.000000
alpha tau2 -337.931906 0.000000
alpha tauAch -987.872793 0.000000
alpha tauNor -22.186618 0.000000
alpha beta 531.557024 0.000000
alpha h0 -269.734876 0.000000
alpha mNor -77.911014 0.000000
alpha mAch -13.054247 0.000000
N M 50.335146 0.000000
N k1 17.292709 0.000000
N k2 -16.820014 0.000000
N tau1 -10.794250 0.000000
N tau2 -33.737184 0.000000
N tauAch -111.427727 0.000000
N tauNor 4.005361 0.000000
N beta 70.196987 0.000000
N h0 -25.585266 0.000000
N mNor -2.655643 0.000000
N mAch 5.096997 0.000000
M k1 50.696830 0.000000
M k2 5.377104 0.000000
M tau1 13.382503 0.000000
M tau2 -17.097838 0.000000
M tauAch -120.311941 0.000000
M tauNor 33.044209 0.000000
M beta 120.981673 0.000000
M h0 -6.267784 0.000000
M mNor 24.194876 0.000000
M mAch 34.494479 0.000000
k1 k2 49.942684 0.000000
k1 tau1 36.928481 0.000000
k1 tau2 86.479705 0.000000
k1 tauAch 254.272614 0.000000
k1 tauNor 4.964876 0.000000
k1 beta -137.993135 0.000000
k1 h0 68.873522 0.000000
k1 mNor 19.351043 0.000000
k1 mAch 2.607204 0.000000
k2 tau1 -81.770438 0.000000
k2 tau2 -203.044165 0.000000
k2 tauAch -613.707511 0.000000
k2 tauNor -3.541381 0.000000
k2 beta 346.340003 0.000000
k2 h0 -159.954061 0.000000
k2 mNor -38.750686 0.000000
k2 mAch 2.228882 0.000000
tau1 tau2 -57.015104 0.000000
tau1 tauAch -160.089224 0.000000
tau1 tauNor -6.941061 0.000000
tau1 beta 80.877138 0.000000
tau1 h0 -46.199738 0.000000
tau1 mNor -15.778393 0.000000
tau1 mAch -5.492759 0.000000
tau2 tauAch 167.415290 0.000000
tau2 tauNor -27.538369 0.000000
tau2 beta -139.328672 0.000000
tau2 h0 22.436913 0.000000
tau2 mNor -16.288674 0.000000
tau2 mAch -29.382021 0.000000
tauAch tauNor -96.282270 0.000000
tauAch beta -848.163489 0.000000
tauAch h0 239.842377 0.000000
tauAch mNor -20.618869 0.000000
tauAch mAch -108.682336 0.000000
tauNor beta 61.867316 0.000000
tauNor h0 -24.825691 0.000000
tauNor mNor -4.071972 0.000000
tauNor mAch 2.944982 0.000000
beta h0 -567.913675 0.000000
beta mNor -62.401541 0.000000
beta mAch 108.515060 0.000000
h0 mNor -34.875691 0.000000
h0 mAch -9.392090 0.000000
mNor mAch -20.139058 0.000000
