Parameter S1 S1_conf ST ST_conf
alpha 18.556184 0.000000 29.046536 0.000000
N -0.042167 0.000000 0.000150 0.000000
M 44.462839 0.000000 166.767485 0.000000
k1 -13.656242 0.000000 15.731835 0.000000
k2 -44.537152 0.000000 167.325406 0.000000
tau1 -1.372847 0.000000 0.158987 0.000000
tau2 2.758357 0.000000 0.641827 0.000000
tauAch 2.292438 0.000000 0.443315 0.000000
tauNor -0.462440 0.000000 0.018040 0.000000
beta 0.673133 0.000000 0.038223 0.000000
h0 -42.412962 0.000000 151.744939 0.000000
mNor -41.572415 0.000000 145.789928 0.000000
mAch -1.157143 0.000000 0.112951 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -19.685420 0.000000
alpha M -69.155860 0.000000
alpha k1 -4.552419 0.000000
alpha k2 29.773882 0.000000
alpha tau1 -18.206276 0.000000
alpha tau2 -22.798399 0.000000
alpha tauAch -22.280497 0.000000
alpha tauNor -19.218257 0.000000
alpha beta -20.480526 0.000000
alpha h0 27.412696 0.000000
alpha mNor 26.478369 0.000000
alpha mAch -18.446045 0.000000
N M -43.131720 0.000000
N k1 11.990799 0.000000
N k2 41.279522 0.000000
N tau1 0.340724 0.000000
N tau2 -3.577479 0.000000
N tauAch -3.135583 0.000000
N tauNor -0.522743 0.000000
N beta -1.599767 0.000000
N h0 39.264853 0.000000
N mNor 38.467644 0.000000
N mAch 0.136142 0.000000
M k1 -42.479288 0.000000
M k2 -37.617168 0.000000
M tau1 -44.413276 0.000000
M tau2 -45.063724 0.000000
M tauAch -44.990366 0.000000
M tauNor -44.556617 0.000000
M beta -44.735410 0.000000
M h0 -37.951616 0.000000
M mNor -38.083958 0.000000
M mAch -44.447238 0.000000
k1 k2 52.472193 0.000000
k1 tau1 13.937268 0.000000
k1 tau2 10.249136 0.000000
k1 tauAch 10.665085 0.000000
k1 tauNor 13.124503 0.000000
k1 beta 12.110720 0.000000
k1 h0 50.575823 0.000000
k1 mNor 49.825425 0.000000
k1 mAch 13.744699 0.000000
k2 tau1 42.617444 0.000000
k2 tau2 67.811271 0.000000
k2 tauAch 64.969900 0.000000
k2 tauNor 48.169490 0.000000
k2 beta 55.094694 0.000000
k2 h0 -207.662508 0.000000
k2 mNor -202.536498 0.000000
k2 mAch 43.932894 0.000000
tau1 tau2 -43.228475 0.000000
tau1 tauAch -37.783418 0.000000
tau1 tauNor -5.587978 0.000000
tau1 beta -18.859083 0.000000
tau1 h0 484.675262 0.000000
tau1 mNor 474.852042 0.000000
tau1 mAch 2.530816 0.000000
tau2 tauAch 8.007098 0.000000
tau2 tauNor -0.844578 0.000000
tau2 beta 2.804123 0.000000
tau2 h0 -135.635451 0.000000
tau2 mNor -132.934697 0.000000
tau2 mAch -3.076724 0.000000
tauAch tauNor -2.110307 0.000000
tauAch beta -1.763065 0.000000
tauAch h0 -14.938152 0.000000
tauAch mNor -14.681126 0.000000
tauAch mAch -2.322737 0.000000
tauNor beta 0.493981 0.000000
tauNor h0 -0.291021 0.000000
tauNor mNor -0.275707 0.000000
tauNor mAch 0.460635 0.000000
beta h0 -109.979331 0.000000
beta mNor -107.757660 0.000000
beta mAch -0.935026 0.000000
h0 mNor 83.311611 0.000000
h0 mAch 42.512986 0.000000
mNor mAch 41.353775 0.000000
