Parameter S1 S1_conf ST ST_conf
alpha -206.511342 0.000000 248.951173 0.000000
N 85.562476 0.000000 42.735919 0.000000
M -76.398308 0.000000 34.071703 0.000000
k1 -34.841984 0.000000 7.086505 0.000000
k2 -64.421376 0.000000 24.226259 0.000000
tau1 -4.491349 0.000000 0.117755 0.000000
tau2 -42.735871 0.000000 10.661332 0.000000
tauAch -2322.435986 0.000000 31485.737024 0.000000
tauNor -38.471357 0.000000 8.639754 0.000000
beta -77.152537 0.000000 34.747758 0.000000
h0 -138.279123 0.000000 111.619377 0.000000
mNor 30.532103 0.000000 5.441765 0.000000
mAch -92.911957 0.000000 50.392926 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N 212.641244 0.000000
alpha M 207.408401 0.000000
alpha k1 208.751057 0.000000
alpha k2 207.795367 0.000000
alpha tau1 209.731666 0.000000
alpha tau2 208.496011 0.000000
alpha tauAch 134.840446 0.000000
alpha tauNor 208.633795 0.000000
alpha beta 207.384032 0.000000
alpha h0 205.409073 0.000000
alpha mNor 210.863250 0.000000
alpha mAch 206.874856 0.000000
N M -77.680123 0.000000
N k1 -65.882353 0.000000
N k2 -74.279892 0.000000
N tau1 -57.265859 0.000000
N tau2 -68.123414 0.000000
N tauAch -715.326413 0.000000
N tauNor -66.912726 0.000000
N beta -77.894247 0.000000
N h0 -95.247982 0.000000
N mNor -47.322760 0.000000
N mAch -82.368320 0.000000
M k1 97.840830 0.000000
M k2 88.691273 0.000000
M tau1 107.228950 0.000000
M tau2 95.399077 0.000000
M tauAch -609.762399 0.000000
M tauNor 96.718185 0.000000
M beta 84.753244 0.000000
M h0 65.845444 0.000000
M mNor 118.062476 0.000000
M mAch 79.878508 0.000000
k1 k2 52.692042 0.000000
k1 tau1 79.609765 0.000000
k1 tau2 62.432141 0.000000
k1 tauAch -961.500961 0.000000
k1 tauNor 64.347559 0.000000
k1 beta 46.973808 0.000000
k1 h0 19.518647 0.000000
k1 mNor 95.340638 0.000000
k1 mAch 39.895425 0.000000
k2 tau1 581.573722 0.000000
k2 tau2 383.139754 0.000000
k2 tauAch -11445.219531 0.000000
k2 tauNor 405.266436 0.000000
k2 beta 204.566837 0.000000
k2 h0 -112.592080 0.000000
k2 mNor 763.294983 0.000000
k2 mAch 122.798155 0.000000
tau1 tau2 -66.615124 0.000000
tau1 tauAch 2572.306805 0.000000
tau1 tauNor -71.551615 0.000000
tau1 beta -26.775280 0.000000
tau1 h0 43.983276 0.000000
tau1 mNor -151.428237 0.000000
tau1 mAch -8.532584 0.000000
tau2 tauAch -906.609765 0.000000
tau2 tauNor 70.849673 0.000000
tau2 beta 54.295439 0.000000
tau2 h0 28.135333 0.000000
tau2 mNor 100.380815 0.000000
tau2 mAch 47.550942 0.000000
tauAch tauNor 2377.550173 0.000000
tauAch beta 2345.097318 0.000000
tauAch h0 2293.813149 0.000000
tauAch mNor 2435.442907 0.000000
tauAch mAch 2331.875433 0.000000
tauNor beta 53.979491 0.000000
tauNor h0 18.883506 0.000000
tauNor mNor 115.806901 0.000000
tauNor mAch 44.931180 0.000000
beta h0 -7.631776 0.000000
beta mNor 411.892734 0.000000
beta mAch 105.113322 0.000000
h0 mNor 840.291811 0.000000
h0 mAch 196.918108 0.000000
mNor mAch 32.063822 0.000000
