Parameter S1 S1_conf ST ST_conf
alpha -0.186877 0.000000 0.003809 0.000000
N -0.313730 0.000000 0.010736 0.000000
M -1.747485 0.000000 0.333079 0.000000
k1 -0.910870 0.000000 0.090497 0.000000
k2 -0.374991 0.000000 0.015338 0.000000
tau1 -0.353952 0.000000 0.013665 0.000000
tau2 -0.645174 0.000000 0.045402 0.000000
tauAch 3.767241 0.000000 1.547986 0.000000
tauNor 1.163340 0.000000 0.147616 0.000000
beta -0.121284 0.000000 0.001604 0.000000
h0 -6.084020 0.000000 4.037398 0.000000
mNor -0.502154 0.000000 0.027504 0.000000
mAch -0.451258 0.000000 0.022211 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N 0.199328 0.000000
alpha M 1.717660 0.000000
alpha k1 0.831693 0.000000
alpha k2 0.264202 0.000000
alpha tau1 0.241922 0.000000
alpha tau2 0.550323 0.000000
alpha tauAch -4.122382 0.000000
alpha tauNor -1.364876 0.000000
alpha beta -0.004471 0.000000
alpha h0 6.310008 0.000000
alpha mNor 0.398867 0.000000
alpha mAch 0.344968 0.000000
N M 1.777779 0.000000
N k1 0.930436 0.000000
N k2 0.387685 0.000000
N tau1 0.366376 0.000000
N tau2 0.661332 0.000000
N tauAch -3.807667 0.000000
N tauNor -1.170374 0.000000
N beta 0.130724 0.000000
N h0 6.169926 0.000000
N mNor 0.516479 0.000000
N mAch 0.464930 0.000000
M k1 2.354656 0.000000
M k2 1.820296 0.000000
M tau1 1.799317 0.000000
M tau2 2.089713 0.000000
M tauAch -2.310194 0.000000
M tauNor 0.286326 0.000000
M beta 1.567308 0.000000
M h0 7.513141 0.000000
M mNor 1.947099 0.000000
M mAch 1.896347 0.000000
k1 k2 0.992405 0.000000
k1 tau1 0.968912 0.000000
k1 tau2 1.294099 0.000000
k1 tauAch -3.632939 0.000000
k1 tauNor -0.725343 0.000000
k1 beta 0.709108 0.000000
k1 h0 7.367281 0.000000
k1 mNor 1.134399 0.000000
k1 mAch 1.077567 0.000000
k2 tau1 0.451725 0.000000
k2 tau2 0.881639 0.000000
k2 tauAch -5.632153 0.000000
k2 tauNor -1.788165 0.000000
k2 beta 0.108251 0.000000
k2 h0 8.910691 0.000000
k2 mNor 0.670507 0.000000
k2 mAch 0.595372 0.000000
tau1 tau2 0.719692 0.000000
tau1 tauAch -3.982497 0.000000
tau1 tauNor -1.207591 0.000000
tau1 beta 0.161397 0.000000
tau1 h0 6.515719 0.000000
tau1 mNor 0.567280 0.000000
tau1 mAch 0.513041 0.000000
tau2 tauAch -3.870347 0.000000
tau2 tauNor -0.980853 0.000000
tau2 beta 0.444667 0.000000
tau2 h0 7.061388 0.000000
tau2 mNor 0.867311 0.000000
tau2 mAch 0.810832 0.000000
tauAch tauNor -4.998357 0.000000
tauAch beta -3.919051 0.000000
tauAch h0 1.090677 0.000000
tauAch mNor -3.599054 0.000000
tauAch mAch -3.641816 0.000000
tauNor beta -1.362847 0.000000
tauNor h0 5.220873 0.000000
tauNor mNor -0.942311 0.000000
tauNor mAch -0.998508 0.000000
beta h0 6.548816 0.000000
beta mNor 0.343813 0.000000
beta mAch 0.287235 0.000000
h0 mNor 6.304387 0.000000
h0 mAch 6.248359 0.000000
mNor mAch 0.519888 0.000000
