Parameter S1 S1_conf ST ST_conf
alpha -3.745710 0.000000 0.878638 0.000000
N -1.651632 0.000000 0.170832 0.000000
M -2.498502 0.000000 0.390932 0.000000
k1 -2.753977 0.000000 0.474966 0.000000
k2 -2.880300 0.000000 0.519538 0.000000
tau1 -2.723181 0.000000 0.464403 0.000000
tau2 -2.496302 0.000000 0.390244 0.000000
tauAch -1.909306 0.000000 0.228293 0.000000
tauNor -2.515156 0.000000 0.396161 0.000000
beta -3.469181 0.000000 0.753695 0.000000
h0 -2.012376 0.000000 0.253606 0.000000
mNor 1.880397 0.000000 0.221432 0.000000
mAch -3.184953 0.000000 0.635255 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N 2.518743 0.000000
alpha M 4.043962 0.000000
alpha k1 4.504075 0.000000
alpha k2 4.731584 0.000000
alpha tau1 4.448612 0.000000
alpha tau2 4.040001 0.000000
alpha tauAch 2.982817 0.000000
alpha tauNor 4.073957 0.000000
alpha beta 5.792163 0.000000
alpha h0 3.168447 0.000000
alpha mNor -3.842467 0.000000
alpha mAch 5.280267 0.000000
N M 1.825174 0.000000
N k1 2.092895 0.000000
N k2 2.225275 0.000000
N tau1 2.060624 0.000000
N tau2 1.822868 0.000000
N tauAch 1.207734 0.000000
N tauNor 1.842627 0.000000
N beta 2.842385 0.000000
N h0 1.315745 0.000000
N mNor -2.763639 0.000000
N mAch 2.544532 0.000000
M k1 2.840329 0.000000
M k2 2.942878 0.000000
M tau1 2.815330 0.000000
M tau2 2.631151 0.000000
M tauAch 2.154633 0.000000
M tauNor 2.646457 0.000000
M beta 3.420926 0.000000
M h0 2.238304 0.000000
M mNor -0.921816 0.000000
M mAch 3.190192 0.000000
k1 k2 3.321199 0.000000
k1 tau1 3.158391 0.000000
k1 tau2 2.923297 0.000000
k1 tauAch 2.315047 0.000000
k1 tauNor 2.942834 0.000000
k1 beta 3.931403 0.000000
k1 h0 2.421849 0.000000
k1 mNor -1.611878 0.000000
k1 mAch 3.636883 0.000000
k2 tau1 3.349444 0.000000
k2 tau2 3.076721 0.000000
k2 tauAch 2.371116 0.000000
k2 tauNor 3.099385 0.000000
k2 beta 4.246182 0.000000
k2 h0 2.495012 0.000000
k2 mNor -2.184343 0.000000
k2 mAch 3.904523 0.000000
tau1 tau2 2.901814 0.000000
tau1 tauAch 2.260111 0.000000
tau1 tauNor 2.922425 0.000000
tau1 beta 3.965364 0.000000
tau1 h0 2.372787 0.000000
tau1 mNor -1.882789 0.000000
tau1 mAch 3.654647 0.000000
tau2 tauAch 2.100251 0.000000
tau2 tauNor 2.666709 0.000000
tau2 beta 3.558705 0.000000
tau2 h0 2.196620 0.000000
tau2 mNor -1.443049 0.000000
tau2 mAch 3.292957 0.000000
tauAch tauNor 2.125829 0.000000
tauAch beta 3.259212 0.000000
tauAch h0 1.528526 0.000000
tauAch mNor -3.096096 0.000000
tauAch mAch 2.921549 0.000000
tauNor beta 3.746830 0.000000
tauNor h0 2.167726 0.000000
tauNor mNor -2.051845 0.000000
tauNor mAch 3.438741 0.000000
beta h0 3.505512 0.000000
beta mNor 3.946759 0.000000
beta mAch 3.372600 0.000000
h0 mNor -2.717300 0.000000
h0 mAch 2.968859 0.000000
mNor mAch -1.084412 0.000000
