Parameter S1 S1_conf ST ST_conf
alpha 0.152746 0.000000 1.227727 0.000000
N 0.192427 0.000000 1.948454 0.000000
M 0.179527 0.000000 1.695981 0.000000
k1 0.213659 0.000000 2.402157 0.000000
k2 0.159986 0.000000 1.346867 0.000000
tau1 0.173436 0.000000 1.582836 0.000000
tau2 0.188360 0.000000 1.866965 0.000000
tauAch 0.185690 0.000000 1.814418 0.000000
tauNor 0.217340 0.000000 2.485638 0.000000
beta 0.181876 0.000000 1.740641 0.000000
h0 0.193467 0.000000 1.969581 0.000000
mNor 0.171174 0.000000 1.541826 0.000000
mAch 0.179592 0.000000 1.697194 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -0.157139 0.000000
alpha M -0.149014 0.000000
alpha k1 -0.170514 0.000000
alpha k2 -0.136704 0.000000
alpha tau1 -0.145176 0.000000
alpha tau2 -0.154577 0.000000
alpha tauAch -0.152896 0.000000
alpha tauNor -0.172832 0.000000
alpha beta -0.150493 0.000000
alpha h0 -0.157795 0.000000
alpha mNor -0.143751 0.000000
alpha mAch -0.149054 0.000000
N M -0.191416 0.000000
N k1 -0.197238 0.000000
N k2 -0.188082 0.000000
N tau1 -0.190377 0.000000
N tau2 -0.192923 0.000000
N tauAch -0.192467 0.000000
N tauNor -0.197866 0.000000
N beta -0.191816 0.000000
N h0 -0.193794 0.000000
N mNor -0.189991 0.000000
N mAch -0.191427 0.000000
M k1 -0.243605 0.000000
M k2 -0.121670 0.000000
M tau1 -0.152225 0.000000
M tau2 -0.186130 0.000000
M tauAch -0.180065 0.000000
M tauNor -0.251968 0.000000
M beta -0.171400 0.000000
M h0 -0.197733 0.000000
M mNor -0.147087 0.000000
M mAch -0.166210 0.000000
k1 k2 -0.215753 0.000000
k1 tau1 -0.214647 0.000000
k1 tau2 -0.213420 0.000000
k1 tauAch -0.213639 0.000000
k1 tauNor -0.211038 0.000000
k1 beta -0.213953 0.000000
k1 h0 -0.213000 0.000000
k1 mNor -0.214833 0.000000
k1 mAch -0.214141 0.000000
k2 tau1 -0.157917 0.000000
k2 tau2 -0.160487 0.000000
k2 tauAch -0.160027 0.000000
k2 tauNor -0.165476 0.000000
k2 beta -0.159370 0.000000
k2 h0 -0.161366 0.000000
k2 mNor -0.157528 0.000000
k2 mAch -0.158977 0.000000
tau1 tau2 -0.179395 0.000000
tau1 tauAch -0.173921 0.000000
tau1 tauNor -0.238819 0.000000
tau1 beta -0.166099 0.000000
tau1 h0 -0.189868 0.000000
tau1 mNor -0.144155 0.000000
tau1 mAch -0.161416 0.000000
tau2 tauAch -0.188367 0.000000
tau2 tauNor -0.189300 0.000000
tau2 beta -0.188254 0.000000
tau2 h0 -0.188596 0.000000
tau2 mNor -0.187939 0.000000
tau2 mAch -0.188187 0.000000
tauAch tauNor -0.224175 0.000000
tauAch beta -0.181372 0.000000
tauAch h0 -0.195362 0.000000
tauAch mNor -0.168456 0.000000
tauAch mAch -0.178615 0.000000
tauNor beta -0.213994 0.000000
tauNor h0 -0.224834 0.000000
tauNor mNor -0.203986 0.000000
tauNor mAch -0.211858 0.000000
beta h0 -0.189200 0.000000
beta mNor -0.168825 0.000000
beta mAch -0.176518 0.000000
h0 mNor -0.179943 0.000000
h0 mAch -0.187915 0.000000
mNor mAch -0.196092 0.000000
