Parameter S1 S1_conf ST ST_conf
alpha 5.738362 0.000000 10.784788 0.000000
N 4.342805 0.000000 6.176982 0.000000
M 1.276048 0.000000 0.533298 0.000000
k1 2.980016 0.000000 2.908526 0.000000
k2 1.313636 0.000000 0.565179 0.000000
tau1 2.623417 0.000000 2.254085 0.000000
tau2 0.633687 0.000000 0.131518 0.000000
tauAch 2.108757 0.000000 1.456427 0.000000
tauNor -2.247541 0.000000 1.654440 0.000000
beta -3.650809 0.000000 4.365298 0.000000
h0 8.269256 0.000000 22.395901 0.000000
mNor 4.136555 0.000000 5.604197 0.000000
mAch 2.401746 0.000000 1.889253 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -52.593680 0.000000
alpha M -10.309613 0.000000
alpha k1 -33.803714 0.000000
alpha k2 -10.827865 0.000000
alpha tau1 -28.886962 0.000000
alpha tau2 -1.452815 0.000000
alpha tauAch -21.790893 0.000000
alpha tauNor 38.273213 0.000000
alpha beta 57.621297 0.000000
alpha h0 -106.731107 0.000000
alpha mNor -49.749937 0.000000
alpha mAch -25.830603 0.000000
N M -4.949793 0.000000
N k1 -8.069431 0.000000
N k2 -5.018609 0.000000
N tau1 -7.416566 0.000000
N tau2 -3.773753 0.000000
N tauAch -6.474322 0.000000
N tauNor 1.501223 0.000000
N beta 4.070337 0.000000
N h0 -17.753014 0.000000
N mNor -10.186833 0.000000
N mAch -7.010731 0.000000
M k1 -3.938659 0.000000
M k2 -1.758899 0.000000
M tau1 -3.472198 0.000000
M tau2 -0.869471 0.000000
M tauAch -2.798981 0.000000
M tauNor 2.899409 0.000000
M beta 4.734996 0.000000
M h0 -10.857411 0.000000
M mNor -5.451505 0.000000
M mAch -3.182235 0.000000
k1 k2 -0.593729 0.000000
k1 tau1 7.873540 0.000000
k1 tau2 -4.989357 0.000000
k1 tauAch 4.546445 0.000000
k1 tauNor -23.615480 0.000000
k1 beta -32.687109 0.000000
k1 h0 44.371894 0.000000
k1 mNor 17.655448 0.000000
k1 mAch 6.440522 0.000000
k2 tau1 2.849720 0.000000
k2 tau2 -2.084406 0.000000
k2 tauAch 1.573468 0.000000
k2 tauNor -9.229271 0.000000
k2 beta -12.709091 0.000000
k2 h0 16.850261 0.000000
k2 mNor 6.601999 0.000000
k2 mAch 2.300024 0.000000
tau1 tau2 -3.631227 0.000000
tau1 tauAch 1.151574 0.000000
tau1 tauNor -12.973391 0.000000
tau1 beta -17.523380 0.000000
tau1 h0 21.126526 0.000000
tau1 mNor 7.726558 0.000000
tau1 mAch 2.101572 0.000000
tau2 tauAch 7.692461 0.000000
tau2 tauNor -23.461669 0.000000
tau2 beta -33.497159 0.000000
tau2 h0 51.749363 0.000000
tau2 mNor 22.194295 0.000000
tau2 mAch 9.787783 0.000000
tauAch tauNor 2989.098449 0.000000
tauAch beta 4304.073598 0.000000
tauAch h0 -6865.990026 0.000000
tauAch mNor -2993.315963 0.000000
tauAch mAch -1367.659872 0.000000
tauNor beta 101.859137 0.000000
tauNor h0 -156.529331 0.000000
tauNor mNor -66.945748 0.000000
tauNor mAch -29.340700 0.000000
beta h0 -11.220650 0.000000
beta mNor -2.830016 0.000000
beta mAch 0.692171 0.000000
h0 mNor -16.749141 0.000000
h0 mAch -12.140508 0.000000
mNor mAch -5.419920 0.000000
