Parameter S1 S1_conf ST ST_conf
alpha 0.821577 0.000000 0.203863 0.000000
N 1.246988 0.000000 0.469642 0.000000
M 1.898338 0.000000 1.088403 0.000000
k1 -8.629146 0.000000 22.489423 0.000000
k2 -0.998034 0.000000 0.300839 0.000000
tau1 0.447190 0.000000 0.060399 0.000000
tau2 1.439672 0.000000 0.625993 0.000000
tauAch 1.004698 0.000000 0.304869 0.000000
tauNor 0.670539 0.000000 0.135797 0.000000
beta 0.835891 0.000000 0.211029 0.000000
h0 2.457573 0.000000 1.824129 0.000000
mNor -0.156220 0.000000 0.007371 0.000000
mAch 0.528262 0.000000 0.084283 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -1.660722 0.000000
alpha M -3.321239 0.000000
alpha k1 23.516941 0.000000
alpha k2 4.062611 0.000000
alpha tau1 0.378236 0.000000
alpha tau2 -2.151941 0.000000
alpha tauAch -1.043042 0.000000
alpha tauNor -0.191156 0.000000
alpha beta -0.612695 0.000000
alpha h0 -4.746921 0.000000
alpha mNor 1.916538 0.000000
alpha mAch 0.171556 0.000000
N M -2.501423 0.000000
N k1 10.967103 0.000000
N k2 1.204103 0.000000
N tau1 -0.644871 0.000000
N tau2 -1.914620 0.000000
N tauAch -1.358128 0.000000
N tauNor -0.930616 0.000000
N beta -1.142162 0.000000
N h0 -3.216890 0.000000
N mNor 0.127113 0.000000
N mAch -0.748592 0.000000
M k1 8.260620 0.000000
M k2 0.140334 0.000000
M tau1 -1.397533 0.000000
M tau2 -2.453635 0.000000
M tauAch -1.990778 0.000000
M tauNor -1.635199 0.000000
M beta -1.811150 0.000000
M h0 -3.536787 0.000000
M mNor -0.755442 0.000000
M mAch -1.483802 0.000000
k1 k2 8.456068 0.000000
k1 tau1 8.586629 0.000000
k1 tau2 8.676290 0.000000
k1 tauAch 8.636994 0.000000
k1 tauNor 8.606806 0.000000
k1 beta 8.621744 0.000000
k1 h0 8.768247 0.000000
k1 mNor 8.532117 0.000000
k1 mAch 8.593953 0.000000
k2 tau1 1.955794 0.000000
k2 tau2 -0.063939 0.000000
k2 tauAch 0.821248 0.000000
k2 tauNor 1.501272 0.000000
k2 beta 1.164776 0.000000
k2 h0 -2.135401 0.000000
k2 mNor 3.183755 0.000000
k2 mAch 1.790810 0.000000
tau1 tau2 -0.754557 0.000000
tau1 tauAch -0.498358 0.000000
tau1 tauNor -0.301539 0.000000
tau1 beta -0.398931 0.000000
tau1 h0 -1.354098 0.000000
tau1 mNor 0.185421 0.000000
tau1 mAch -0.217738 0.000000
tau2 tauAch -1.500409 0.000000
tau2 tauNor -1.266777 0.000000
tau2 beta -1.382385 0.000000
tau2 h0 -2.516209 0.000000
tau2 mNor -0.688736 0.000000
tau2 mAch -1.167302 0.000000
tauAch tauNor -0.731310 0.000000
tauAch beta -0.914114 0.000000
tauAch h0 -2.706958 0.000000
tauAch mNor 0.182710 0.000000
tauAch mAch -0.574017 0.000000
tauNor beta -0.522321 0.000000
tauNor h0 -3.455878 0.000000
tauNor mNor 1.272368 0.000000
tauNor mAch 0.034167 0.000000
beta h0 11.781402 0.000000
beta mNor -9.637054 0.000000
beta mAch -4.028132 0.000000
h0 mNor -1.272407 0.000000
h0 mAch -2.027705 0.000000
mNor mAch 0.721449 0.000000
