Parameter S1 S1_conf ST ST_conf
alpha -3.566883 0.000000 0.842793 0.000000
N 62.933653 0.000000 262.366967 0.000000
M -14.589359 0.000000 14.099889 0.000000
k1 -14.333267 0.000000 13.609234 0.000000
k2 -36.468405 0.000000 88.100184 0.000000
tau1 -15.194758 0.000000 15.294343 0.000000
tau2 -11.971965 0.000000 9.494545 0.000000
tauAch -15.646816 0.000000 16.217922 0.000000
tauNor -31.882765 0.000000 67.337226 0.000000
beta -13.344685 0.000000 11.796683 0.000000
h0 -10.830547 0.000000 7.770412 0.000000
mNor -29.677440 0.000000 58.343991 0.000000
mAch -11.068803 0.000000 8.116047 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -70.024670 0.000000
alpha M 5.065091 0.000000
alpha k1 4.817038 0.000000
alpha k2 26.257410 0.000000
alpha tau1 5.651488 0.000000
alpha tau2 2.529851 0.000000
alpha tauAch 6.089357 0.000000
alpha tauNor 21.815701 0.000000
alpha beta 3.859484 0.000000
alpha h0 1.424259 0.000000
alpha mNor 19.679595 0.000000
alpha mAch 1.655036 0.000000
N M -59.900643 0.000000
N k1 -60.402809 0.000000
N k2 -16.998358 0.000000
N tau1 -58.713526 0.000000
N tau2 -65.033049 0.000000
N tauAch -57.827092 0.000000
N tauNor -25.990270 0.000000
N beta -62.341305 0.000000
N h0 -67.271239 0.000000
N mNor -30.314658 0.000000
N mAch -66.804047 0.000000
M k1 14.327574 0.000000
M k2 9.837912 0.000000
M tau1 14.152838 0.000000
M tau2 14.806516 0.000000
M tauAch 14.061147 0.000000
M tauNor 10.768016 0.000000
M beta 14.528088 0.000000
M h0 15.038029 0.000000
M mNor 11.215321 0.000000
M mAch 14.989704 0.000000
k1 k2 93.105350 0.000000
k1 tau1 21.570148 0.000000
k1 tau2 10.733121 0.000000
k1 tauAch 23.090247 0.000000
k1 tauNor 77.685581 0.000000
k1 beta 15.349056 0.000000
k1 h0 6.894964 0.000000
k1 mNor 70.269910 0.000000
k1 mAch 7.696128 0.000000
k2 tau1 36.529559 0.000000
k2 tau2 36.437983 0.000000
k2 tauAch 36.542405 0.000000
k2 tauNor 37.003752 0.000000
k2 beta 36.476989 0.000000
k2 h0 36.405550 0.000000
k2 mNor 36.941087 0.000000
k2 mAch 36.412320 0.000000
tau1 tau2 15.257066 0.000000
tau1 tauAch 15.043199 0.000000
tau1 tauNor 14.098305 0.000000
tau1 beta 15.177177 0.000000
tau1 h0 15.323494 0.000000
tau1 mNor 14.226650 0.000000
tau1 mAch 15.309628 0.000000
tau2 tauAch 17.882145 0.000000
tau2 tauNor 54.729122 0.000000
tau2 beta 12.657532 0.000000
tau2 h0 6.951775 0.000000
tau2 mNor 49.724205 0.000000
tau2 mAch 7.492489 0.000000
tauAch tauNor 11.966589 0.000000
tauAch beta 15.587807 0.000000
tauAch h0 16.078917 0.000000
tauAch mNor 12.397376 0.000000
tauAch mAch 16.032377 0.000000
tauNor beta 31.983220 0.000000
tauNor h0 31.147166 0.000000
tauNor mNor 37.414526 0.000000
tauNor mAch 31.226396 0.000000
beta h0 8.854036 0.000000
beta mNor 47.114730 0.000000
beta mAch 9.337714 0.000000
h0 mNor -20.847040 0.000000
h0 mAch 14.589238 0.000000
mNor mAch 10.263051 0.000000
