Parameter S1 S1_conf ST ST_conf
alpha -5.083333 0.000000 2.170761 0.000000
N -1051.649147 0.000000 92908.756793 0.000000
M 30.327259 0.000000 77.264720 0.000000
k1 10.156504 0.000000 8.665695 0.000000
k2 -42.535874 0.000000 151.993715 0.000000
tau1 -0.123354 0.000000 0.001278 0.000000
tau2 2.501226 0.000000 0.525558 0.000000
tauAch -4.952866 0.000000 2.060763 0.000000
tauNor 0.923836 0.000000 0.071698 0.000000
beta -69.783545 0.000000 409.091978 0.000000
h0 1.772481 0.000000 0.263923 0.000000
mNor 571.713773 0.000000 27458.209265 0.000000
mAch -2.441479 0.000000 0.500750 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N 448.263930 0.000000
alpha M -8.162542 0.000000
alpha k1 0.346393 0.000000
alpha k2 22.574416 0.000000
alpha tau1 4.682901 0.000000
alpha tau2 3.575735 0.000000
alpha tauAch 6.720207 0.000000
alpha tauNor 4.241149 0.000000
alpha beta 34.068713 0.000000
alpha h0 3.883152 0.000000
alpha mNor -236.543803 0.000000
alpha mAch 5.660791 0.000000
N M 1038.818177 0.000000
N k1 1047.060584 0.000000
N k2 1068.592351 0.000000
N tau1 1051.261258 0.000000
N tau2 1050.188772 0.000000
N tauAch 1053.234749 0.000000
N tauNor 1050.833343 0.000000
N beta 1079.726608 0.000000
N h0 1050.486560 0.000000
N mNor 817.590583 0.000000
N mAch 1052.208517 0.000000
M k1 -43.852171 0.000000
M k2 19.613287 0.000000
M tau1 -31.470572 0.000000
M tau2 -34.631753 0.000000
M tauAch -25.653655 0.000000
M tauNor -32.731862 0.000000
M beta 52.431808 0.000000
M h0 -33.754014 0.000000
M mNor -720.221135 0.000000
M mAch -28.678501 0.000000
k1 k2 51.976127 0.000000
k1 tau1 -11.578936 0.000000
k1 tau2 -15.511863 0.000000
k1 tauAch -4.341924 0.000000
k1 tauNor -13.148148 0.000000
k1 beta 92.806699 0.000000
k1 h0 -14.419840 0.000000
k1 mNor -868.475543 0.000000
k1 mAch -8.105231 0.000000
k2 tau1 41.604527 0.000000
k2 tau2 39.029413 0.000000
k2 tauAch 46.343015 0.000000
k2 tauNor 40.577073 0.000000
k2 beta 109.951811 0.000000
k2 h0 39.744423 0.000000
k2 mNor -519.455009 0.000000
k2 mAch 43.878961 0.000000
tau1 tau2 -10.338435 0.000000
tau1 tauAch 11.482242 0.000000
tau1 tauNor -5.720875 0.000000
tau1 beta 201.263830 0.000000
tau1 h0 -8.205148 0.000000
tau1 mNor -1676.618377 0.000000
tau1 mAch 4.130554 0.000000
tau2 tauAch -3.021899 0.000000
tau2 tauNor -2.233336 0.000000
tau2 beta -11.721181 0.000000
tau2 h0 -2.119461 0.000000
tau2 mNor 74.357912 0.000000
tau2 mAch -2.684909 0.000000
tauAch tauNor 2.409887 0.000000
tauAch beta 92.474404 0.000000
tauAch h0 1.328914 0.000000
tauAch mNor -724.641785 0.000000
tauAch mAch 6.696504 0.000000
tauNor beta 36.462730 0.000000
tauNor h0 -2.471879 0.000000
tauNor mNor -312.584704 0.000000
tauNor mAch -0.179006 0.000000
beta h0 37.463484 0.000000
beta mNor -6437.075822 0.000000
beta mAch 85.334112 0.000000
h0 mNor -444.543694 0.000000
h0 mAch -0.714314 0.000000
mNor mAch -567.275828 0.000000
