Parameter S1 S1_conf ST ST_conf
alpha 1.039060 0.000000 0.080953 0.000000
N -0.290784 0.000000 0.006340 0.000000
M 23.322565 0.000000 40.785168 0.000000
k1 -0.024432 0.000000 0.000045 0.000000
k2 -1.215830 0.000000 0.110840 0.000000
tau1 -1.365772 0.000000 0.139864 0.000000
tau2 -1.198584 0.000000 0.107718 0.000000
tauAch 298.956622 0.000000 6701.406907 0.000000
tauNor 28.419660 0.000000 60.560213 0.000000
beta -0.476655 0.000000 0.017036 0.000000
h0 -13.583472 0.000000 13.834747 0.000000
mNor 0.554261 0.000000 0.023034 0.000000
mAch -1.819912 0.000000 0.248342 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -1.719431 0.000000
alpha M -14.964619 0.000000
alpha k1 -1.868833 0.000000
alpha k2 -1.200554 0.000000
alpha tau1 -1.116448 0.000000
alpha tau2 -1.210228 0.000000
alpha tauAch -169.573147 0.000000
alpha tauNor -17.823679 0.000000
alpha beta -1.615172 0.000000
alpha h0 5.736698 0.000000
alpha mNor -2.193433 0.000000
alpha mAch -0.861712 0.000000
N M -19.513188 0.000000
N k1 -0.889262 0.000000
N k2 0.061118 0.000000
N tau1 0.180728 0.000000
N tau2 0.047361 0.000000
N tauAch -239.386792 0.000000
N tauNor -23.579146 0.000000
N beta -0.528522 0.000000
N h0 9.926800 0.000000
N mNor -1.350886 0.000000
N mAch 0.542995 0.000000
M k1 -24.169341 0.000000
M k2 -23.487368 0.000000
M tau1 -23.401539 0.000000
M tau2 -23.497240 0.000000
M tauAch -195.310220 0.000000
M tauNor -40.451131 0.000000
M beta -23.910482 0.000000
M h0 -16.407959 0.000000
M mNor -24.500593 0.000000
M mAch -23.141583 0.000000
k1 k2 -0.560653 0.000000
k1 tau1 -0.255942 0.000000
k1 tau2 -0.595700 0.000000
k1 tauAch -610.566278 0.000000
k1 tauNor -60.785419 0.000000
k1 beta -2.062792 0.000000
k1 h0 24.572670 0.000000
k1 mNor -4.157803 0.000000
k1 mAch 0.666954 0.000000
k2 tau1 0.975419 0.000000
k2 tau2 0.684088 0.000000
k2 tauAch -522.344983 0.000000
k2 tauNor -50.926553 0.000000
k2 beta -0.573893 0.000000
k2 h0 22.265111 0.000000
k2 mNor -2.370295 0.000000
k2 mAch 1.766771 0.000000
tau1 tau2 0.904532 0.000000
tau1 tauAch -452.778336 0.000000
tau1 tauNor -43.863273 0.000000
tau1 beta -0.186659 0.000000
tau1 h0 19.624219 0.000000
tau1 mNor -1.744883 0.000000
tau1 mAch 1.843666 0.000000
tau2 tauAch -290.282502 0.000000
tau2 tauNor -27.830553 0.000000
tau2 beta 0.202194 0.000000
tau2 h0 12.917313 0.000000
tau2 mNor -0.797913 0.000000
tau2 mAch 1.505308 0.000000
tauAch tauNor -292.765574 0.000000
tauAch beta -298.744122 0.000000
tauAch h0 -301.455877 0.000000
tauAch mNor -298.530829 0.000000
tauAch mAch -299.022037 0.000000
tauNor beta -28.980424 0.000000
tauNor h0 -21.824404 0.000000
tauNor mNor -29.543281 0.000000
tauNor mAch -28.247037 0.000000
beta h0 -3.327767 0.000000
beta mNor 1.124807 0.000000
beta mAch 0.377079 0.000000
h0 mNor 15.452231 0.000000
h0 mAch 13.296372 0.000000
mNor mAch -0.420524 0.000000
