Parameter S1 S1_conf ST ST_conf
alpha 0.794382 0.000000 0.219553 0.000000
N -0.049649 0.000000 0.000858 0.000000
M 4.524369 0.000000 7.121902 0.000000
k1 0.966799 0.000000 0.325202 0.000000
k2 0.205817 0.000000 0.014738 0.000000
tau1 0.403510 0.000000 0.056649 0.000000
tau2 0.555616 0.000000 0.107406 0.000000
tauAch 12.905102 0.000000 57.943261 0.000000
tauNor -5.416243 0.000000 10.206489 0.000000
beta 1.121162 0.000000 0.437338 0.000000
h0 5.654558 0.000000 11.124419 0.000000
mNor 0.764142 0.000000 0.203155 0.000000
mAch 0.148044 0.000000 0.007625 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N 0.631981 0.000000
alpha M -5.826807 0.000000
alpha k1 -0.803305 0.000000
alpha k2 0.271248 0.000000
alpha tau1 -0.007907 0.000000
alpha tau2 -0.222690 0.000000
alpha tauAch -17.660909 0.000000
alpha tauNor 8.209936 0.000000
alpha beta -1.021275 0.000000
alpha h0 -7.422703 0.000000
alpha mNor -0.517140 0.000000
alpha mAch 0.352827 0.000000
N M -4.382825 0.000000
N k1 0.041790 0.000000
N k2 0.988238 0.000000
N tau1 0.742363 0.000000
N tau2 0.553186 0.000000
N tauAch -14.806099 0.000000
N tauNor 7.980499 0.000000
N beta -0.150194 0.000000
N h0 -5.788463 0.000000
N mNor 0.293839 0.000000
N mAch 1.060091 0.000000
M k1 -4.532732 0.000000
M k2 -3.525577 0.000000
M tau1 -3.787222 0.000000
M tau2 -3.988534 0.000000
M tauAch -20.332986 0.000000
M tauNor 3.915177 0.000000
M beta -4.737030 0.000000
M h0 -10.736945 0.000000
M mNor -4.264516 0.000000
M mAch -3.449115 0.000000
k1 k2 -0.546331 0.000000
k1 tau1 -0.656477 0.000000
k1 tau2 -0.741225 0.000000
k1 tauAch -7.621875 0.000000
k1 tauNor 2.586061 0.000000
k1 beta -1.056325 0.000000
k1 h0 -3.582155 0.000000
k1 mNor -0.857407 0.000000
k1 mAch -0.514142 0.000000
k2 tau1 1.851335 0.000000
k2 tau2 1.289535 0.000000
k2 tauAch -44.322888 0.000000
k2 tauNor 23.346404 0.000000
k2 beta -0.799291 0.000000
k2 h0 -17.543239 0.000000
k2 mNor 0.519354 0.000000
k2 mAch 2.794890 0.000000
tau1 tau2 0.259608 0.000000
tau1 tauAch -19.967330 0.000000
tau1 tauNor 10.040778 0.000000
tau1 beta -0.666687 0.000000
tau1 h0 -8.091831 0.000000
tau1 mNor -0.081931 0.000000
tau1 mAch 0.927161 0.000000
tau2 tauAch -16.334222 0.000000
tau2 tauNor 7.867908 0.000000
tau2 beta -0.767874 0.000000
tau2 h0 -6.756398 0.000000
tau2 mNor -0.296257 0.000000
tau2 mAch 0.517596 0.000000
tauAch tauNor -5.278669 0.000000
tauAch beta -13.097275 0.000000
tauAch h0 -18.519125 0.000000
tauAch mNor -12.670285 0.000000
tauAch mAch -11.933445 0.000000
tauNor beta 5.097933 0.000000
tauNor h0 -3.882718 0.000000
tauNor mNor 5.805190 0.000000
tauNor mAch 7.025679 0.000000
beta h0 -13.976802 0.000000
beta mNor -0.583451 0.000000
beta mAch 1.103852 0.000000
h0 mNor -5.219949 0.000000
h0 mAch -3.856175 0.000000
mNor mAch -6.022525 0.000000
