Parameter S1 S1_conf ST ST_conf
alpha -0.896726 0.000000 0.069227 0.000000
N -1.933566 0.000000 0.321863 0.000000
M 4.095223 0.000000 1.443805 0.000000
k1 -1.655294 0.000000 0.235887 0.000000
k2 -2.348041 0.000000 0.474640 0.000000
tau1 -1.556237 0.000000 0.208499 0.000000
tau2 -1.683316 0.000000 0.243941 0.000000
tauAch -5.951237 0.000000 3.049074 0.000000
tauNor -2.015027 0.000000 0.349555 0.000000
beta -1.848194 0.000000 0.294069 0.000000
h0 3.954458 0.000000 1.346255 0.000000
mNor -3.018630 0.000000 0.784464 0.000000
mAch -1.249942 0.000000 0.134503 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N 2.176346 0.000000
alpha M -5.982001 0.000000
alpha k1 1.799780 0.000000
alpha k2 2.737227 0.000000
alpha tau1 1.665733 0.000000
alpha tau2 1.837701 0.000000
alpha tauAch 7.613186 0.000000
alpha tauNor 2.286582 0.000000
alpha beta 2.060818 0.000000
alpha h0 -5.791513 0.000000
alpha mNor 3.644689 0.000000
alpha mAch 1.251245 0.000000
N M -3.840915 0.000000
N k1 2.691651 0.000000
N k2 3.478609 0.000000
N tau1 2.579123 0.000000
N tau2 2.723485 0.000000
N tauAch 7.571828 0.000000
N tauNor 3.100307 0.000000
N beta 2.910785 0.000000
N h0 -3.681006 0.000000
N mNor 4.240397 0.000000
N mAch 2.231173 0.000000
M k1 -3.262257 0.000000
M k2 -2.397567 0.000000
M tau1 -3.385900 0.000000
M tau2 -3.227279 0.000000
M tauAch 2.099960 0.000000
M tauNor -2.813237 0.000000
M beta -3.021478 0.000000
M h0 -10.264375 0.000000
M mNor -1.560534 0.000000
M mAch -3.768219 0.000000
k1 k2 3.088626 0.000000
k1 tau1 2.254175 0.000000
k1 tau2 2.388099 0.000000
k1 tauAch 6.885890 0.000000
k1 tauNor 2.737676 0.000000
k1 beta 2.561857 0.000000
k1 h0 -3.553325 0.000000
k1 mNor 3.795333 0.000000
k1 mAch 1.931384 0.000000
k2 tau1 3.106590 0.000000
k2 tau2 3.276219 0.000000
k2 tauAch 8.973166 0.000000
k2 tauNor 3.718996 0.000000
k2 beta 3.496303 0.000000
k2 h0 -4.249248 0.000000
k2 mNor 5.058635 0.000000
k2 mAch 2.697739 0.000000
tau1 tau2 2.378458 0.000000
tau1 tauAch 7.425064 0.000000
tau1 tauNor 2.770689 0.000000
tau1 beta 2.573418 0.000000
tau1 h0 -4.287931 0.000000
tau1 mNor 3.957401 0.000000
tau1 mAch 1.866015 0.000000
tau2 tauAch 7.446329 0.000000
tau2 tauNor 2.875873 0.000000
tau2 beta 2.682158 0.000000
tau2 h0 -4.055481 0.000000
tau2 mNor 4.041188 0.000000
tau2 mAch 1.987509 0.000000
tauAch tauNor 7.238064 0.000000
tauAch beta 7.029036 0.000000
tauAch h0 -0.241207 0.000000
tauAch mNor 8.495496 0.000000
tauAch mAch 6.279476 0.000000
tauNor beta 3.047266 0.000000
tauNor h0 -3.915656 0.000000
tauNor mNor 4.451737 0.000000
tauNor mAch 2.329391 0.000000
beta h0 -3.798543 0.000000
beta mNor 4.168241 0.000000
beta mAch 2.147507 0.000000
h0 mNor -0.810933 0.000000
h0 mAch -3.548907 0.000000
mNor mAch 3.322705 0.000000
