Parameter S1 S1_conf ST ST_conf
alpha 0.263125 0.000000 0.067771 0.000000
N 4.656320 0.000000 21.222857 0.000000
M 0.333058 0.000000 0.108582 0.000000
k1 1.377610 0.000000 1.857680 0.000000
k2 1.514943 0.000000 2.246523 0.000000
tau1 0.884946 0.000000 0.766569 0.000000
tau2 0.456392 0.000000 0.203889 0.000000
tauAch 13.307769 0.000000 173.351967 0.000000
tauNor 2.609197 0.000000 6.663957 0.000000
beta 0.055379 0.000000 0.003002 0.000000
h0 2.711634 0.000000 7.197478 0.000000
mNor 0.975925 0.000000 0.932291 0.000000
mAch 1.515312 0.000000 2.247616 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -5.984383 0.000000
alpha M 0.633163 0.000000
alpha k1 -0.965716 0.000000
alpha k2 -1.175929 0.000000
alpha tau1 -0.211602 0.000000
alpha tau2 0.444378 0.000000
alpha tauAch -19.227016 0.000000
alpha tauNor -2.850886 0.000000
alpha beta 1.058202 0.000000
alpha h0 -3.007684 0.000000
alpha mNor -0.350863 0.000000
alpha mAch -1.176493 0.000000
N M -4.491025 0.000000
N k1 -4.785893 0.000000
N k2 -4.824660 0.000000
N tau1 -4.646818 0.000000
N tau2 -4.525841 0.000000
N tauAch -8.153670 0.000000
N tauNor -5.133559 0.000000
N beta -4.412638 0.000000
N h0 -5.162475 0.000000
N mNor -4.672500 0.000000
N mAch -4.824764 0.000000
M k1 -0.690389 0.000000
M k2 -0.797302 0.000000
M tau1 -0.306854 0.000000
M tau2 0.026772 0.000000
M tauAch -9.977924 0.000000
M tauNor -1.649170 0.000000
M beta 0.338957 0.000000
M h0 -1.728916 0.000000
M mNor -0.377681 0.000000
M mAch -0.797589 0.000000
k1 k2 -0.661030 0.000000
k1 tau1 -1.418058 0.000000
k1 tau2 -1.933023 0.000000
k1 tauAch 13.509660 0.000000
k1 tauNor 0.653866 0.000000
k1 beta -2.414895 0.000000
k1 h0 0.776957 0.000000
k1 mNor -1.308733 0.000000
k1 mAch -0.660587 0.000000
k2 tau1 -1.551156 0.000000
k2 tau2 -2.012208 0.000000
k2 tauAch 11.813725 0.000000
k2 tauNor 0.303851 0.000000
k2 beta -2.443631 0.000000
k2 h0 0.414055 0.000000
k2 mNor -1.453277 0.000000
k2 mAch -0.872987 0.000000
tau1 tau2 -7.576103 0.000000
tau1 tauAch 178.464661 0.000000
tau1 tauNor 23.588615 0.000000
tau1 beta -13.381301 0.000000
tau1 h0 25.071517 0.000000
tau1 mNor -0.055169 0.000000
tau1 mAch 7.753163 0.000000
tau2 tauAch -24.807506 0.000000
tau2 tauNor -3.779279 0.000000
tau2 beta 1.240295 0.000000
tau2 h0 -3.980619 0.000000
tau2 mNor -0.569055 0.000000
tau2 mAch -1.629228 0.000000
tauAch tauNor -14.493641 0.000000
tauAch beta -12.702255 0.000000
tauAch h0 -14.565495 0.000000
tauAch mNor -13.347976 0.000000
tauAch mAch -13.726330 0.000000
tauNor beta -1.251939 0.000000
tauNor h0 -5.428389 0.000000
tauNor mNor -2.699321 0.000000
tauNor mAch -3.547402 0.000000
beta h0 -1.590613 0.000000
beta mNor -0.104457 0.000000
beta mAch -0.566293 0.000000
h0 mNor -2.863266 0.000000
h0 mAch -4.290149 0.000000
mNor mAch 0.173718 0.000000
