Parameter S1 S1_conf ST ST_conf
alpha -18.397205 0.000000 19.580738 0.000000
N 1.743884 0.000000 0.175938 0.000000
M -0.667058 0.000000 0.025743 0.000000
k1 -1.814608 0.000000 0.190498 0.000000
k2 -1.209251 0.000000 0.084598 0.000000
tau1 0.655875 0.000000 0.024887 0.000000
tau2 -1.498047 0.000000 0.129830 0.000000
tauAch -3.995245 0.000000 0.923447 0.000000
tauNor 0.953232 0.000000 0.052568 0.000000
beta -0.753825 0.000000 0.032875 0.000000
h0 2.641548 0.000000 0.403685 0.000000
mNor 3.945894 0.000000 0.900775 0.000000
mAch 3.898539 0.000000 0.879284 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N 16.319123 0.000000
alpha M 17.430800 0.000000
alpha k1 17.959932 0.000000
alpha k2 17.680803 0.000000
alpha tau1 16.820800 0.000000
alpha tau2 17.813966 0.000000
alpha tauAch 18.965415 0.000000
alpha tauNor 16.683690 0.000000
alpha beta 17.470808 0.000000
alpha h0 15.905214 0.000000
alpha mNor 15.303785 0.000000
alpha mAch 15.325620 0.000000
N M -5.179756 0.000000
N k1 -3.298530 0.000000
N k2 -4.290918 0.000000
N tau1 -7.348497 0.000000
N tau2 -3.817482 0.000000
N tauAch 0.276279 0.000000
N tauNor -7.835967 0.000000
N beta -5.037517 0.000000
N h0 -10.603693 0.000000
N mNor -12.741962 0.000000
N mAch -12.664331 0.000000
M k1 -1.514546 0.000000
M k2 -2.907147 0.000000
M tau1 -7.197790 0.000000
M tau2 -2.242783 0.000000
M tauAch 3.501916 0.000000
M tauNor -7.881848 0.000000
M beta -3.954835 0.000000
M h0 -11.765746 0.000000
M mNor -14.766340 0.000000
M mAch -14.657401 0.000000
k1 k2 0.697218 0.000000
k1 tau1 -0.644150 0.000000
k1 tau2 0.904916 0.000000
k1 tauAch 2.700859 0.000000
k1 tauNor -0.858004 0.000000
k1 beta 0.369683 0.000000
k1 h0 -2.072213 0.000000
k1 mNor -3.010278 0.000000
k1 mAch -2.976221 0.000000
k2 tau1 -0.949024 0.000000
k2 tau2 0.410731 0.000000
k2 tauAch 1.987193 0.000000
k2 tauNor -1.136743 0.000000
k2 beta -0.059091 0.000000
k2 h0 -2.202564 0.000000
k2 mNor -3.025988 0.000000
k2 mAch -2.996093 0.000000
tau1 tau2 -1.450673 0.000000
tau1 tauAch 0.118441 0.000000
tau1 tauNor -2.990934 0.000000
tau1 beta -1.918305 0.000000
tau1 h0 -4.051786 0.000000
tau1 mNor -4.871372 0.000000
tau1 mAch -4.841616 0.000000
tau2 tauAch 1.471247 0.000000
tau2 tauNor 1.578864 0.000000
tau2 beta 1.541740 0.000000
tau2 h0 1.615581 0.000000
tau2 mNor 1.643947 0.000000
tau2 mAch 1.642917 0.000000
tauAch tauNor 1.542650 0.000000
tauAch beta 2.669270 0.000000
tauAch h0 0.428398 0.000000
tauAch mNor -0.432442 0.000000
tauAch mAch -0.401189 0.000000
tauNor beta -2.882710 0.000000
tauNor h0 -6.143491 0.000000
tauNor mNor -7.396133 0.000000
tauNor mAch -7.350655 0.000000
beta h0 -0.360820 0.000000
beta mNor -0.629833 0.000000
beta mAch -0.620067 0.000000
h0 mNor -7.450868 0.000000
h0 mAch -7.416921 0.000000
mNor mAch -10.211079 0.000000
