Parameter S1 S1_conf ST ST_conf
alpha -1.538683 0.000000 3.351185 0.000000
N -1.664947 0.000000 3.923745 0.000000
M -1.793795 0.000000 4.554551 0.000000
k1 -0.853393 0.000000 1.030857 0.000000
k2 -0.467703 0.000000 0.309628 0.000000
tau1 -1.472151 0.000000 3.067642 0.000000
tau2 -19.223740 0.000000 523.089209 0.000000
tauAch -0.983724 0.000000 1.369767 0.000000
tauNor -1.532685 0.000000 3.325108 0.000000
beta -1.074077 0.000000 1.632943 0.000000
h0 -1.831912 0.000000 4.750170 0.000000
mNor -1.105841 0.000000 1.730955 0.000000
mAch -1.333704 0.000000 2.517786 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N 1.558470 0.000000
alpha M 1.579192 0.000000
alpha k1 1.427947 0.000000
alpha k2 1.365916 0.000000
alpha tau1 1.527462 0.000000
alpha tau2 4.382455 0.000000
alpha tauAch 1.448908 0.000000
alpha tauNor 1.537198 0.000000
alpha beta 1.463440 0.000000
alpha h0 1.585323 0.000000
alpha mNor 1.468548 0.000000
alpha mAch 1.505196 0.000000
N M 1.749512 0.000000
N k1 1.433779 0.000000
N k2 1.304286 0.000000
N tau1 1.641522 0.000000
N tau2 7.601497 0.000000
N tauAch 1.477536 0.000000
N tauNor 1.661846 0.000000
N beta 1.507872 0.000000
N h0 1.762310 0.000000
N mNor 1.518537 0.000000
N mAch 1.595040 0.000000
M k1 1.337868 0.000000
M k2 1.082473 0.000000
M tau1 1.747595 0.000000
M tau2 13.502292 0.000000
M tauAch 1.424170 0.000000
M tauNor 1.787679 0.000000
M beta 1.484000 0.000000
M h0 1.985821 0.000000
M mNor 1.505033 0.000000
M mAch 1.655919 0.000000
k1 k2 -0.132760 0.000000
k1 tau1 0.789343 0.000000
k1 tau2 17.085660 0.000000
k1 tauAch 0.340958 0.000000
k1 tauNor 0.844915 0.000000
k1 beta 0.423904 0.000000
k1 h0 1.119611 0.000000
k1 mNor 0.453064 0.000000
k1 mAch 0.662246 0.000000
k2 tau1 0.413610 0.000000
k2 tau2 14.176647 0.000000
k2 tauAch 0.034926 0.000000
k2 tauNor 0.460543 0.000000
k2 beta 0.104978 0.000000
k2 h0 0.692537 0.000000
k2 mNor 0.129606 0.000000
k2 mAch 0.306270 0.000000
tau1 tau2 0.886586 0.000000
tau1 tauAch 1.490637 0.000000
tau1 tauNor 1.472457 0.000000
tau1 beta 1.487644 0.000000
tau1 h0 1.462547 0.000000
tau1 mNor 1.486593 0.000000
tau1 mAch 1.479046 0.000000
tau2 tauAch 18.445330 0.000000
tau2 tauNor 19.210861 0.000000
tau2 beta 18.571329 0.000000
tau2 h0 19.628136 0.000000
tau2 mNor 18.615624 0.000000
tau2 mAch 18.933380 0.000000
tauAch tauNor 0.974939 0.000000
tauAch beta 0.538677 0.000000
tauAch h0 1.259586 0.000000
tauAch mNor 0.568893 0.000000
tauAch mAch 0.785653 0.000000
tauNor beta 0.249990 0.000000
tauNor h0 2.327761 0.000000
tauNor mNor 0.337078 0.000000
tauNor mAch 0.961814 0.000000
beta h0 2.159926 0.000000
beta mNor -0.558783 0.000000
beta mAch 0.294429 0.000000
h0 mNor 1.508083 0.000000
h0 mAch 1.677292 0.000000
mNor mAch 0.941769 0.000000
