Parameter S1 S1_conf ST ST_conf
alpha -41.554301 0.000000 38.807527 0.000000
N -66.100373 0.000000 98.195554 0.000000
M -110.523535 0.000000 274.532355 0.000000
k1 14.278359 0.000000 4.581847 0.000000
k2 -22.785353 0.000000 11.667976 0.000000
tau1 -52.936902 0.000000 62.979767 0.000000
tau2 13.980408 0.000000 4.392621 0.000000
tauAch -10.078704 0.000000 2.282934 0.000000
tauNor 9.254121 0.000000 1.924661 0.000000
beta 5.353047 0.000000 0.644000 0.000000
h0 90.556844 0.000000 184.300519 0.000000
mNor 5.132642 0.000000 0.592060 0.000000
mAch 11.712758 0.000000 3.083205 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N 88.328124 0.000000
alpha M 127.322155 0.000000
alpha k1 17.772794 0.000000
alpha k2 50.306803 0.000000
alpha tau1 76.773412 0.000000
alpha tau2 18.034331 0.000000
alpha tauAch 39.153084 0.000000
alpha tauNor 22.183001 0.000000
alpha beta 25.607309 0.000000
alpha h0 -49.183395 0.000000
alpha mNor 25.800777 0.000000
alpha mAch 20.024843 0.000000
N M 93.243599 0.000000
N k1 58.574164 0.000000
N k2 68.870305 0.000000
N tau1 77.246278 0.000000
N tau2 58.656933 0.000000
N tauAch 65.340452 0.000000
N tauNor 59.969876 0.000000
N beta 61.053578 0.000000
N h0 37.384325 0.000000
N mNor 61.114805 0.000000
N mAch 59.286877 0.000000
M k1 78.352549 0.000000
M k2 122.363684 0.000000
M tau1 158.167003 0.000000
M tau2 78.706350 0.000000
M tauAch 107.275233 0.000000
M tauNor 84.318559 0.000000
M beta 88.950871 0.000000
M h0 -12.223987 0.000000
M mNor 89.212590 0.000000
M mAch 81.399061 0.000000
k1 k2 -4.671533 0.000000
k1 tau1 24.378460 0.000000
k1 tau2 -40.094094 0.000000
k1 tauAch -16.913957 0.000000
k1 tauNor -35.540477 0.000000
k1 beta -31.781924 0.000000
k1 h0 -113.872887 0.000000
k1 mNor -31.569572 0.000000
k1 mAch -37.909290 0.000000
k2 tau1 43.740789 0.000000
k2 tau2 8.790927 0.000000
k2 tauAch 21.356624 0.000000
k2 tauNor 11.259393 0.000000
k2 beta 13.296863 0.000000
k2 h0 -31.203744 0.000000
k2 mNor 13.411977 0.000000
k2 mAch 9.975285 0.000000
tau1 tau2 119.224039 0.000000
tau1 tauAch 59.704334 0.000000
tau1 tauNor 107.531702 0.000000
tau1 beta 97.880857 0.000000
tau1 h0 308.666060 0.000000
tau1 mNor 97.335599 0.000000
tau1 mAch 113.614112 0.000000
tau2 tauAch -34.926214 0.000000
tau2 tauNor -182.956189 0.000000
tau2 beta -153.085961 0.000000
tau2 h0 -805.484983 0.000000
tau2 mNor -151.398338 0.000000
tau2 mAch -201.781790 0.000000
tauAch tauNor -24.833720 0.000000
tauAch beta -18.662172 0.000000
tauAch h0 -153.455637 0.000000
tauAch mNor -18.313489 0.000000
tauAch mAch -28.723315 0.000000
tauNor beta -35.035900 0.000000
tauNor h0 -155.951328 0.000000
tauNor mNor -34.723116 0.000000
tauNor mAch -44.061169 0.000000
beta h0 -67.665617 0.000000
beta mNor -16.171511 0.000000
beta mAch -20.138036 0.000000
h0 mNor -110.521830 0.000000
h0 mAch -117.841872 0.000000
mNor mAch -68.109580 0.000000
