Parameter S1 S1_conf ST ST_conf
alpha 7.260826 0.000000 13.758319 0.000000
N -0.845797 0.000000 0.186692 0.000000
M -14.160644 0.000000 52.331027 0.000000
k1 11.054932 0.000000 31.893735 0.000000
k2 -7.430542 0.000000 14.409013 0.000000
tau1 -8.331807 0.000000 18.116392 0.000000
tau2 0.533141 0.000000 0.074178 0.000000
tauAch -3.054744 0.000000 2.435247 0.000000
tauNor 0.639544 0.000000 0.106742 0.000000
beta 1.513207 0.000000 0.597572 0.000000
h0 4.833182 0.000000 6.096204 0.000000
mNor -0.047542 0.000000 0.000590 0.000000
mAch -2.353109 0.000000 1.445032 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -7.101888 0.000000
alpha M -5.855735 0.000000
alpha k1 -8.215693 0.000000
alpha k2 -6.485614 0.000000
alpha tau1 -6.401263 0.000000
alpha tau2 -7.230945 0.000000
alpha tauAch -6.895150 0.000000
alpha tauNor -7.240903 0.000000
alpha beta -7.322671 0.000000
alpha h0 -7.633391 0.000000
alpha mNor -7.176598 0.000000
alpha mAch -6.960817 0.000000
N M 69.482113 0.000000
N k1 -45.797799 0.000000
N k2 38.713609 0.000000
N tau1 42.833991 0.000000
N tau2 2.305452 0.000000
N tauAch 18.708452 0.000000
N tauNor 1.819001 0.000000
N beta -2.175191 0.000000
N h0 -17.353364 0.000000
N mNor 4.960202 0.000000
N mAch 15.500732 0.000000
M k1 31.307708 0.000000
M k2 0.239723 0.000000
M tau1 -1.275007 0.000000
M tau2 13.624047 0.000000
M tauAch 7.593995 0.000000
M tauNor 13.802875 0.000000
M beta 15.271216 0.000000
M h0 20.850998 0.000000
M mNor 12.648111 0.000000
M mAch 8.773213 0.000000
k1 k2 -11.186852 0.000000
k1 tau1 -11.201206 0.000000
k1 tau2 -11.060017 0.000000
k1 tauAch -11.117160 0.000000
k1 tauNor -11.058322 0.000000
k1 beta -11.044407 0.000000
k1 h0 -10.991531 0.000000
k1 mNor -11.069265 0.000000
k1 mAch -11.105985 0.000000
k2 tau1 23.209827 0.000000
k2 tau2 7.979084 0.000000
k2 tauAch 14.143380 0.000000
k2 tauNor 7.796275 0.000000
k2 beta 6.295246 0.000000
k2 h0 0.591244 0.000000
k2 mNor 8.976747 0.000000
k2 mAch 12.937909 0.000000
tau1 tau2 8.799133 0.000000
tau1 tauAch 14.050746 0.000000
tau1 tauNor 8.643390 0.000000
tau1 beta 7.364603 0.000000
tau1 h0 2.505133 0.000000
tau1 mNor 9.649082 0.000000
tau1 mAch 13.023757 0.000000
tau2 tauAch -4.387117 0.000000
tau2 tauNor -0.743115 0.000000
tau2 beta 0.118656 0.000000
tau2 h0 3.393439 0.000000
tau2 mNor -1.420849 0.000000
tau2 mAch -3.695032 0.000000
tauAch tauNor 3.092818 0.000000
tauAch beta 2.936558 0.000000
tauAch h0 2.342759 0.000000
tauAch mNor 3.215708 0.000000
tauAch mAch 3.628073 0.000000
tauNor beta -0.834437 0.000000
tauNor h0 -1.813625 0.000000
tauNor mNor -0.374111 0.000000
tauNor mAch 0.305890 0.000000
beta h0 4.063715 0.000000
beta mNor -2.774019 0.000000
beta mAch -6.004043 0.000000
h0 mNor -4.574216 0.000000
h0 mAch -3.910783 0.000000
mNor mAch 8.352781 0.000000
