Parameter S1 S1_conf ST ST_conf
alpha 98.256860 0.000000 2098.612217 0.000000
N 2.474164 0.000000 1.330649 0.000000
M 9.418204 0.000000 19.281579 0.000000
k1 -28.876494 0.000000 181.257243 0.000000
k2 1.405966 0.000000 0.429691 0.000000
tau1 4.265709 0.000000 3.955386 0.000000
tau2 3.726707 0.000000 3.018957 0.000000
tauAch 6.473820 0.000000 9.110194 0.000000
tauNor 2.170217 0.000000 1.023794 0.000000
beta 2.788470 0.000000 1.690202 0.000000
h0 2.997860 0.000000 1.953571 0.000000
mNor 1.311055 0.000000 0.373635 0.000000
mAch 2.584570 0.000000 1.452055 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -105.378796 0.000000
alpha M -133.783605 0.000000
alpha k1 22.862050 0.000000
alpha k2 -101.009299 0.000000
alpha tau1 -112.707165 0.000000
alpha tau2 -110.502362 0.000000
alpha tauAch -121.739511 0.000000
alpha tauNor -104.135490 0.000000
alpha beta -106.664475 0.000000
alpha h0 -107.520990 0.000000
alpha mNor -100.621060 0.000000
alpha mAch -105.830413 0.000000
N M -9.463043 0.000000
N k1 21.352544 0.000000
N k2 -3.015629 0.000000
N tau1 -5.316852 0.000000
N tau2 -4.883119 0.000000
N tauAch -7.093710 0.000000
N tauNor -3.630618 0.000000
N beta -4.128124 0.000000
N h0 -4.296619 0.000000
N mNor -2.939254 0.000000
N mAch -3.964046 0.000000
M k1 23.350643 0.000000
M k2 -10.162879 0.000000
M tau1 -13.327749 0.000000
M tau2 -12.731237 0.000000
M tauAch -15.771459 0.000000
M tauNor -11.008673 0.000000
M beta -11.692893 0.000000
M h0 -11.924624 0.000000
M mNor -10.057840 0.000000
M mAch -11.467236 0.000000
k1 k2 29.576673 0.000000
k1 tau1 32.552435 0.000000
k1 tau2 31.991566 0.000000
k1 tauAch 34.850128 0.000000
k1 tauNor 30.371930 0.000000
k1 beta 31.015265 0.000000
k1 h0 31.233150 0.000000
k1 mNor 29.477911 0.000000
k1 mAch 30.803092 0.000000
k2 tau1 2.731472 0.000000
k2 tau2 2.100189 0.000000
k2 tauAch 5.317631 0.000000
k2 tauNor 0.277214 0.000000
k2 beta 1.001318 0.000000
k2 h0 1.246557 0.000000
k2 mNor -0.729044 0.000000
k2 mAch 0.762508 0.000000
tau1 tau2 2.050164 0.000000
tau1 tauAch 7.845958 0.000000
tau1 tauNor -1.233683 0.000000
tau1 beta 0.070694 0.000000
tau1 h0 0.512460 0.000000
tau1 mNor -3.046323 0.000000
tau1 mAch -0.359491 0.000000
tau2 tauAch -9.438715 0.000000
tau2 tauNor -5.156647 0.000000
tau2 beta -5.771807 0.000000
tau2 h0 -5.980149 0.000000
tau2 mNor -4.301784 0.000000
tau2 mAch -5.568927 0.000000
tauAch tauNor -6.033276 0.000000
tauAch beta -5.843755 0.000000
tauAch h0 -5.779568 0.000000
tauAch mNor -6.296647 0.000000
tauAch mAch -5.906259 0.000000
tauNor beta -2.148382 0.000000
tauNor h0 -2.146157 0.000000
tauNor mNor -2.164077 0.000000
tauNor mAch -2.150548 0.000000
beta h0 3.149807 0.000000
beta mNor -1.273026 0.000000
beta mAch 2.066152 0.000000
h0 mNor -3.365998 0.000000
h0 mAch -4.177166 0.000000
mNor mAch -3.435914 0.000000
