Parameter S1 S1_conf ST ST_conf
alpha -16.338567 0.000000 14.617450 0.000000
N -7.958357 0.000000 3.468091 0.000000
M -24.605086 0.000000 33.150758 0.000000
k1 -10.136434 0.000000 5.626186 0.000000
k2 -10.522384 0.000000 6.062783 0.000000
tau1 -8.045121 0.000000 3.544124 0.000000
tau2 -7.258261 0.000000 2.884754 0.000000
tauAch -10.124466 0.000000 5.612909 0.000000
tauNor -37.553871 0.000000 77.224147 0.000000
beta -6.097418 0.000000 2.035802 0.000000
h0 1.842988 0.000000 0.185990 0.000000
mNor -13.026574 0.000000 9.291891 0.000000
mAch -10.309962 0.000000 5.820467 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N 12.091971 0.000000
alpha M 21.888015 0.000000
alpha k1 13.373697 0.000000
alpha k2 13.600816 0.000000
alpha tau1 12.143029 0.000000
alpha tau2 11.679988 0.000000
alpha tauAch 13.366654 0.000000
alpha tauNor 29.507942 0.000000
alpha beta 10.996871 0.000000
alpha h0 6.324207 0.000000
alpha mNor 15.074448 0.000000
alpha mAch 13.475812 0.000000
N M 14.669605 0.000000
N k1 4.372779 0.000000
N k2 4.647446 0.000000
N tau1 2.884466 0.000000
N tau2 2.324486 0.000000
N tauAch 4.364262 0.000000
N tauNor 23.884796 0.000000
N beta 1.498355 0.000000
N h0 -4.152550 0.000000
N mNor 6.429589 0.000000
N mAch 4.496273 0.000000
M k1 23.938155 0.000000
M k2 23.989244 0.000000
M tau1 23.661323 0.000000
M tau2 23.557165 0.000000
M tauAch 23.936571 0.000000
M tauNor 27.567462 0.000000
M beta 23.403502 0.000000
M h0 22.352413 0.000000
M mNor 24.320729 0.000000
M mAch 23.961125 0.000000
k1 k2 7.984037 0.000000
k1 tau1 6.837937 0.000000
k1 tau2 6.473899 0.000000
k1 tauAch 7.799941 0.000000
k1 tauNor 20.490085 0.000000
k1 beta 5.936838 0.000000
k1 h0 2.263229 0.000000
k1 mNor 9.142594 0.000000
k1 mAch 7.885760 0.000000
k2 tau1 -4.689944 0.000000
k2 tau2 -6.368854 0.000000
k2 tauAch -0.253281 0.000000
k2 tauNor 58.272369 0.000000
k2 beta -8.845725 0.000000
k2 h0 -25.788033 0.000000
k2 mNor 5.938896 0.000000
k2 mAch 0.142508 0.000000
tau1 tau2 3.044153 0.000000
tau1 tauAch 4.854783 0.000000
tau1 tauNor 22.182402 0.000000
tau1 beta 2.310828 0.000000
tau1 h0 -2.705260 0.000000
tau1 mNor 6.688093 0.000000
tau1 mAch 4.971964 0.000000
tau2 tauAch 2.807011 0.000000
tau2 tauNor 26.982994 0.000000
tau2 beta -0.742386 0.000000
tau2 h0 -7.740974 0.000000
tau2 mNor 5.364898 0.000000
tau2 mAch 2.970505 0.000000
tauAch tauNor 26.168227 0.000000
tauAch beta 3.616877 0.000000
tauAch h0 -2.075655 0.000000
tauAch mNor 8.584437 0.000000
tauAch mAch 6.636879 0.000000
tauNor beta 32.146742 0.000000
tauNor h0 27.416841 0.000000
tauNor mNor 36.274267 0.000000
tauNor mAch 34.656049 0.000000
beta h0 -17.745233 0.000000
beta mNor 3.087744 0.000000
beta mAch -0.718361 0.000000
h0 mNor -6.333567 0.000000
h0 mAch -12.012462 0.000000
mNor mAch 25.325580 0.000000
