Parameter S1 S1_conf ST ST_conf
alpha 0.169309 0.000000 0.033333 0.000000
N -11.760279 0.000000 160.821822 0.000000
M -13.867240 0.000000 223.609245 0.000000
k1 -1.128729 0.000000 1.481457 0.000000
k2 -1.167697 0.000000 1.585513 0.000000
tau1 -1.187853 0.000000 1.640722 0.000000
tau2 -0.583177 0.000000 0.395467 0.000000
tauAch 0.032249 0.000000 0.001209 0.000000
tauNor 4.918705 0.000000 28.132685 0.000000
beta -0.472991 0.000000 0.260145 0.000000
h0 -0.376243 0.000000 0.164606 0.000000
mNor 0.118248 0.000000 0.016259 0.000000
mAch -2.636388 0.000000 8.082177 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -28.347218 0.000000
alpha M -34.273045 0.000000
alpha k1 1.554018 0.000000
alpha k2 1.444420 0.000000
alpha tau1 1.387732 0.000000
alpha tau2 3.088383 0.000000
alpha tauAch 4.819269 0.000000
alpha tauNor 18.562424 0.000000
alpha beta 3.398280 0.000000
alpha h0 3.670384 0.000000
alpha mNor 5.061139 0.000000
alpha mAch -2.686274 0.000000
N M -88.732061 0.000000
N k1 16.838350 0.000000
N k2 16.515402 0.000000
N tau1 16.348361 0.000000
N tau2 21.359614 0.000000
N tauAch 26.459957 0.000000
N tauNor 66.956455 0.000000
N beta 22.272776 0.000000
N h0 23.074577 0.000000
N mNor 27.172669 0.000000
N mAch 4.343624 0.000000
M k1 30.898498 0.000000
M k2 29.815370 0.000000
M tau1 29.255131 0.000000
M tau2 46.062294 0.000000
M tauAch 63.168251 0.000000
M tauNor 198.988802 0.000000
M beta 49.124933 0.000000
M h0 51.814079 0.000000
M mNor 65.558603 0.000000
M mAch -11.007361 0.000000
k1 k2 15.867458 0.000000
k1 tau1 15.349704 0.000000
k1 tau2 30.882323 0.000000
k1 tauAch 46.691078 0.000000
k1 tauNor 172.211897 0.000000
k1 beta 33.712712 0.000000
k1 h0 36.197931 0.000000
k1 mNor 48.900161 0.000000
k1 mAch -21.859547 0.000000
k2 tau1 11.748656 0.000000
k2 tau2 23.305529 0.000000
k2 tauAch 35.067858 0.000000
k2 tauNor 128.460234 0.000000
k2 beta 25.411449 0.000000
k2 h0 27.260548 0.000000
k2 mNor 36.711502 0.000000
k2 mAch -15.936475 0.000000
tau1 tau2 -5.472319 0.000000
tau1 tauAch -9.011019 0.000000
tau1 tauNor -37.108136 0.000000
tau1 beta -6.105886 0.000000
tau1 h0 -6.662188 0.000000
tau1 mNor -9.505509 0.000000
tau1 mAch 6.333647 0.000000
tau2 tauAch 132.902446 0.000000
tau2 tauNor 497.432008 0.000000
tau2 beta 95.211502 0.000000
tau2 h0 102.428917 0.000000
tau2 mNor 139.317925 0.000000
tau2 mAch -66.177909 0.000000
tauAch tauNor 207.432108 0.000000
tauAch beta 39.480785 0.000000
tauAch h0 42.494491 0.000000
tauAch mNor 57.897877 0.000000
tauAch mAch -27.909030 0.000000
tauNor beta 11.632928 0.000000
tauNor h0 12.895341 0.000000
tauNor mNor 19.347672 0.000000
tauNor mAch -16.596022 0.000000
beta h0 -0.960494 0.000000
beta mNor -1.479710 0.000000
beta mAch 1.412658 0.000000
h0 mNor 7.315305 0.000000
h0 mAch -2.962930 0.000000
mNor mAch 42.658963 0.000000
