Parameter S1 S1_conf ST ST_conf
alpha -2.437659 0.000000 0.635709 0.000000
N 0.662794 0.000000 0.046997 0.000000
M 4.792284 0.000000 2.456958 0.000000
k1 -0.732484 0.000000 0.057400 0.000000
k2 0.226862 0.000000 0.005506 0.000000
tau1 0.216112 0.000000 0.004997 0.000000
tau2 -0.550846 0.000000 0.032462 0.000000
tauAch -16.007888 0.000000 27.414524 0.000000
tauNor 3.101936 0.000000 1.029386 0.000000
beta -0.186087 0.000000 0.003705 0.000000
h0 6.599769 0.000000 4.659831 0.000000
mNor 0.809217 0.000000 0.070056 0.000000
mAch 1.049795 0.000000 0.117902 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N 1.933867 0.000000
alpha M -0.120397 0.000000
alpha k1 2.627964 0.000000
alpha k2 2.150726 0.000000
alpha tau1 2.156074 0.000000
alpha tau2 2.537606 0.000000
alpha tauAch 10.226896 0.000000
alpha tauNor 0.720486 0.000000
alpha beta 2.356152 0.000000
alpha h0 -1.019552 0.000000
alpha mNor 1.861027 0.000000
alpha mAch 1.741349 0.000000
N M -4.824530 0.000000
N k1 -0.353184 0.000000
N k2 -1.129609 0.000000
N tau1 -1.120909 0.000000
N tau2 -0.500189 0.000000
N tauAch 12.009619 0.000000
N tauNor -3.456485 0.000000
N beta -0.795399 0.000000
N h0 -6.287378 0.000000
N mNor -1.600925 0.000000
N mAch -1.795631 0.000000
M k1 -4.457414 0.000000
M k2 -5.297184 0.000000
M tau1 -5.287774 0.000000
M tau2 -4.616412 0.000000
M tauAch 8.914017 0.000000
M tauNor -7.813900 0.000000
M beta -4.935707 0.000000
M h0 -10.875752 0.000000
M mNor -5.806952 0.000000
M mAch -6.017544 0.000000
k1 k2 0.958663 0.000000
k1 tau1 0.954448 0.000000
k1 tau2 0.653699 0.000000
k1 tauAch -5.407501 0.000000
k1 tauNor 2.086072 0.000000
k1 beta 0.796733 0.000000
k1 h0 3.457684 0.000000
k1 mNor 1.187023 0.000000
k1 mAch 1.281361 0.000000
k2 tau1 1.487791 0.000000
k2 tau2 -0.835469 0.000000
k2 tauAch -47.657753 0.000000
k2 tauNor 10.229493 0.000000
k2 beta 0.269455 0.000000
k2 h0 20.825087 0.000000
k2 mNor 3.284416 0.000000
k2 mAch 4.013172 0.000000
tau1 tau2 -0.061092 0.000000
tau1 tauAch 11.865153 0.000000
tau1 tauNor -2.879482 0.000000
tau1 beta -0.342531 0.000000
tau1 h0 -5.578318 0.000000
tau1 mNor -1.110481 0.000000
tau1 mAch -1.296104 0.000000
tau2 tauAch 10.908345 0.000000
tau2 tauNor -1.732512 0.000000
tau2 beta 0.442465 0.000000
tau2 h0 -4.046276 0.000000
tau2 mNor -0.215913 0.000000
tau2 mAch -0.375052 0.000000
tauAch tauNor 14.207485 0.000000
tauAch beta 15.922431 0.000000
tauAch h0 12.383107 0.000000
tauAch mNor 15.403307 0.000000
tauAch mAch 15.277828 0.000000
tauNor beta -3.235866 0.000000
tauNor h0 -8.782743 0.000000
tauNor mNor -4.049444 0.000000
tauNor mAch -4.246097 0.000000
beta h0 1.972019 0.000000
beta mNor 0.483964 0.000000
beta mAch 0.545788 0.000000
h0 mNor -4.952249 0.000000
h0 mAch -4.610310 0.000000
mNor mAch 1.231755 0.000000
