Parameter S1 S1_conf ST ST_conf
alpha 2.424525 0.000000 0.722232 0.000000
N 0.428826 0.000000 0.022594 0.000000
M -6.691168 0.000000 5.500821 0.000000
k1 37.547143 0.000000 173.211819 0.000000
k2 72.275718 0.000000 641.813051 0.000000
tau1 -10.477171 0.000000 13.486888 0.000000
tau2 1.696123 0.000000 0.353458 0.000000
tauAch 15.671314 0.000000 30.174113 0.000000
tauNor -2.671143 0.000000 0.876633 0.000000
beta 0.957200 0.000000 0.112572 0.000000
h0 -4.097031 0.000000 2.062349 0.000000
mNor -2.264359 0.000000 0.629962 0.000000
mAch 0.812421 0.000000 0.081094 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -3.450999 0.000000
alpha M 12.308547 0.000000
alpha k1 -85.609482 0.000000
alpha k2 -162.478455 0.000000
alpha tau1 20.688568 0.000000
alpha tau2 -6.256061 0.000000
alpha tauAch -37.189049 0.000000
alpha tauNor 3.410537 0.000000
alpha beta -4.620514 0.000000
alpha h0 6.566628 0.000000
alpha mNor 2.510154 0.000000
alpha mAch -4.300058 0.000000
N M 0.015985 0.000000
N k1 -2.940289 0.000000
N k2 -5.261065 0.000000
N tau1 0.268989 0.000000
N tau2 -0.544505 0.000000
N tauAch -1.478412 0.000000
N tauNor -0.252657 0.000000
N beta -0.495125 0.000000
N h0 -0.157371 0.000000
N mNor -0.279841 0.000000
N mAch -0.485450 0.000000
M k1 -54.144408 0.000000
M k2 -110.360921 0.000000
M tau1 23.594444 0.000000
M tau2 3.889054 0.000000
M tauAch -18.733139 0.000000
M tauNor 10.958518 0.000000
M beta 5.085177 0.000000
M h0 13.266659 0.000000
M mNor 10.300042 0.000000
M mAch 5.319536 0.000000
k1 k2 -182.468535 0.000000
k1 tau1 -16.619313 0.000000
k1 tau2 -41.016422 0.000000
k1 tauAch -69.024804 0.000000
k1 tauNor -32.263766 0.000000
k1 beta -39.535510 0.000000
k1 h0 -29.406072 0.000000
k1 mNor -33.079021 0.000000
k1 mAch -39.245351 0.000000
k2 tau1 -47.491827 0.000000
k2 tau2 -76.384228 0.000000
k2 tauAch -109.553298 0.000000
k2 tauNor -66.018851 0.000000
k2 beta -74.630451 0.000000
k2 h0 -62.634613 0.000000
k2 mNor -66.984321 0.000000
k2 mAch -74.286829 0.000000
tau1 tau2 11.823432 0.000000
tau1 tauAch 22.692152 0.000000
tau1 tauNor 8.426944 0.000000
tau1 beta 11.248761 0.000000
tau1 h0 7.318009 0.000000
tau1 mNor 8.743305 0.000000
tau1 mAch 11.136164 0.000000
tau2 tauAch -84.466538 0.000000
tau2 tauNor 12.196502 0.000000
tau2 beta -6.924526 0.000000
tau2 h0 19.710800 0.000000
tau2 mNor 10.052793 0.000000
tau2 mAch -6.161555 0.000000
tauAch tauNor -13.231291 0.000000
tauAch beta -16.589601 0.000000
tauAch h0 -11.911522 0.000000
tauAch mNor -13.607800 0.000000
tauAch mAch -16.455597 0.000000
tauNor beta 2.326751 0.000000
tauNor h0 4.081203 0.000000
tauNor mNor 3.445036 0.000000
tauNor mAch 2.377007 0.000000
beta h0 3.871552 0.000000
beta mNor 1.692999 0.000000
beta mAch -1.964466 0.000000
h0 mNor 4.086523 0.000000
h0 mAch 4.101024 0.000000
mNor mAch 3.658820 0.000000
