Parameter S1 S1_conf ST ST_conf
alpha -7.797104 0.000000 4.388638 0.000000
N 0.662866 0.000000 0.031719 0.000000
M 2.640230 0.000000 0.503207 0.000000
k1 7.381409 0.000000 3.933159 0.000000
k2 0.292111 0.000000 0.006160 0.000000
tau1 0.171334 0.000000 0.002119 0.000000
tau2 0.950764 0.000000 0.065254 0.000000
tauAch -178.906472 0.000000 2310.548787 0.000000
tauNor 2.179594 0.000000 0.342937 0.000000
beta -1.112267 0.000000 0.089306 0.000000
h0 3.738453 0.000000 1.008897 0.000000
mNor 0.367245 0.000000 0.009736 0.000000
mAch 0.921272 0.000000 0.061269 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N 7.931023 0.000000
alpha M 8.044885 0.000000
alpha k1 8.317897 0.000000
alpha k2 7.909673 0.000000
alpha tau1 7.902719 0.000000
alpha tau2 7.947601 0.000000
alpha tauAch -2.409142 0.000000
alpha tauNor 8.018361 0.000000
alpha beta 7.828805 0.000000
alpha h0 8.108125 0.000000
alpha mNor 7.914000 0.000000
alpha mAch 7.945902 0.000000
N M -4.065492 0.000000
N k1 -7.814599 0.000000
N k2 -2.208707 0.000000
N tau1 -2.113202 0.000000
N tau2 -2.729539 0.000000
N tauAch 139.493335 0.000000
N tauNor -3.701242 0.000000
N beta -1.098189 0.000000
N h0 -4.933917 0.000000
N mNor -2.268119 0.000000
N mAch -2.706219 0.000000
M k1 -11.897140 0.000000
M k2 -4.641102 0.000000
M tau1 -4.517485 0.000000
M tau2 -5.315247 0.000000
M tauAch 178.772207 0.000000
M tauNor -6.572979 0.000000
M beta -3.203694 0.000000
M h0 -8.168503 0.000000
M mNor -4.718004 0.000000
M mAch -5.285061 0.000000
k1 k2 -6.175653 0.000000
k1 tau1 -6.250147 0.000000
k1 tau2 -5.769404 0.000000
k1 tauAch -116.703246 0.000000
k1 tauNor -5.011475 0.000000
k1 beta -7.041857 0.000000
k1 h0 -4.049989 0.000000
k1 mNor -6.129311 0.000000
k1 mAch -5.787594 0.000000
k2 tau1 -1.967063 0.000000
k2 tau2 -2.678853 0.000000
k2 tauAch 161.570333 0.000000
k2 tauNor -3.801045 0.000000
k2 beta -0.794853 0.000000
k2 h0 -5.224626 0.000000
k2 mNor -2.145972 0.000000
k2 mAch -2.651921 0.000000
tau1 tau2 -2.059955 0.000000
tau1 tauAch 127.909872 0.000000
tau1 tauNor -2.947942 0.000000
tau1 beta -0.569152 0.000000
tau1 h0 -4.074417 0.000000
tau1 mNor -1.638288 0.000000
tau1 mAch -2.038644 0.000000
tau2 tauAch 194.046044 0.000000
tau2 tauNor -5.178002 0.000000
tau2 beta -1.556421 0.000000
tau2 h0 -6.893000 0.000000
tau2 mNor -3.184124 0.000000
tau2 mAch -3.793643 0.000000
tauAch tauNor 174.266326 0.000000
tauAch beta 178.241655 0.000000
tauAch h0 172.383811 0.000000
tauAch mNor 176.454962 0.000000
tauAch mAch 175.785906 0.000000
tauNor beta -2.841062 0.000000
tauNor h0 -8.669401 0.000000
tauNor mNor -4.618756 0.000000
tauNor mAch -5.284442 0.000000
beta h0 3.823837 0.000000
beta mNor 2.131397 0.000000
beta mAch 2.409534 0.000000
h0 mNor -4.550135 0.000000
h0 mAch -4.771656 0.000000
mNor mAch -2.016597 0.000000
