Parameter S1 S1_conf ST ST_conf
alpha -0.301801 0.000000 0.019197 0.000000
N -2.572866 0.000000 1.395181 0.000000
M 0.272870 0.000000 0.015693 0.000000
k1 -2.058687 0.000000 0.893258 0.000000
k2 0.705516 0.000000 0.104908 0.000000
tau1 -0.871211 0.000000 0.159971 0.000000
tau2 0.539822 0.000000 0.061418 0.000000
tauAch 0.005918 0.000000 0.000007 0.000000
tauNor -0.154188 0.000000 0.005011 0.000000
beta 0.159777 0.000000 0.005381 0.000000
h0 -0.910662 0.000000 0.174787 0.000000
mNor 0.151887 0.000000 0.004862 0.000000
mAch 1.093452 0.000000 0.251997 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N 5.319713 0.000000
alpha M 0.967503 0.000000
alpha k1 4.533338 0.000000
alpha k2 0.305823 0.000000
alpha tau1 2.717236 0.000000
alpha tau2 0.559233 0.000000
alpha tauAch 1.375774 0.000000
alpha tauNor 1.620637 0.000000
alpha beta 1.140466 0.000000
alpha h0 2.777572 0.000000
alpha mNor 1.152533 0.000000
alpha mAch -0.287477 0.000000
N M 3.228073 0.000000
N k1 6.737687 0.000000
N k2 2.576825 0.000000
N tau1 4.950219 0.000000
N tau2 2.826239 0.000000
N tauAch 3.629907 0.000000
N tauNor 3.870909 0.000000
N beta 3.398308 0.000000
N h0 5.009603 0.000000
N mNor 3.410185 0.000000
N mAch 1.992879 0.000000
M k1 2.592122 0.000000
M k2 -0.270146 0.000000
M tau1 1.362518 0.000000
M tau2 -0.098574 0.000000
M tauAch 0.454272 0.000000
M tauNor 0.620057 0.000000
M beta 0.294954 0.000000
M h0 1.403368 0.000000
M mNor 0.303124 0.000000
M mAch -0.671844 0.000000
k1 k2 2.064548 0.000000
k1 tau1 5.578097 0.000000
k1 tau2 2.433779 0.000000
k1 tauAch 3.623521 0.000000
k1 tauNor 3.980297 0.000000
k1 beta 3.280664 0.000000
k1 h0 5.666009 0.000000
k1 mNor 3.298246 0.000000
k1 mAch 1.200080 0.000000
k2 tau1 -2.834672 0.000000
k2 tau2 -0.932437 0.000000
k2 tauAch -1.652202 0.000000
k2 tauNor -1.868042 0.000000
k2 beta -1.444782 0.000000
k2 h0 -2.887856 0.000000
k2 mNor -1.455419 0.000000
k2 mAch -0.186080 0.000000
tau1 tau2 1.671032 0.000000
tau1 tauAch 4.207965 0.000000
tau1 tauNor 4.968732 0.000000
tau1 beta 3.476878 0.000000
tau1 h0 8.563241 0.000000
tau1 mNor 3.514370 0.000000
tau1 mAch -0.959630 0.000000
tau2 tauAch 0.316555 0.000000
tau2 tauNor 0.511805 0.000000
tau2 beta 0.128922 0.000000
tau2 h0 1.434334 0.000000
tau2 mNor 0.138544 0.000000
tau2 mAch -1.009706 0.000000
tauAch tauNor -0.721024 0.000000
tauAch beta -0.460663 0.000000
tauAch h0 -1.348344 0.000000
tauAch mNor -0.467206 0.000000
tauAch mAch 0.313604 0.000000
tauNor beta 2.470472 0.000000
tauNor h0 6.991947 0.000000
tauNor mNor 2.503800 0.000000
tauNor mAch -1.473321 0.000000
beta h0 2.984628 0.000000
beta mNor 0.920713 0.000000
beta mAch -0.908201 0.000000
h0 mNor 1.340191 0.000000
h0 mAch 0.613139 0.000000
mNor mAch -0.689264 0.000000
