Parameter S1 S1_conf ST ST_conf
alpha 0.779731 0.000000 0.176529 0.000000
N 0.433268 0.000000 0.054506 0.000000
M 0.627175 0.000000 0.114210 0.000000
k1 2.804649 0.000000 2.283935 0.000000
k2 -0.316947 0.000000 0.029168 0.000000
tau1 -2.285812 0.000000 1.517078 0.000000
tau2 0.547721 0.000000 0.087105 0.000000
tauAch 9.893605 0.000000 28.420767 0.000000
tauNor 0.484036 0.000000 0.068027 0.000000
beta 0.209842 0.000000 0.012785 0.000000
h0 0.175101 0.000000 0.008902 0.000000
mNor 1.588023 0.000000 0.732218 0.000000
mAch 11.186467 0.000000 36.333945 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N 10.586925 0.000000
alpha M 5.889633 0.000000
alpha k1 -46.858542 0.000000
alpha k2 28.760500 0.000000
alpha tau1 76.455239 0.000000
alpha tau2 7.814378 0.000000
alpha tauAch -218.584799 0.000000
alpha tauNor 9.357103 0.000000
alpha beta 15.999314 0.000000
alpha h0 16.840901 0.000000
alpha mNor -17.386408 0.000000
alpha mAch -249.903709 0.000000
N M -0.683276 0.000000
N k1 1.294043 0.000000
N k2 -1.540614 0.000000
N tau1 -3.328501 0.000000
N tau2 -0.755428 0.000000
N tauAch 7.731379 0.000000
N tauNor -0.813258 0.000000
N beta -1.062248 0.000000
N h0 -1.093796 0.000000
N mNor 0.189250 0.000000
N mAch 8.905400 0.000000
M k1 -4.102370 0.000000
M k2 1.600704 0.000000
M tau1 5.197770 0.000000
M tau2 0.020980 0.000000
M tauAch -17.053706 0.000000
M tauNor 0.137330 0.000000
M beta 0.638275 0.000000
M h0 0.701746 0.000000
M mNor -1.879626 0.000000
M mAch -19.415731 0.000000
k1 k2 -4.005076 0.000000
k1 tau1 -5.943248 0.000000
k1 tau2 -3.153888 0.000000
k1 tauAch 6.046299 0.000000
k1 tauNor -3.216580 0.000000
k1 beta -3.486500 0.000000
k1 h0 -3.520699 0.000000
k1 mNor -2.129804 0.000000
k1 mAch 7.319006 0.000000
k2 tau1 2.535219 0.000000
k2 tau2 0.563779 0.000000
k2 tauAch -5.938651 0.000000
k2 tauNor 0.608088 0.000000
k2 beta 0.798859 0.000000
k2 h0 0.823031 0.000000
k2 mNor -0.160015 0.000000
k2 mAch -6.838164 0.000000
tau1 tau2 2.678480 0.000000
tau1 tauAch -7.665771 0.000000
tau1 tauNor 2.748967 0.000000
tau1 beta 3.052452 0.000000
tau1 h0 3.090905 0.000000
tau1 mNor 1.527048 0.000000
tau1 mAch -9.096742 0.000000
tau2 tauAch 2.106852 0.000000
tau2 tauNor -0.671267 0.000000
tau2 beta -0.752221 0.000000
tau2 h0 -0.762478 0.000000
tau2 mNor -0.345321 0.000000
tau2 mAch 2.488562 0.000000
tauAch tauNor -10.107441 0.000000
tauAch beta -10.247558 0.000000
tauAch h0 -10.265311 0.000000
tauAch mNor -9.543288 0.000000
tauAch mAch -4.638342 0.000000
tauNor beta 1.110080 0.000000
tauNor h0 1.190036 0.000000
tauNor mNor -2.061776 0.000000
tauNor mAch -24.152400 0.000000
beta h0 -0.618453 0.000000
beta mNor 0.175256 0.000000
beta mAch 5.567178 0.000000
h0 mNor 0.214932 0.000000
h0 mAch 5.675952 0.000000
mNor mAch 0.930531 0.000000
