Parameter S1 S1_conf ST ST_conf
alpha 0.811179 0.000000 0.070444 0.000000
N -0.271981 0.000000 0.007919 0.000000
M 5.999171 0.000000 3.852954 0.000000
k1 0.040711 0.000000 0.000177 0.000000
k2 0.069295 0.000000 0.000514 0.000000
tau1 0.421397 0.000000 0.019011 0.000000
tau2 -0.108273 0.000000 0.001255 0.000000
tauAch -93.978934 0.000000 945.523593 0.000000
tauNor 0.781295 0.000000 0.065349 0.000000
beta 0.214813 0.000000 0.004940 0.000000
h0 0.663495 0.000000 0.047129 0.000000
mNor 0.462541 0.000000 0.022904 0.000000
mAch 0.828069 0.000000 0.073408 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -0.885438 0.000000
alpha M -6.994926 0.000000
alpha k1 -1.190068 0.000000
alpha k2 -1.217915 0.000000
alpha tau1 -1.560941 0.000000
alpha tau2 -1.044926 0.000000
alpha tauAch 90.405851 0.000000
alpha tauNor -1.911562 0.000000
alpha beta -1.359683 0.000000
alpha h0 -1.796798 0.000000
alpha mNor -1.601024 0.000000
alpha mAch -1.957130 0.000000
N M -4.776373 0.000000
N k1 -0.037341 0.000000
N k2 -0.060075 0.000000
N tau1 -0.340118 0.000000
N tau2 0.081152 0.000000
N tauAch 74.740709 0.000000
N tauNor -0.626362 0.000000
N beta -0.175812 0.000000
N h0 -0.532669 0.000000
N mNor -0.372842 0.000000
N mAch -0.663563 0.000000
M k1 -6.317113 0.000000
M k2 -6.340480 0.000000
M tau1 -6.628327 0.000000
M tau2 -6.195318 0.000000
M tauAch 70.544645 0.000000
M tauNor -6.922546 0.000000
M beta -6.459443 0.000000
M h0 -6.826243 0.000000
M mNor -6.661962 0.000000
M mAch -6.960784 0.000000
k1 k2 -0.740208 0.000000
k1 tau1 -1.330137 0.000000
k1 tau2 -0.442704 0.000000
k1 tauAch 156.832437 0.000000
k1 tauNor -1.933126 0.000000
k1 beta -0.984016 0.000000
k1 h0 -1.735758 0.000000
k1 mNor -1.399070 0.000000
k1 mAch -2.011493 0.000000
k2 tau1 -1.359006 0.000000
k2 tau2 -0.471377 0.000000
k2 tauAch 156.838582 0.000000
k2 tauNor -1.962129 0.000000
k2 beta -1.012809 0.000000
k2 h0 -1.764717 0.000000
k2 mNor -1.427955 0.000000
k2 mAch -2.040514 0.000000
tau1 tau2 -0.632628 0.000000
tau1 tauAch 82.009069 0.000000
tau1 tauNor -1.415785 0.000000
tau1 beta -0.917066 0.000000
tau1 h0 -1.312076 0.000000
tau1 mNor -1.135160 0.000000
tau1 mAch -1.456963 0.000000
tau2 tauAch 64.444670 0.000000
tau2 tauNor -0.667840 0.000000
tau2 beta -0.278593 0.000000
tau2 h0 -0.586896 0.000000
tau2 mNor -0.448814 0.000000
tau2 mAch -0.699980 0.000000
tauAch tauNor 92.360096 0.000000
tauAch beta 93.171998 0.000000
tauAch h0 92.528932 0.000000
tauAch mNor 92.816946 0.000000
tauAch mAch 92.293058 0.000000
tauNor beta -1.168997 0.000000
tauNor h0 -1.477965 0.000000
tauNor mNor -1.339585 0.000000
tauNor mAch -1.591293 0.000000
beta h0 -1.232470 0.000000
beta mNor -1.030333 0.000000
beta mAch -1.398013 0.000000
h0 mNor -1.376807 0.000000
h0 mAch -1.698407 0.000000
mNor mAch -2.427652 0.000000
