Parameter S1 S1_conf ST ST_conf
alpha -1.134438 0.000000 0.103053 0.000000
N -6.610764 0.000000 3.499480 0.000000
M -1.808744 0.000000 0.261972 0.000000
k1 4.583463 0.000000 1.682239 0.000000
k2 -0.797224 0.000000 0.050893 0.000000
tau1 0.329637 0.000000 0.008701 0.000000
tau2 -0.931569 0.000000 0.069491 0.000000
tauAch -1.524408 0.000000 0.186081 0.000000
tauNor -1.125386 0.000000 0.101415 0.000000
beta -1.120635 0.000000 0.100561 0.000000
h0 -1.246297 0.000000 0.124378 0.000000
mNor -0.846702 0.000000 0.057407 0.000000
mAch -1.043632 0.000000 0.087216 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N 7.033596 0.000000
alpha M 1.752785 0.000000
alpha k1 -5.276765 0.000000
alpha k2 0.640410 0.000000
alpha tau1 -0.598806 0.000000
alpha tau2 0.788150 0.000000
alpha tauAch 1.440098 0.000000
alpha tauNor 1.001292 0.000000
alpha beta 0.996067 0.000000
alpha h0 1.134258 0.000000
alpha mNor 0.694821 0.000000
alpha mAch 0.911387 0.000000
N M 7.045975 0.000000
N k1 2.098375 0.000000
N k2 6.263053 0.000000
N tau1 5.390857 0.000000
N tau2 6.367037 0.000000
N tauAch 6.825897 0.000000
N tauNor 6.517052 0.000000
N beta 6.513375 0.000000
N h0 6.610638 0.000000
N mNor 6.301349 0.000000
N mAch 6.453774 0.000000
M k1 -5.435830 0.000000
M k2 1.250499 0.000000
M tau1 -0.149799 0.000000
M tau2 1.417443 0.000000
M tauAch 2.154136 0.000000
M tauNor 1.658291 0.000000
M beta 1.652387 0.000000
M h0 1.808541 0.000000
M mNor 1.311983 0.000000
M mAch 1.556699 0.000000
k1 k2 -5.093051 0.000000
k1 tau1 -6.371296 0.000000
k1 tau2 -4.940658 0.000000
k1 tauAch -4.268177 0.000000
k1 tauNor -4.720803 0.000000
k1 beta -4.726193 0.000000
k1 h0 -4.583649 0.000000
k1 mNor -5.036926 0.000000
k1 mAch -4.813540 0.000000
k2 tau1 -0.452671 0.000000
k2 tau2 0.547505 0.000000
k2 tauAch 1.017644 0.000000
k2 tauNor 0.701208 0.000000
k2 beta 0.697440 0.000000
k2 h0 0.797094 0.000000
k2 mNor 0.480203 0.000000
k2 mAch 0.636375 0.000000
tau1 tau2 -0.641224 0.000000
tau1 tauAch -0.054607 0.000000
tau1 tauNor -0.449441 0.000000
tau1 beta -0.454142 0.000000
tau1 h0 -0.329799 0.000000
tau1 mNor -0.725200 0.000000
tau1 mAch -0.530337 0.000000
tau2 tauAch 1.322468 0.000000
tau2 tauNor 0.761292 0.000000
tau2 beta 0.754610 0.000000
tau2 h0 0.931339 0.000000
tau2 mNor 0.369356 0.000000
tau2 mAch 0.646315 0.000000
tauAch tauNor 1.475205 0.000000
tauAch beta 1.473275 0.000000
tauAch h0 1.524341 0.000000
tauAch mNor 1.361953 0.000000
tauAch mAch 1.441982 0.000000
tauNor beta 0.987570 0.000000
tauNor h0 1.125207 0.000000
tauNor mNor 0.687531 0.000000
tauNor mAch 0.903229 0.000000
beta h0 1.120482 0.000000
beta mNor 0.748064 0.000000
beta mAch 0.931601 0.000000
h0 mNor 0.927430 0.000000
h0 mAch 1.084511 0.000000
mNor mAch 0.628461 0.000000
