Parameter S1 S1_conf ST ST_conf
alpha -2.087778 0.000000 1.154792 0.000000
N -1.870923 0.000000 0.927357 0.000000
M -2.017214 0.000000 1.078051 0.000000
k1 -3.790037 0.000000 3.805590 0.000000
k2 -4.131300 0.000000 4.521771 0.000000
tau1 -4.163017 0.000000 4.591467 0.000000
tau2 -1.892713 0.000000 0.949084 0.000000
tauAch 28.346721 0.000000 212.882917 0.000000
tauNor -2.799562 0.000000 2.076421 0.000000
beta -4.104992 0.000000 4.464366 0.000000
h0 -3.666857 0.000000 3.562240 0.000000
mNor 0.140021 0.000000 0.005194 0.000000
mAch -3.809706 0.000000 3.845193 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N 1.609603 0.000000
alpha M 1.634912 0.000000
alpha k1 1.941622 0.000000
alpha k2 2.000663 0.000000
alpha tau1 2.006150 0.000000
alpha tau2 1.613372 0.000000
alpha tauAch -3.618255 0.000000
alpha tauNor 1.770263 0.000000
alpha beta 1.996112 0.000000
alpha h0 1.920311 0.000000
alpha mNor 1.261695 0.000000
alpha mAch 1.945025 0.000000
N M 7.678898 0.000000
N k1 3.745361 0.000000
N k2 2.988167 0.000000
N tau1 2.917794 0.000000
N tau2 7.955140 0.000000
N tauAch 75.050363 0.000000
N tauNor 5.943025 0.000000
N beta 3.046538 0.000000
N h0 4.018671 0.000000
N mNor 12.465369 0.000000
N mAch 3.701719 0.000000
M k1 3.690412 0.000000
M k2 3.014510 0.000000
M tau1 2.951692 0.000000
M tau2 7.448230 0.000000
M tauAch 67.340117 0.000000
M tauNor 5.652135 0.000000
M beta 3.066615 0.000000
M h0 3.934380 0.000000
M mNor 11.474241 0.000000
M mAch 3.651455 0.000000
k1 k2 4.883960 0.000000
k1 tau1 4.815055 0.000000
k1 tau2 9.747257 0.000000
k1 tauAch 75.441995 0.000000
k1 tauNor 7.777141 0.000000
k1 beta 4.941113 0.000000
k1 h0 5.892954 0.000000
k1 mNor 14.163344 0.000000
k1 mAch 5.582618 0.000000
k2 tau1 5.132808 0.000000
k2 tau2 9.951878 0.000000
k2 tauAch 74.139766 0.000000
k2 tauNor 8.026951 0.000000
k2 beta 5.255974 0.000000
k2 h0 6.185982 0.000000
k2 mNor 14.266673 0.000000
k2 mAch 5.882764 0.000000
tau1 tau2 3.812928 0.000000
tau1 tauAch -0.047760 0.000000
tau1 tauNor 3.928706 0.000000
tau1 beta 4.095371 0.000000
tau1 h0 4.039434 0.000000
tau1 mNor 3.553408 0.000000
tau1 mAch 4.057672 0.000000
tau2 tauAch 111.467446 0.000000
tau2 tauNor 7.990046 0.000000
tau2 beta 3.653012 0.000000
tau2 h0 5.108629 0.000000
tau2 mNor 17.756234 0.000000
tau2 mAch 4.634042 0.000000
tauAch tauNor -15.597124 0.000000
tauAch beta -24.665914 0.000000
tauAch h0 -21.622203 0.000000
tauAch mNor 4.824095 0.000000
tauAch mAch -22.614569 0.000000
tauNor beta 6.461802 0.000000
tauNor h0 9.490159 0.000000
tauNor mNor 35.803050 0.000000
tauNor mAch 8.502799 0.000000
beta h0 12.107075 0.000000
beta mNor 43.577801 0.000000
beta mAch 10.926173 0.000000
h0 mNor 12.183656 0.000000
h0 mAch 5.138621 0.000000
mNor mAch 590.107553 0.000000
