Parameter S1 S1_conf ST ST_conf
alpha 0.034295 0.000000 1.969646 0.000000
N 0.034266 0.000000 1.966330 0.000000
M 0.034261 0.000000 1.965773 0.000000
k1 0.035670 0.000000 2.130737 0.000000
k2 0.034293 0.000000 1.969465 0.000000
tau1 0.034109 0.000000 1.948380 0.000000
tau2 0.031255 0.000000 1.635934 0.000000
tauAch 0.035186 0.000000 2.073360 0.000000
tauNor 0.034496 0.000000 1.992779 0.000000
beta 0.031848 0.000000 1.698621 0.000000
h0 0.035041 0.000000 2.056304 0.000000
mNor 0.034902 0.000000 2.040013 0.000000
mAch 0.039806 0.000000 2.653458 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -0.034282 0.000000
alpha M -0.034292 0.000000
alpha k1 -0.031429 0.000000
alpha k2 -0.034226 0.000000
alpha tau1 -0.034601 0.000000
alpha tau2 -0.040401 0.000000
alpha tauAch -0.032412 0.000000
alpha tauNor -0.033815 0.000000
alpha beta -0.039196 0.000000
alpha h0 -0.032707 0.000000
alpha mNor -0.032989 0.000000
alpha mAch -0.023025 0.000000
N M -0.034253 0.000000
N k1 -0.022819 0.000000
N k2 -0.033992 0.000000
N tau1 -0.035486 0.000000
N tau2 -0.058656 0.000000
N tauAch -0.026744 0.000000
N tauNor -0.032349 0.000000
N beta -0.053841 0.000000
N h0 -0.027921 0.000000
N mNor -0.029050 0.000000
N mAch 0.010751 0.000000
M k1 -0.035703 0.000000
M k2 -0.034296 0.000000
M tau1 -0.034108 0.000000
M tau2 -0.031189 0.000000
M tauAch -0.035209 0.000000
M tauNor -0.034503 0.000000
M beta -0.031796 0.000000
M h0 -0.035061 0.000000
M mNor -0.034918 0.000000
M mAch -0.039932 0.000000
k1 k2 -0.035692 0.000000
k1 tau1 -0.035572 0.000000
k1 tau2 -0.033710 0.000000
k1 tauAch -0.036274 0.000000
k1 tauNor -0.035824 0.000000
k1 beta -0.034097 0.000000
k1 h0 -0.036180 0.000000
k1 mNor -0.036089 0.000000
k1 mAch -0.039288 0.000000
k2 tau1 -0.033713 0.000000
k2 tau2 -0.022701 0.000000
k2 tauAch -0.037869 0.000000
k2 tauNor -0.035204 0.000000
k2 beta -0.024990 0.000000
k2 h0 -0.037309 0.000000
k2 mNor -0.036772 0.000000
k2 mAch -0.055689 0.000000
tau1 tau2 -0.030685 0.000000
tau1 tauAch -0.035165 0.000000
tau1 tauNor -0.034378 0.000000
tau1 beta -0.031361 0.000000
tau1 h0 -0.035000 0.000000
tau1 mNor -0.034842 0.000000
tau1 mAch -0.040430 0.000000
tau2 tauAch -0.031342 0.000000
tau2 tauNor -0.031277 0.000000
tau2 beta -0.031028 0.000000
tau2 h0 -0.031328 0.000000
tau2 mNor -0.031315 0.000000
tau2 mAch -0.031776 0.000000
tauAch tauNor -0.035445 0.000000
tauAch beta -0.032544 0.000000
tauAch h0 -0.036043 0.000000
tauAch mNor -0.035890 0.000000
tauAch mAch -0.041263 0.000000
tauNor beta -0.021678 0.000000
tauNor h0 -0.038651 0.000000
tauNor mNor -0.037911 0.000000
tauNor mAch -0.063974 0.000000
beta h0 -0.034347 0.000000
beta mNor -0.033902 0.000000
beta mAch -0.049578 0.000000
h0 mNor -0.034569 0.000000
h0 mAch -0.030966 0.000000
mNor mAch -0.034832 0.000000
