Parameter S1 S1_conf ST ST_conf
alpha -0.414922 0.000000 0.022264 0.000000
N -0.833565 0.000000 0.089856 0.000000
M -7.944145 0.000000 8.161354 0.000000
k1 1.361399 0.000000 0.239684 0.000000
k2 -0.226267 0.000000 0.006621 0.000000
tau1 -0.123461 0.000000 0.001971 0.000000
tau2 2.775248 0.000000 0.996028 0.000000
tauAch -0.101204 0.000000 0.001325 0.000000
tauNor 1.101469 0.000000 0.156896 0.000000
beta -0.500770 0.000000 0.032430 0.000000
h0 0.153692 0.000000 0.003055 0.000000
mNor 0.138854 0.000000 0.002493 0.000000
mAch -7.968521 0.000000 8.211518 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N 1.327073 0.000000
alpha M 8.535111 0.000000
alpha k1 -0.897975 0.000000
alpha k2 0.711451 0.000000
alpha tau1 0.607236 0.000000
alpha tau2 -2.331202 0.000000
alpha tauAch 0.584674 0.000000
alpha tauNor -0.634482 0.000000
alpha beta 0.989717 0.000000
alpha h0 0.326285 0.000000
alpha mNor 0.341326 0.000000
alpha mAch 8.559822 0.000000
N M -14.221065 0.000000
N k1 3.267642 0.000000
N k2 0.283806 0.000000
N tau1 0.477018 0.000000
N tau2 5.924810 0.000000
N tauAch 0.518848 0.000000
N tauNor 2.779134 0.000000
N beta -0.232091 0.000000
N h0 0.997895 0.000000
N mNor 0.970009 0.000000
N mAch -14.266878 0.000000
M k1 6.786751 0.000000
M k2 8.205553 0.000000
M tau1 8.113681 0.000000
M tau2 5.523278 0.000000
M tauAch 8.093791 0.000000
M tauNor 7.019034 0.000000
M beta 8.450860 0.000000
M h0 7.866006 0.000000
M mNor 7.879266 0.000000
M mAch 15.124343 0.000000
k1 k2 -1.050836 0.000000
k1 tau1 -1.159983 0.000000
k1 tau2 -4.237477 0.000000
k1 tauAch -1.183613 0.000000
k1 tauNor -2.460463 0.000000
k1 beta -0.759402 0.000000
k1 h0 -1.454230 0.000000
k1 mNor -1.438477 0.000000
k1 mAch 7.168942 0.000000
k2 tau1 0.513829 0.000000
k2 tau2 -3.879923 0.000000
k2 tauAch 0.480093 0.000000
k2 tauNor -1.342873 0.000000
k2 beta 1.085740 0.000000
k2 h0 0.093732 0.000000
k2 mNor 0.116222 0.000000
k2 mAch 12.405074 0.000000
tau1 tau2 -2.561770 0.000000
tau1 tauAch 0.289449 0.000000
tau1 tauNor -0.902673 0.000000
tau1 beta 0.685510 0.000000
tau1 h0 0.036790 0.000000
tau1 mNor 0.051498 0.000000
tau1 mAch 8.087755 0.000000
tau2 tauAch -2.554909 0.000000
tau2 tauNor -4.137373 0.000000
tau2 beta -2.029164 0.000000
tau2 h0 -2.890298 0.000000
tau2 mNor -2.870774 0.000000
tau2 mAch 7.796824 0.000000
tauAch tauNor -0.900526 0.000000
tauAch beta 0.649886 0.000000
tauAch h0 0.016594 0.000000
tauAch mNor 0.030952 0.000000
tauAch mAch 7.876082 0.000000
tauNor beta -0.480199 0.000000
tauNor h0 -1.197272 0.000000
tauNor mNor -1.181014 0.000000
tauNor mAch 7.701984 0.000000
beta h0 0.400772 0.000000
beta mNor 0.417741 0.000000
beta mAch 9.689662 0.000000
h0 mNor -0.227426 0.000000
h0 mAch 8.006626 0.000000
mNor mAch 7.625012 0.000000
