Parameter S1 S1_conf ST ST_conf
alpha -6029.228389 0.000000 3879.234001 0.000000
N -5680.523015 0.000000 3443.492604 0.000000
M -410.061157 0.000000 17.944021 0.000000
k1 -3711.002344 0.000000 1469.619698 0.000000
k2 5165.134428 0.000000 2846.988842 0.000000
tau1 -4568.960726 0.000000 2227.703345 0.000000
tau2 -1298.697431 0.000000 179.985894 0.000000
tauAch -4020.849054 0.000000 1725.273876 0.000000
tauNor -654.972996 0.000000 45.779316 0.000000
beta -3771.335532 0.000000 1517.794074 0.000000
h0 -3218.110878 0.000000 1105.158361 0.000000
mNor -9972.360116 0.000000 10612.517349 0.000000
mAch -19216.631594 0.000000 39407.332251 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N 7804.843105 0.000000
alpha M -462.111049 0.000000
alpha k1 4715.562216 0.000000
alpha k2 -9207.053628 0.000000
alpha tau1 6061.308149 0.000000
alpha tau2 931.754523 0.000000
alpha tauAch 5201.570580 0.000000
alpha tauNor -77.955923 0.000000
alpha beta 4810.197508 0.000000
alpha h0 3942.440000 0.000000
alpha mNor 14536.780743 0.000000
alpha mAch 29036.832267 0.000000
N M 15140.977064 0.000000
N k1 7595.055228 0.000000
N k2 27885.823980 0.000000
N tau1 5633.770092 0.000000
N tau2 13109.562542 0.000000
N tauAch 6886.748439 0.000000
N tauNor 14581.110806 0.000000
N beta 7457.134104 0.000000
N h0 8721.800682 0.000000
N mNor -6718.352268 0.000000
N mAch -27850.673641 0.000000
M k1 1425.099329 0.000000
M k2 12182.768846 0.000000
M tau1 385.273900 0.000000
M tau2 4348.756287 0.000000
M tauAch 1049.572387 0.000000
M tauNor 5128.935199 0.000000
M beta 1351.976921 0.000000
M h0 2022.472222 0.000000
M mNor -6163.519386 0.000000
M mAch -17367.359528 0.000000
k1 k2 19776.740186 0.000000
k1 tau1 3677.176178 0.000000
k1 tau2 9085.980222 0.000000
k1 tauAch 4583.717443 0.000000
k1 tauNor 10150.658817 0.000000
k1 beta 4996.396676 0.000000
k1 h0 5911.394484 0.000000
k1 mNor -5259.697047 0.000000
k1 mAch -20549.124364 0.000000
k2 tau1 -5008.130241 0.000000
k2 tau2 -30113.099790 0.000000
k2 tauAch -9215.842461 0.000000
k2 tauNor -35054.806585 0.000000
k2 beta -11131.293546 0.000000
k2 h0 -15378.256812 0.000000
k2 mNor 36472.376042 0.000000
k2 mAch 107438.268700 0.000000
tau1 tau2 841.097718 0.000000
tau1 tauAch 3963.681521 0.000000
tau1 tauNor 102.680549 0.000000
tau1 beta 3677.464223 0.000000
tau1 h0 3042.859476 0.000000
tau1 mNor 10790.667898 0.000000
tau1 mAch 21394.784193 0.000000
tau2 tauAch 4957.882077 0.000000
tau2 tauNor 28299.367085 0.000000
tau2 beta 6688.194197 0.000000
tau2 h0 10524.664921 0.000000
tau2 mNor -36314.316841 0.000000
tau2 mAch -100420.962585 0.000000
tauAch tauNor 5800.371774 0.000000
tauAch beta 4376.052539 0.000000
tauAch h0 4628.901335 0.000000
tauAch mNor 1541.902631 0.000000
tauAch mAch -2683.149342 0.000000
tauNor beta -1703.049778 0.000000
tauNor h0 -3381.589673 0.000000
tauNor mNor 17111.489825 0.000000
tauNor mAch 45159.550182 0.000000
beta h0 -3027.141202 0.000000
beta mNor 31487.800251 0.000000
beta mAch 78727.023679 0.000000
h0 mNor 14811.731793 0.000000
h0 mAch 34571.598511 0.000000
mNor mAch 6929.589997 0.000000
