Parameter S1 S1_conf ST ST_conf
alpha -9.325882 0.000000 4.762945 0.000000
N -4.741648 0.000000 1.231273 0.000000
M -11.482340 0.000000 7.220322 0.000000
k1 -14.279976 0.000000 11.167366 0.000000
k2 15.758142 0.000000 13.598963 0.000000
tau1 -11.312447 0.000000 7.008238 0.000000
tau2 5.334994 0.000000 1.558704 0.000000
tauAch -7.580238 0.000000 3.146745 0.000000
tauNor 1.337388 0.000000 0.097951 0.000000
beta 3.345390 0.000000 0.612899 0.000000
h0 5.056478 0.000000 1.400207 0.000000
mNor -10.043528 0.000000 5.524187 0.000000
mAch 6.406664 0.000000 2.247811 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N 10.808722 0.000000
alpha M 16.849029 0.000000
alpha k1 19.355981 0.000000
alpha k2 -7.561062 0.000000
alpha tau1 16.696789 0.000000
alpha tau2 1.779081 0.000000
alpha tauAch 13.352371 0.000000
alpha tauNor 5.361320 0.000000
alpha beta 3.561958 0.000000
alpha h0 2.028658 0.000000
alpha mNor 15.559715 0.000000
alpha mAch 0.818761 0.000000
N M 28.765353 0.000000
N k1 36.770813 0.000000
N k2 -49.183511 0.000000
N tau1 28.279202 0.000000
N tau2 -19.357588 0.000000
N tauAch 17.599457 0.000000
N tauNor -7.918404 0.000000
N beta -13.664318 0.000000
N h0 -18.560612 0.000000
N mNor 24.648181 0.000000
N mAch -22.424181 0.000000
M k1 19.282918 0.000000
M k2 -1.650922 0.000000
M tau1 17.214819 0.000000
M tau2 5.613065 0.000000
M tauAch 14.613809 0.000000
M tauNor 8.399033 0.000000
M beta 6.999639 0.000000
M h0 5.807165 0.000000
M mNor 16.330498 0.000000
M mAch 4.866208 0.000000
k1 k2 3.003083 0.000000
k1 tau1 19.202178 0.000000
k1 tau2 9.240315 0.000000
k1 tauAch 16.968817 0.000000
k1 tauNor 11.632491 0.000000
k1 beta 10.430899 0.000000
k1 h0 9.406980 0.000000
k1 mNor 18.442854 0.000000
k1 mAch 8.599026 0.000000
k2 tau1 -1.099344 0.000000
k2 tau2 -30.766746 0.000000
k2 tauAch -7.750512 0.000000
k2 tauNor -23.642613 0.000000
k2 beta -27.221072 0.000000
k2 h0 -30.270403 0.000000
k2 mNor -3.360685 0.000000
k2 mAch -32.676569 0.000000
tau1 tau2 -6.815694 0.000000
tau1 tauAch 20.984462 0.000000
tau1 tauNor 1.789190 0.000000
tau1 beta -2.533052 0.000000
tau1 h0 -6.216186 0.000000
tau1 mNor 26.286715 0.000000
tau1 mAch -9.122474 0.000000
tau2 tauAch -0.245156 0.000000
tau2 tauNor -10.346549 0.000000
tau2 beta -12.621103 0.000000
tau2 h0 -14.559329 0.000000
tau2 mNor 2.545122 0.000000
tau2 mAch -16.088745 0.000000
tauAch tauNor 2.900472 0.000000
tauAch beta 0.776505 0.000000
tauAch h0 -1.033402 0.000000
tauAch mNor 14.938654 0.000000
tauAch mAch -2.461564 0.000000
tauNor beta -12.180444 0.000000
tauNor h0 -15.064878 0.000000
tauNor mNor 10.389660 0.000000
tauNor mAch -17.340928 0.000000
beta h0 -23.262008 0.000000
beta mNor 13.668874 0.000000
beta mAch -26.564229 0.000000
h0 mNor 334.852386 0.000000
h0 mAch -468.919599 0.000000
mNor mAch -1.592507 0.000000
