Parameter S1 S1_conf ST ST_conf
alpha 0.443003 0.000000 0.451643 0.000000
N 0.673364 0.000000 1.043475 0.000000
M 0.927609 0.000000 1.980214 0.000000
k1 0.605565 0.000000 0.843926 0.000000
k2 0.728835 0.000000 1.222479 0.000000
tau1 -1.060124 0.000000 2.586403 0.000000
tau2 0.770439 0.000000 1.366027 0.000000
tauAch 0.701100 0.000000 1.131207 0.000000
tauNor 0.657955 0.000000 0.996265 0.000000
beta 0.865974 0.000000 1.725806 0.000000
h0 0.394465 0.000000 0.358096 0.000000
mNor -0.684150 0.000000 1.077172 0.000000
mAch 0.677794 0.000000 1.057250 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -0.420283 0.000000
alpha M -0.559126 0.000000
alpha k1 -0.383258 0.000000
alpha k2 -0.450576 0.000000
alpha tau1 0.526374 0.000000
alpha tau2 -0.473296 0.000000
alpha tauAch -0.435429 0.000000
alpha tauNor -0.411868 0.000000
alpha beta -0.525467 0.000000
alpha h0 -0.267976 0.000000
alpha mNor 0.321055 0.000000
alpha mAch -0.422702 0.000000
N M -0.861876 0.000000
N k1 -0.576376 0.000000
N k2 -0.685658 0.000000
N tau1 0.900299 0.000000
N tau2 -0.722541 0.000000
N tauAch -0.661070 0.000000
N tauNor -0.622821 0.000000
N beta -0.807234 0.000000
N h0 -0.389230 0.000000
N mNor 0.566989 0.000000
N mAch -0.640408 0.000000
M k1 -1.005975 0.000000
M k2 -0.917675 0.000000
M tau1 -2.199128 0.000000
M tau2 -0.887874 0.000000
M tauAch -0.937543 0.000000
M tauNor -0.968448 0.000000
M beta -0.819441 0.000000
M h0 -1.157189 0.000000
M mNor -1.929814 0.000000
M mAch -0.954237 0.000000
k1 k2 -0.603696 0.000000
k1 tau1 -0.844762 0.000000
k1 tau2 -0.598090 0.000000
k1 tauAch -0.607434 0.000000
k1 tauNor -0.613248 0.000000
k1 beta -0.585217 0.000000
k1 h0 -0.648754 0.000000
k1 mNor -0.794099 0.000000
k1 mAch -0.610574 0.000000
k2 tau1 1.247685 0.000000
k2 tau2 -0.790602 0.000000
k2 tauAch -0.713394 0.000000
k2 tauNor -0.665353 0.000000
k2 beta -0.896977 0.000000
k2 h0 -0.371964 0.000000
k2 mNor 0.829047 0.000000
k2 mAch -0.687443 0.000000
tau1 tau2 1.068386 0.000000
tau1 tauAch 1.058059 0.000000
tau1 tauNor 1.051633 0.000000
tau1 beta 1.082615 0.000000
tau1 h0 1.012390 0.000000
tau1 mNor 0.851745 0.000000
tau1 mAch 1.054588 0.000000
tau2 tauAch -0.788831 0.000000
tau2 tauNor -0.846051 0.000000
tau2 beta -0.570169 0.000000
tau2 h0 -1.195503 0.000000
tau2 mNor -2.626006 0.000000
tau2 mAch -0.819740 0.000000
tauAch tauNor -0.795918 0.000000
tauAch beta -0.449958 0.000000
tauAch h0 -1.234134 0.000000
tauAch mNor -3.028001 0.000000
tauAch mAch -0.762924 0.000000
tauNor beta -0.774690 0.000000
tauNor h0 -0.410191 0.000000
tauNor mNor 0.423632 0.000000
tauNor mAch -0.629218 0.000000
beta h0 -0.184053 0.000000
beta mNor 2.110872 0.000000
beta mAch -0.786881 0.000000
h0 mNor -0.463925 0.000000
h0 mAch -0.396310 0.000000
mNor mAch 0.677032 0.000000
