Parameter S1 S1_conf ST ST_conf
alpha 0.930512 0.000000 0.429041 0.000000
N 2.806883 0.000000 3.903946 0.000000
M 1.003020 0.000000 0.498511 0.000000
k1 0.967357 0.000000 0.463691 0.000000
k2 0.483325 0.000000 0.115753 0.000000
tau1 1.070866 0.000000 0.568232 0.000000
tau2 0.942267 0.000000 0.439950 0.000000
tauAch -0.478673 0.000000 0.113536 0.000000
tauNor 0.896936 0.000000 0.398638 0.000000
beta 1.017675 0.000000 0.513185 0.000000
h0 0.958420 0.000000 0.455163 0.000000
mNor 1.021376 0.000000 0.516924 0.000000
mAch -1.392468 0.000000 0.960784 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -1.391771 0.000000
alpha M -0.931288 0.000000
alpha k1 -0.922184 0.000000
alpha k2 -0.798622 0.000000
alpha tau1 -0.948607 0.000000
alpha tau2 -0.915779 0.000000
alpha tauAch -0.553047 0.000000
alpha tauNor -0.904207 0.000000
alpha beta -0.935029 0.000000
alpha h0 -0.919902 0.000000
alpha mNor -0.935974 0.000000
alpha mAch -0.319777 0.000000
N M -2.808870 0.000000
N k1 -2.785565 0.000000
N k2 -2.469272 0.000000
N tau1 -2.853204 0.000000
N tau2 -2.769170 0.000000
N tauAch -1.840649 0.000000
N tauNor -2.739549 0.000000
N beta -2.818446 0.000000
N h0 -2.779726 0.000000
N mNor -2.820865 0.000000
N mAch -1.243523 0.000000
M k1 -1.240313 0.000000
M k2 -4.761086 0.000000
M tau1 -0.487405 0.000000
M tau2 -1.422810 0.000000
M tauAch -11.758508 0.000000
M tauNor -1.752541 0.000000
M beta -0.874303 0.000000
M h0 -1.305318 0.000000
M mNor -0.847385 0.000000
M mAch -18.405316 0.000000
k1 k2 -1.216362 0.000000
k1 tau1 -0.933193 0.000000
k1 tau2 -0.995172 0.000000
k1 tauAch -1.680003 0.000000
k1 tauNor -1.017019 0.000000
k1 beta -0.958828 0.000000
k1 h0 -0.987387 0.000000
k1 mNor -0.957045 0.000000
k1 mAch -2.120413 0.000000
k2 tau1 -0.551438 0.000000
k2 tau2 -0.427870 0.000000
k2 tauAch 0.937481 0.000000
k2 tauNor -0.384313 0.000000
k2 beta -0.500329 0.000000
k2 h0 -0.443391 0.000000
k2 mNor -0.503885 0.000000
k2 mAch 1.815528 0.000000
tau1 tau2 -1.061568 0.000000
tau1 tauAch -0.832648 0.000000
tau1 tauNor -1.054265 0.000000
tau1 beta -1.073717 0.000000
tau1 h0 -1.064170 0.000000
tau1 mNor -1.074313 0.000000
tau1 mAch -0.685432 0.000000
tau2 tauAch -87.733909 0.000000
tau2 tauNor -6.990543 0.000000
tau2 beta 0.096414 0.000000
tau2 h0 -3.381668 0.000000
tau2 mNor 0.313637 0.000000
tau2 mAch -141.370470 0.000000
tauAch tauNor 0.878343 0.000000
tauAch beta 0.410036 0.000000
tauAch h0 0.639868 0.000000
tauAch mNor 0.395682 0.000000
tauAch mAch 9.758179 0.000000
tauNor beta -0.900737 0.000000
tauNor h0 -0.888010 0.000000
tauNor mNor -0.901532 0.000000
tauNor mAch -0.383073 0.000000
beta h0 -1.033795 0.000000
beta mNor -1.009376 0.000000
beta mAch -1.945615 0.000000
h0 mNor -0.944926 0.000000
h0 mAch -2.467270 0.000000
mNor mAch -3.541801 0.000000
