Parameter S1 S1_conf ST ST_conf
alpha 0.398317 0.000000 1.213077 0.000000
N 0.452830 0.000000 1.567836 0.000000
M 0.199753 0.000000 0.305082 0.000000
k1 0.603045 0.000000 2.780539 0.000000
k2 0.245329 0.000000 0.460178 0.000000
tau1 0.415372 0.000000 1.319180 0.000000
tau2 0.379445 0.000000 1.100848 0.000000
tauAch 0.959531 0.000000 7.039600 0.000000
tauNor 0.412707 0.000000 1.302310 0.000000
beta 0.495577 0.000000 1.877811 0.000000
h0 0.389674 0.000000 1.161000 0.000000
mNor 0.352031 0.000000 0.947529 0.000000
mAch -0.035121 0.000000 0.009431 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -0.403781 0.000000
alpha M -0.199783 0.000000
alpha k1 -0.524864 0.000000
alpha k2 -0.236520 0.000000
alpha tau1 -0.373587 0.000000
alpha tau2 -0.344627 0.000000
alpha tauAch -0.812218 0.000000
alpha tauNor -0.371439 0.000000
alpha beta -0.438238 0.000000
alpha h0 -0.352872 0.000000
alpha mNor -0.322530 0.000000
alpha mAch -0.010458 0.000000
N M -0.176074 0.000000
N k1 -0.629237 0.000000
N k2 -0.227285 0.000000
N tau1 -0.418356 0.000000
N tau2 -0.377986 0.000000
N tauAch -1.029806 0.000000
N tauNor -0.415362 0.000000
N beta -0.508479 0.000000
N h0 -0.389480 0.000000
N mNor -0.347183 0.000000
N mAch 0.087845 0.000000
M k1 -0.515272 0.000000
M k2 0.203655 0.000000
M tau1 -0.138093 0.000000
M tau2 -0.065888 0.000000
M tauAch -1.231727 0.000000
M tauNor -0.132738 0.000000
M beta -0.299287 0.000000
M h0 -0.086446 0.000000
M mNor -0.010793 0.000000
M mAch 0.767294 0.000000
k1 k2 -0.488227 0.000000
k1 tau1 -0.585495 0.000000
k1 tau2 -0.564944 0.000000
k1 tauAch -0.896764 0.000000
k1 tauNor -0.583971 0.000000
k1 beta -0.631374 0.000000
k1 h0 -0.570795 0.000000
k1 mNor -0.549263 0.000000
k1 mAch -0.327805 0.000000
k2 tau1 -0.154740 0.000000
k2 tau2 -0.048660 0.000000
k2 tauAch -1.761461 0.000000
k2 tauNor -0.146873 0.000000
k2 beta -0.391559 0.000000
k2 h0 -0.078862 0.000000
k2 mNor 0.032283 0.000000
k2 mAch 1.175415 0.000000
tau1 tau2 -1.251178 0.000000
tau1 tauAch 6.027916 0.000000
tau1 tauNor -0.833789 0.000000
tau1 beta 0.206081 0.000000
tau1 h0 -1.122823 0.000000
tau1 mNor -1.595172 0.000000
tau1 mAch -6.453274 0.000000
tau2 tauAch -0.779825 0.000000
tau2 tauNor -0.353445 0.000000
tau2 beta -0.418061 0.000000
tau2 h0 -0.335484 0.000000
tau2 mNor -0.306133 0.000000
tau2 mAch -0.004255 0.000000
tauAch tauNor -0.727732 0.000000
tauAch beta -1.303809 0.000000
tauAch h0 -0.567610 0.000000
tauAch mNor -0.305934 0.000000
tauAch mAch 2.385402 0.000000
tauNor beta -0.369998 0.000000
tauNor h0 -0.461327 0.000000
tauNor mNor -0.493790 0.000000
tauNor mAch -0.827666 0.000000
beta h0 -0.334389 0.000000
beta mNor -0.226767 0.000000
beta mAch 0.880119 0.000000
h0 mNor -0.260935 0.000000
h0 mAch 0.269177 0.000000
mNor mAch 50.376864 0.000000
