Parameter S1 S1_conf ST ST_conf
alpha 2.526919 0.000000 3.975275 0.000000
N 0.999015 0.000000 0.621338 0.000000
M 4.669414 0.000000 13.574043 0.000000
k1 0.656215 0.000000 0.268088 0.000000
k2 1.469139 0.000000 1.343725 0.000000
tau1 3.359431 0.000000 7.026128 0.000000
tau2 2.083729 0.000000 2.703130 0.000000
tauAch -122.340112 0.000000 9317.989847 0.000000
tauNor 3.339843 0.000000 6.944430 0.000000
beta 0.759055 0.000000 0.358700 0.000000
h0 -6.611126 0.000000 27.210427 0.000000
mNor 3.674072 0.000000 8.403880 0.000000
mAch 1.975992 0.000000 2.430832 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -2.486428 0.000000
alpha M 12.687539 0.000000
alpha k1 -3.903610 0.000000
alpha k2 -0.542865 0.000000
alpha tau1 7.271880 0.000000
alpha tau2 1.997940 0.000000
alpha tauAch -512.388426 0.000000
alpha tauNor 7.190899 0.000000
alpha beta -3.478456 0.000000
alpha h0 -33.947863 0.000000
alpha mNor 8.572651 0.000000
alpha mAch 1.552540 0.000000
N M 5.834028 0.000000
N k1 -1.617307 0.000000
N k2 -0.107946 0.000000
N tau1 3.401774 0.000000
N tau2 1.033168 0.000000
N tauAch -229.985488 0.000000
N tauNor 3.365404 0.000000
N beta -1.426364 0.000000
N h0 -15.110633 0.000000
N mNor 3.985969 0.000000
N mAch 0.833132 0.000000
M k1 -5.213593 0.000000
M k2 -3.885156 0.000000
M tau1 -0.796142 0.000000
M tau2 -2.880827 0.000000
M tauAch -206.207591 0.000000
M tauNor -0.828153 0.000000
M beta -5.045537 0.000000
M h0 -17.089492 0.000000
M mNor -0.281973 0.000000
M mAch -3.056884 0.000000
k1 k2 -1.774075 0.000000
k1 tau1 -6.177073 0.000000
k1 tau2 -3.205620 0.000000
k1 tauAch 286.610887 0.000000
k1 tauNor -6.131446 0.000000
k1 beta -0.120099 0.000000
k1 h0 17.047030 0.000000
k1 mNor -6.909956 0.000000
k1 mAch -2.954672 0.000000
k2 tau1 -22.143450 0.000000
k2 tau2 -11.016058 0.000000
k2 tauAch 1074.278480 0.000000
k2 tauNor -21.972588 0.000000
k2 beta 0.538490 0.000000
k2 h0 64.825346 0.000000
k2 mNor -24.887922 0.000000
k2 mAch -10.076316 0.000000
tau1 tau2 -3.346084 0.000000
tau1 tauAch -4.863448 0.000000
tau1 tauNor -3.330765 0.000000
tau1 beta -3.362238 0.000000
tau1 h0 -3.452119 0.000000
tau1 mNor -3.326689 0.000000
tau1 mAch -3.347398 0.000000
tau2 tauAch -37.804115 0.000000
tau2 tauNor -1.402908 0.000000
tau2 beta -2.150393 0.000000
tau2 h0 -4.285049 0.000000
tau2 mNor -1.306104 0.000000
tau2 mAch -1.797926 0.000000
tauAch tauNor 134.093225 0.000000
tauAch beta 121.189286 0.000000
tauAch h0 84.338380 0.000000
tauAch mNor 135.764370 0.000000
tauAch mAch 127.273971 0.000000
tauNor beta -3.401595 0.000000
tauNor h0 -5.378960 0.000000
tauNor mNor -2.619517 0.000000
tauNor mAch -3.075099 0.000000
beta h0 -43.812237 0.000000
beta mNor 14.449648 0.000000
beta mAch 4.830646 0.000000
h0 mNor 25.405088 0.000000
h0 mAch 13.518528 0.000000
mNor mAch -19.691063 0.000000
