Parameter S1 S1_conf ST ST_conf
alpha 1.596579 0.000000 0.475983 0.000000
N 0.095137 0.000000 0.001690 0.000000
M 2.611955 0.000000 1.273918 0.000000
k1 0.334711 0.000000 0.020919 0.000000
k2 0.258601 0.000000 0.012487 0.000000
tau1 0.127895 0.000000 0.003054 0.000000
tau2 0.533634 0.000000 0.053174 0.000000
tauAch 7.375745 0.000000 10.158325 0.000000
tauNor 2.103402 0.000000 0.826142 0.000000
beta 0.531905 0.000000 0.052830 0.000000
h0 -0.644340 0.000000 0.077525 0.000000
mNor 0.089516 0.000000 0.001496 0.000000
mAch 0.130598 0.000000 0.003185 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -0.940536 0.000000
alpha M -4.243452 0.000000
alpha k1 -1.254937 0.000000
alpha k2 -1.155055 0.000000
alpha tau1 -0.983525 0.000000
alpha tau2 -1.515992 0.000000
alpha tauAch -10.495157 0.000000
alpha tauNor -3.576059 0.000000
alpha beta -1.513722 0.000000
alpha h0 0.029909 0.000000
alpha mNor -0.933158 0.000000
alpha mAch -0.987072 0.000000
N M -2.177848 0.000000
N k1 0.173686 0.000000
N k2 0.252279 0.000000
N tau1 0.387249 0.000000
N tau2 -0.031727 0.000000
N tauAch -7.097046 0.000000
N tauNor -1.652705 0.000000
N beta -0.029941 0.000000
N h0 1.184676 0.000000
N mNor 0.426880 0.000000
N mAch 0.384458 0.000000
M k1 -2.360453 0.000000
M k2 -2.286924 0.000000
M tau1 -2.160651 0.000000
M tau2 -2.552630 0.000000
M tauAch -9.162692 0.000000
M tauNor -4.069160 0.000000
M beta -2.550959 0.000000
M h0 -1.414607 0.000000
M mNor -2.123574 0.000000
M mAch -2.163263 0.000000
k1 k2 -0.492499 0.000000
k1 tau1 -0.553799 0.000000
k1 tau2 -0.363510 0.000000
k1 tauAch 2.845387 0.000000
k1 tauNor 0.372699 0.000000
k1 beta -0.364321 0.000000
k1 h0 -0.915971 0.000000
k1 mNor -0.571798 0.000000
k1 mAch -0.552531 0.000000
k2 tau1 0.239025 0.000000
k2 tau2 -0.193187 0.000000
k2 tauAch -7.481714 0.000000
k2 tauNor -1.865375 0.000000
k2 beta -0.191345 0.000000
k2 h0 1.061644 0.000000
k2 mNor 0.279908 0.000000
k2 mAch 0.236146 0.000000
tau1 tau2 -0.039632 0.000000
tau1 tauAch -9.874061 0.000000
tau1 tauNor -2.295920 0.000000
tau1 beta -0.037146 0.000000
tau1 h0 1.653515 0.000000
tau1 mNor 0.598717 0.000000
tau1 mAch 0.539668 0.000000
tau2 tauAch -8.286764 0.000000
tau2 tauNor -2.258310 0.000000
tau2 beta -0.461443 0.000000
tau2 h0 0.883487 0.000000
tau2 mNor 0.044389 0.000000
tau2 mAch -0.002585 0.000000
tauAch tauNor -9.201757 0.000000
tauAch beta -7.299312 0.000000
tauAch h0 -5.875357 0.000000
tauAch mNor -6.763758 0.000000
tauAch mAch -6.813492 0.000000
tauNor beta -2.055274 0.000000
tauNor h0 -1.158654 0.000000
tauNor mNor -1.718053 0.000000
tauNor mAch -1.749369 0.000000
beta h0 0.219090 0.000000
beta mNor -0.225585 0.000000
beta mAch -0.250478 0.000000
h0 mNor 1.085858 0.000000
h0 mAch 1.049978 0.000000
mNor mAch 0.664455 0.000000
