Parameter S1 S1_conf ST ST_conf
alpha -0.218690 0.000000 0.005574 0.000000
N -1.913884 0.000000 0.426895 0.000000
M -5.619073 0.000000 3.679763 0.000000
k1 0.554385 0.000000 0.035819 0.000000
k2 -0.984800 0.000000 0.113028 0.000000
tau1 -1.144291 0.000000 0.152603 0.000000
tau2 -0.876848 0.000000 0.089607 0.000000
tauAch -5.763938 0.000000 3.871944 0.000000
tauNor 2.560202 0.000000 0.763905 0.000000
beta -0.103077 0.000000 0.001238 0.000000
h0 -3.866769 0.000000 1.742557 0.000000
mNor -1.703551 0.000000 0.338221 0.000000
mAch -1.506104 0.000000 0.264363 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N 2.786896 0.000000
alpha M 8.174458 0.000000
alpha k1 -0.802111 0.000000
alpha k2 1.435955 0.000000
alpha tau1 1.667863 0.000000
alpha tau2 1.278986 0.000000
alpha tauAch 8.385099 0.000000
alpha tauNor -3.718686 0.000000
alpha beta 0.153877 0.000000
alpha h0 5.626506 0.000000
alpha mNor 2.481061 0.000000
alpha mAch 2.193960 0.000000
N M 9.769283 0.000000
N k1 0.905961 0.000000
N k2 3.115792 0.000000
N tau1 3.344774 0.000000
N tau2 2.960804 0.000000
N tauAch 9.977267 0.000000
N tauNor -1.973819 0.000000
N beta 1.849888 0.000000
N h0 7.253475 0.000000
N mNor 4.147713 0.000000
N mAch 3.864234 0.000000
M k1 4.765347 0.000000
M k2 6.637107 0.000000
M tau1 6.831059 0.000000
M tau2 6.505830 0.000000
M tauAch 12.448879 0.000000
M tauNor 2.326131 0.000000
M beta 5.564868 0.000000
M h0 10.141787 0.000000
M mNor 7.511160 0.000000
M mAch 7.271049 0.000000
k1 k2 0.561090 0.000000
k1 tau1 0.773605 0.000000
k1 tau2 0.417247 0.000000
k1 tauAch 6.929135 0.000000
k1 tauNor -4.162511 0.000000
k1 beta -0.613779 0.000000
k1 h0 4.401219 0.000000
k1 mNor 1.518802 0.000000
k1 mAch 1.255710 0.000000
k2 tau1 1.807352 0.000000
k2 tau2 1.586625 0.000000
k2 tauAch 5.620061 0.000000
k2 tauNor -1.250057 0.000000
k2 beta 0.948013 0.000000
k2 h0 4.054281 0.000000
k2 mNor 2.268924 0.000000
k2 mAch 2.105965 0.000000
tau1 tau2 2.165168 0.000000
tau1 tauAch 9.007093 0.000000
tau1 tauNor -2.646703 0.000000
tau1 beta 1.081887 0.000000
tau1 h0 6.351057 0.000000
tau1 mNor 3.322552 0.000000
tau1 mAch 3.046125 0.000000
tau2 tauAch 7.238935 0.000000
tau2 tauNor -2.190586 0.000000
tau2 beta 0.826356 0.000000
tau2 h0 5.089837 0.000000
tau2 mNor 2.639361 0.000000
tau2 mAch 2.415694 0.000000
tauAch tauNor 1.733809 0.000000
tauAch beta 5.697598 0.000000
tauAch h0 11.299145 0.000000
tauAch mNor 8.079603 0.000000
tauAch mAch 7.785740 0.000000
tauNor beta -2.625453 0.000000
tauNor h0 2.884141 0.000000
tauNor mNor -0.282550 0.000000
tauNor mAch -0.571590 0.000000
beta h0 3.672465 0.000000
beta mNor 1.596338 0.000000
beta mAch 1.406839 0.000000
h0 mNor 5.996535 0.000000
h0 mAch 5.726262 0.000000
mNor mAch 4.085255 0.000000
