Parameter S1 S1_conf ST ST_conf
alpha 35.161718 0.000000 382.190519 0.000000
N -0.206536 0.000000 0.013187 0.000000
M 3.367066 0.000000 3.504637 0.000000
k1 6.159519 0.000000 11.728252 0.000000
k2 19.230021 0.000000 114.313961 0.000000
tau1 3.470139 0.000000 3.722489 0.000000
tau2 0.968000 0.000000 0.289661 0.000000
tauAch 0.491812 0.000000 0.074772 0.000000
tauNor -2.910875 0.000000 2.619309 0.000000
beta 3.619748 0.000000 4.050387 0.000000
h0 -1.702281 0.000000 0.895781 0.000000
mNor 0.513215 0.000000 0.081421 0.000000
mAch 1.015494 0.000000 0.318783 0.000000

Parameter_1 Parameter_2 S2 S2_conf
alpha N -33.954000 0.000000
alpha M -37.764392 0.000000
alpha k1 -40.741875 0.000000
alpha k2 -54.678443 0.000000
alpha tau1 -37.874294 0.000000
alpha tau2 -35.206362 0.000000
alpha tauAch -34.698621 0.000000
alpha tauNor -31.070469 0.000000
alpha beta -38.033817 0.000000
alpha h0 -32.359146 0.000000
alpha mNor -34.721442 0.000000
alpha mAch -35.257003 0.000000
N M -1.130520 0.000000
N k1 -2.660125 0.000000
N k2 -9.819675 0.000000
N tau1 -1.186980 0.000000
N tau2 0.183601 0.000000
N tauAch 0.444440 0.000000
N tauNor 2.308309 0.000000
N beta -1.268931 0.000000
N h0 1.646285 0.000000
N mNor 0.432716 0.000000
N mAch 0.157586 0.000000
M k1 -8.306003 0.000000
M k2 -20.641109 0.000000
M tau1 -5.767938 0.000000
M tau2 -3.406580 0.000000
M tauAch -2.957183 0.000000
M tauNor 0.254055 0.000000
M beta -5.909130 0.000000
M h0 -0.886539 0.000000
M mNor -2.977383 0.000000
M mAch -3.451402 0.000000
k1 k2 -4.099823 0.000000
k1 tau1 -5.873247 0.000000
k1 tau2 -6.154807 0.000000
k1 tauAch -6.208392 0.000000
k1 tauNor -6.591288 0.000000
k1 beta -5.856412 0.000000
k1 h0 -6.455288 0.000000
k1 mNor -6.205983 0.000000
k1 mAch -6.149463 0.000000
k2 tau1 -19.908473 0.000000
k2 tau2 -19.241187 0.000000
k2 tauAch -19.114195 0.000000
k2 tauNor -18.206746 0.000000
k2 beta -19.948371 0.000000
k2 h0 -18.529061 0.000000
k2 mNor -19.119903 0.000000
k2 mAch -19.253853 0.000000
tau1 tau2 -3.537325 0.000000
tau1 tauAch -2.773206 0.000000
tau1 tauNor 2.686934 0.000000
tau1 beta -7.792467 0.000000
tau1 h0 0.747556 0.000000
tau1 mNor -2.807551 0.000000
tau1 mAch -3.613536 0.000000
tau2 tauAch -0.471202 0.000000
tau2 tauNor 3.420982 0.000000
tau2 beta -4.049111 0.000000
tau2 h0 2.038524 0.000000
tau2 mNor -0.495684 0.000000
tau2 mAch -1.070219 0.000000
tauAch tauNor 4.015271 0.000000
tauAch beta -3.655830 0.000000
tauAch h0 2.595613 0.000000
tauAch mNor -0.006786 0.000000
tauAch mAch -0.596781 0.000000
tauNor beta -0.467790 0.000000
tauNor h0 6.207750 0.000000
tauNor mNor 3.428804 0.000000
tauNor mAch 2.798784 0.000000
beta h0 -10.681906 0.000000
beta mNor -4.729192 0.000000
beta mAch -3.379642 0.000000
h0 mNor 2.006603 0.000000
h0 mAch 1.636419 0.000000
mNor mAch -1.878682 0.000000
